batch_number,Type,Orientation,PART_ID,PART_NAME_LABEL,VTH_V,KIND_OF_HM_FLUTE_ID,KIND_OF_HM_STRUCT_ID,KIND_OF_HM_CONFIG_ID,KIND_OF_HM_SET_ID,PROCEDURE_TYPE,EQUIPMENT,WAITING_TIME_S,AC_FREQ_HZ,AC_AMPL_V,CORR_OPEN_PFRD,TEMP_SET_DEGC,AV_TEMP_DEGC,FILE_NAME,Location
34332,2S,EE,28448,34332_049_2-S_HM_EE,4.074,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34332_049_2-S_HM_E_flute1_L_FET_5_10_2020_11h56m52s.txt,Perugia
34332,2S,WW,28451,34332_049_2-S_HM_WW,3.826,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34332_049_2-S_HM_W_flute1_L_FET_5_10_2020_12h54m50s.txt,Perugia
34332,2S,WW,28451,34332_049_2-S_HM_WW,4.084,PQC1,FET_2S,Not Used,Right,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34332_049_2-S_HM_W_flute1_R_FET_5_10_2020_15h6m44s.txt,Perugia
34346,2S,EE,28800,34346_001_2-S_HM_EE,3.909,PQC1,FET_2S,Not Used,Right,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34346_001_2-S_HM_E_flute1_R_FET_6_10_2020_11h16m1s.txt,Perugia
34346,2S,WW,28803,34346_001_2-S_HM_WW,3.882,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34346_001_2-S_HM_W_flute1_L_FET_6_10_2020_15h47m12s.txt,Perugia
34346,2S,WW,28803,34346_001_2-S_HM_WW,3.858,PQC1,FET_2S,Not Used,Right,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34346_001_2-S_HM_W_flute1_R_FET_6_10_2020_17h11m44s.txt,Perugia
34346,2S,EE,28808,34346_004_2-S_HM_EE,3.809,PQC1,FET_2S,Not Used,Right,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34346_004_2-S_HM_E_flute1_R_FET_16_10_2020_8h59m24s.txt,Perugia
34346,2S,EE,28808,34346_004_2-S_HM_EE,3.791,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34346_004_2-S_HM_E_flute1_L_FET_16_10_2020_10h36m5s.txt,Perugia
34346,2S,WW,28811,34346_004_2-S_HM_WW,3.751,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34346_004_2-S_HM_W_flute1_L_FET_16_10_2020_12h1m13s.txt,Perugia
34346,2S,WW,28811,34346_004_2-S_HM_WW,3.748,PQC1,FET_2S,Not Used,Right,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34346_004_2-S_HM_W_flute1_R_FET_16_10_2020_12h52m24s.txt,Perugia
34346,2S,EE,28824,34346_008_2-S_HM_EE,3.797,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34346_008_2-S_HM_E_flute1_L_FET_7_10_2020_12h48m39s.txt,Perugia
34346,2S,EE,28824,34346_008_2-S_HM_EE,3.798,PQC1,FET_2S,Not Used,Right,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34346_008_2-S_HM_E_flute1_R_FET_7_10_2020_15h4m29s.txt,Perugia
34346,2S,WW,28827,34346_008_2-S_HM_WW,3.776,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34346_008_2-S_HM_W_flute1_L_FET_7_10_2020_11h10m34s.txt,Perugia
34346,2S,WW,28827,34346_008_2-S_HM_WW,3.791,PQC1,FET_2S,Not Used,Right,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34346_008_2-S_HM_W_flute1_R_FET_7_10_2020_9h3m11s.txt,Perugia
34346,2S,EE,28836,34346_012_2-S_HM_EE,3.711,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34346_012_2-S_HM_E_flute1_L_FET_21_10_2020_11h19m10s.txt,Perugia
34346,2S,EE,28836,34346_012_2-S_HM_EE,3.759,PQC1,FET_2S,Not Used,Right,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34346_012_2-S_HM_E_flute1_R_FET_21_10_2020_9h28m13s.txt,Perugia
34346,2S,WW,28839,34346_012_2-S_HM_WW,3.703,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34346_012_2-S_HM_W_flute1_L_FET_21_10_2020_12h26m43s.txt,Perugia
34346,2S,EE,28848,34346_016_2-S_HM_EE,3.76,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34346_016_2-S_HM_E_flute1_L_FET_9_10_2020_12h21m8s.txt,Perugia
34346,2S,EE,28848,34346_016_2-S_HM_EE,3.828,PQC1,FET_2S,Not Used,Right,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34346_016_2-S_HM_E_flute1_R_FET_9_10_2020_12h56m30s.txt,Perugia
34346,2S,WW,28851,34346_016_2-S_HM_WW,3.778,PQC1,FET_2S,Not Used,Right,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34346_016_2-S_HM_W_flute1_R_FET_9_10_2020_8h53m17s.txt,Perugia
34346,2S,WW,28851,34346_016_2-S_HM_WW,3.79,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34346_016_2-S_HM_W_flute1_L_FET_9_10_2020_10h36m9s.txt,Perugia
34346,2S,EE,28868,34346_022_2-S_HM_EE,3.656,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34346_022_2-S_HM_E_flute1_L_FET_12_10_2020_11h55m28s.txt,Perugia
34346,2S,EE,28868,34346_022_2-S_HM_EE,3.719,PQC1,FET_2S,Not Used,Right,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34346_022_2-S_HM_E_flute1_R_FET_12_10_2020_14h52m12s.txt,Perugia
34346,2S,WW,28871,34346_022_2-S_HM_WW,3.68,PQC1,FET_2S,Not Used,Right,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34346_022_2-S_HM_W_flute1_R_FET_12_10_2020_8h50m56s.txt,Perugia
34346,2S,WW,28871,34346_022_2-S_HM_WW,3.67,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34346_022_2-S_HM_W_flute1_L_FET_12_10_2020_10h30m12s.txt,Perugia
34346,2S,EE,28876,34346_026_2-S_HM_EE,3.884,PQC1,FET_2S,Not Used,Right,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34346_026_2-S_HM_E_flute1_R_FET_21_10_2020_15h8m44s.txt,Perugia
34346,2S,EE,28876,34346_026_2-S_HM_EE,3.864,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34346_026_2-S_HM_E_flute1_L_FET_21_10_2020_16h46m48s.txt,Perugia
34346,2S,WW,28879,34346_026_2-S_HM_WW,3.891,PQC1,FET_2S,Not Used,Right,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34346_026_2-S_HM_W_flute1_R_FET_23_10_2020_11h3m57s.txt,Perugia
34346,2S,WW,28879,34346_026_2-S_HM_WW,3.877,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34346_026_2-S_HM_W_flute1_L_FET_23_10_2020_9h10m15s.txt,Perugia
34346,2S,EE,28896,34346_037_2-S_HM_EE,3.82,PQC1,FET_2S,Not Used,Right,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34346_037_2-S_HM_E_flute1_R_FET_12_10_2020_15h33m12s.txt,Perugia
34346,2S,EE,28896,34346_037_2-S_HM_EE,3.779,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34346_037_2-S_HM_E_flute1_L_FET_12_10_2020_16h46m24s.txt,Perugia
34346,2S,WW,28899,34346_037_2-S_HM_WW,3.805,PQC1,FET_2S,Not Used,Right,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34346_037_2-S_HM_W_flute1_R_FET_13_10_2020_10h21m40s.txt,Perugia
34346,2S,WW,28899,34346_037_2-S_HM_WW,3.817,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34346_037_2-S_HM_W_flute1_L_FET_13_10_2020_8h57m51s.txt,Perugia
34346,2S,EE,28916,34346_042_2-S_HM_EE,3.801,PQC1,FET_2S,Not Used,Right,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34346_042_2-S_HM_E_flute1_R_FET_13_10_2020_16h13m20s.txt,Perugia
34346,2S,EE,28916,34346_042_2-S_HM_EE,3.81,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34346_042_2-S_HM_E_flute1_L_FET_13_10_2020_14h42m44s.txt,Perugia
34346,2S,WW,28919,34346_042_2-S_HM_WW,3.824,PQC1,FET_2S,Not Used,Right,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34346_042_2-S_HM_W_flute1_R_FET_13_10_2020_11h12m17s.txt,Perugia
34346,2S,WW,28919,34346_042_2-S_HM_WW,3.833,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34346_042_2-S_HM_W_flute1_L_FET_13_10_2020_12h46m31s.txt,Perugia
34346,2S,EE,28940,34346_049_2-S_HM_EE,3.944,PQC1,FET_2S,Not Used,Right,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34346_049_2-S_HM_E_flute1_R_FET_13_10_2020_16h53m14s.txt,Perugia
34346,2S,EE,28940,34346_049_2-S_HM_EE,3.92,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34346_049_2-S_HM_E_flute1_L_FET_14_10_2020_10h42m31s.txt,Perugia
34346,2S,EE,28940,34346_049_2-S_HM_EE,3.97,PQC1,FET_2S,Not Used,Right,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34346_049_2-S_HM_E_flute1_R_FET_14_10_2020_9h49m34s.txt,Perugia
34346,2S,WW,28943,34346_049_2-S_HM_WW,3.955,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34346_049_2-S_HM_W_flute1_L_FET_13_10_2020_18h16m23s.txt,Perugia
34348,2S,EE,28960,34348_001_2-S_HM_EE,4.092,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34348_001_2-S_HM_E_flute1_L_FET_23_10_2020_11h45m1s.txt,Perugia
34348,2S,WW,28963,34348_001_2-S_HM_WW,3.174,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34348_001_2-S_HM_W_flute1_L_FET_23_10_2020_12h55m24s.txt,Perugia
34348,2S,EE,28964,34348_002_2-S_HM_EE,4.057,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34348_002_2-S_HM_E_flute1_L_FET_26_10_2020_10h23m11s.txt,Perugia
34348,2S,EE,28964,34348_002_2-S_HM_EE,4.032,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34348_002_2-S_HM_E_flute1_L_FET_6_11_2020_9h42m17s.txt,Perugia
34348,2S,WW,28967,34348_002_2-S_HM_WW,3.105,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34348_002_2-S_HM_W_flute1_L_FET_26_10_2020_9h3m38s.txt,Perugia
34348,2S,EE,28968,34348_004_2-S_HM_EE,4.105,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34348_004_2-S_HM_E_flute1_L_FET_26_10_2020_14h41m11s.txt,Perugia
34348,2S,EE,28968,34348_004_2-S_HM_EE,4.105,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34348_004_2-S_HM_E_flute1_L_FET_26_10_2020_14h26m37s.txt,Perugia
34348,2S,EE,28968,34348_004_2-S_HM_EE,4.105,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34348_004_2-S_HM_E_flute1_L_FET_26_10_2020_14h38m31s.txt,Perugia
34348,2S,WW,28971,34348_004_2-S_HM_WW,2.973,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34348_004_2-S_HM_W_flute1_L_FET_26_10_2020_12h15m51s.txt,Perugia
34348,2S,EE,28972,34348_005_2-S_HM_EE,4.135,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34348_005_2-S_HM_E_flute1_L_FET_26_10_2020_16h56m16s.txt,Perugia
34348,2S,WW,28975,34348_005_2-S_HM_WW,2.979,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34348_005_2-S_HM_W_flute1_L_FET_26_10_2020_15h41m30s.txt,Perugia
34348,2S,EE,29380,34348_007_2-S_HM_EE,4.139,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34348_007_2-S_HM_E_flute1_L_FET_27_10_2020_10h29m44s.txt,Perugia
34348,2S,WW,29383,34348_007_2-S_HM_WW,2.994,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34348_007_2-S_HM_W_flute1_L_FET_27_10_2020_8h51m14s.txt,Perugia
34348,2S,EE,29384,34348_009_2-S_HM_EE,4.143,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34348_009_2-S_HM_E_flute1_L_FET_27_10_2020_11h42m24s.txt,Perugia
34348,2S,WW,29387,34348_009_2-S_HM_WW,2.932,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34348_009_2-S_HM_W_flute1_L_FET_27_10_2020_12h58m36s.txt,Perugia
34348,2S,EE,29388,34348_012_2-S_HM_EE,4.182,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34348_012_2-S_HM_E_flute1_L_FET_27_10_2020_16h10m39s.txt,Perugia
34348,2S,WW,29391,34348_012_2-S_HM_WW,3.269,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34348_012_2-S_HM_W_flute1_L_FET_27_10_2020_14h23m40s.txt,Perugia
34348,2S,EE,29392,34348_013_2-S_HM_EE,4.257,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34348_013_2-S_HM_E_flute1_L_FET_4_11_2020_14h44m27s.txt,Perugia
34348,2S,WW,29395,34348_013_2-S_HM_WW,3.538,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34348_013_2-S_HM_W_flute1_L_FET_5_11_2020_9h18m45s.txt,Perugia
34348,2S,WW,29415,34348_018_2-S_HM_WW,3.384,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34348_018_2-S_HM_W_flute1_L_FET_5_11_2020_12h28m38s.txt,Perugia
34348,2S,EE,29428,34348_022_2-S_HM_EE,4.162,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34348_022_2-S_HM_E_flute1_L_FET_5_11_2020_15h12m18s.txt,Perugia
34348,2S,WW,29431,34348_022_2-S_HM_WW,3.629,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34348_022_2-S_HM_W_flute1_L_FET_5_11_2020_14h11m48s.txt,Perugia
34348,2S,WW,29439,34348_027_2-S_HM_WW,1.764,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34348_027_2-S_HM_W_flute1_L_FET_6_11_2020_11h18m8s.txt,Perugia
34348,2S,EE,29440,34348_038_2-S_HM_EE,4.314,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34348_038_2-S_HM_E_flute1_L_FET_6_11_2020_14h10m10s.txt,Perugia
34348,2S,WW,29443,34348_038_2-S_HM_WW,2.706,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34348_038_2-S_HM_W_flute1_L_FET_6_11_2020_12h33m14s.txt,Perugia
34331,2S,EE,29800,34331_001_2-S_HM_EE,4.108,PQC1,FET_PSS,Not Used,Right,FET1,PQC_HM_POSITION 3,0.01,,,,20.0,20.064,Test_HPK_VPX34331_001_2-S_HM_EE_East_South_PQC1_FET1_FETPSs_trans_Run01_09_11_2020_09_25_31_PM.txt,Brown
34331,2S,EE,29800,34331_001_2-S_HM_EE,4.073,PQC1,FET_PSS,Not Used,Left,FET1,PQC_HM_POSITION 3,0.01,,,,20.0,20.106,Test_HPK_VPX34331_001_2-S_HM_EE_East_North_PQC1_FET1_FETPSs_trans_Run01_09_14_2020_05_07_56_PM.txt,Brown
34331,2S,WW,29803,34331_001_2-S_HM_WW,4.046,PQC1,FET_PSS,Not Used,Left,FET1,PQC_HM_POSITION 4,0.01,,,,20.0,20.101,Test_HPK_VPX34331_001_2-S_HM_WW_West_South_PQC1_FET1_FETPSs_trans_Run01_09_14_2020_06_30_30_PM.txt,Brown
34331,2S,WW,29803,34331_001_2-S_HM_WW,4.06,PQC1,FET_PSS,Not Used,Right,FET1,PQC_HM_POSITION 4,0.01,,,,20.0,20.091,Test_HPK_VPX34331_001_2-S_HM_WW_West_North_PQC1_FET1_FETPSs_trans_Run01_09_11_2020_10_47_52_PM.txt,Brown
34331,2S,EE,29804,34331_002_2-S_HM_EE,4.167,PQC1,FET_PSS,Not Used,Right,FET1,PQC_HM_POSITION 1,0.01,,,,20.0,20.154,Test_HPK_VPX34331_002_2-S_HM_EE_East_South_PQC1_FET1_FETPSs_trans_Run01_09_15_2020_04_35_22_PM.txt,Brown
34331,2S,WW,29807,34331_002_2-S_HM_WW,4.104,PQC1,FET_PSS,Not Used,Right,FET1,PQC_HM_POSITION 2,0.01,,,,20.0,20.029,Test_HPK_VPX34331_002_2-S_HM_WW_West_North_PQC1_FET1_FETPSs_trans_Run01_09_15_2020_05_58_14_PM.txt,Brown
34331,2S,EE,29808,34331_004_2-S_HM_EE,4.106,PQC1,FET_PSS,Not Used,Right,FET1,PQC_HM_POSITION 3,0.01,,,,20.0,20.077,Test_HPK_VPX34331_004_2-S_HM_EE_East_South_PQC1_FET1_FETPSs_trans_Run01_09_15_2020_07_20_36_PM.txt,Brown
34331,2S,WW,29811,34331_004_2-S_HM_WW,4.082,PQC1,FET_PSS,Not Used,Right,FET1,PQC_HM_POSITION 4,0.01,,,,20.0,20.111,Test_HPK_VPX34331_004_2-S_HM_WW_West_North_PQC1_FET1_FETPSs_trans_Run01_09_16_2020_10_49_20_AM.txt,Brown
34331,2S,EE,29812,34331_006_2-S_HM_EE,4.056,PQC1,FET_PSS,Not Used,Right,FET1,PQC_HM_POSITION 1,0.01,,,,20.0,20.031,Test_HPK_VPX34331_006_2-S_HM_EE_East_South_PQC1_FET1_FETPSs_trans_Run01_09_17_2020_03_18_54_PM.txt,Brown
34331,2S,WW,29815,34331_006_2-S_HM_WW,4.066,PQC1,FET_PSS,Not Used,Right,FET1,PQC_HM_POSITION 2,0.01,,,,20.0,20.06,Test_HPK_VPX34331_006_2-S_HM_WW_West_North_PQC1_FET1_FETPSs_trans_Run01_09_17_2020_04_35_05_PM.txt,Brown
34331,2S,EE,29816,34331_007_2-S_HM_EE,4.082,PQC1,FET_PSS,Not Used,Right,FET1,PQC_HM_POSITION 3,0.01,,,,20.0,20.101,Test_HPK_VPX34331_007_2-S_HM_EE_East_South_PQC1_FET1_FETPSs_trans_Run01_09_17_2020_05_47_20_PM.txt,Brown
34331,2S,WW,29819,34331_007_2-S_HM_WW,4.045,PQC1,FET_PSS,Not Used,Right,FET1,PQC_HM_POSITION 4,0.01,,,,20.0,20.13,Test_HPK_VPX34331_007_2-S_HM_WW_West_North_PQC1_FET1_FETPSs_trans_Run01_09_17_2020_06_59_33_PM.txt,Brown
34331,2S,EE,29820,34331_008_2-S_HM_EE,4.066,PQC1,FET_PSS,Not Used,Right,FET1,PQC_HM_POSITION 1,0.01,,,,20.0,20.033,Test_HPK_VPX34331_008_2-S_HM_EE_East_South_PQC1_FET1_FETPSs_trans_Run03_09_21_2020_11_56_28_AM.txt,Brown
34331,2S,WW,29823,34331_008_2-S_HM_WW,4.088,PQC1,FET_PSS,Not Used,Right,FET1,PQC_HM_POSITION 2,0.01,,,,20.0,20.024,Test_HPK_VPX34331_008_2-S_HM_WW_West_North_PQC1_FET1_FETPSs_trans_Run01_09_18_2020_05_36_46_PM.txt,Brown
34331,2S,EE,29824,34331_009_2-S_HM_EE,4.09,PQC1,FET_PSS,Not Used,Right,FET1,PQC_HM_POSITION 3,0.01,,,,20.0,20.071,Test_HPK_VPX34331_009_2-S_HM_EE_East_South_PQC1_FET1_FETPSs_trans_Run01_09_18_2020_06_48_20_PM.txt,Brown
34331,2S,WW,29827,34331_009_2-S_HM_WW,4.074,PQC1,FET_PSS,Not Used,Right,FET1,PQC_HM_POSITION 4,0.01,,,,20.0,20.099,Test_HPK_VPX34331_009_2-S_HM_WW_West_North_PQC1_FET1_FETPSs_trans_Run01_09_18_2020_08_00_33_PM.txt,Brown
34331,2S,EE,29828,34331_011_2-S_HM_EE,4.078,PQC1,FET_PSS,Not Used,Right,FET1,PQC_HM_POSITION 1,0.01,,,,20.0,20.006,Test_HPK_VPX34331_011_2-S_HM_EE_East_South_PQC1_FET1_FETPSs_trans_Run01_09_23_2020_03_15_00_PM.txt,Brown
34331,2S,WW,29831,34331_011_2-S_HM_WW,4.091,PQC1,FET_PSS,Not Used,Right,FET1,PQC_HM_POSITION 2,0.01,,,,20.0,20.011,Test_HPK_VPX34331_011_2-S_HM_WW_West_North_PQC1_FET1_FETPSs_trans_Run01_09_23_2020_04_27_25_PM.txt,Brown
34331,2S,EE,29832,34331_012_2-S_HM_EE,4.047,PQC1,FET_PSS,Not Used,Right,FET1,PQC_HM_POSITION 3,0.01,,,,20.0,20.046,Test_HPK_VPX34331_012_2-S_HM_EE_East_South_PQC1_FET1_FETPSs_trans_Run01_09_23_2020_05_39_48_PM.txt,Brown
34331,2S,WW,29835,34331_012_2-S_HM_WW,4.085,PQC1,FET_PSS,Not Used,Right,FET1,PQC_HM_POSITION 4,0.01,,,,20.0,20.079,Test_HPK_VPX34331_012_2-S_HM_WW_West_North_PQC1_FET1_FETPSs_trans_Run01_09_23_2020_06_52_11_PM.txt,Brown
34331,2S,EE,29836,34331_013_2-S_HM_EE,4.047,PQC1,FET_PSS,Not Used,Right,FET1,PQC_HM_POSITION 1,0.01,,,,20.0,20.005,Test_HPK_VPX34331_013_2-S_HM_EE_East_South_PQC1_FET1_FETPSs_trans_Run01_09_24_2020_12_03_32_PM.txt,Brown
34331,2S,WW,29839,34331_013_2-S_HM_WW,4.037,PQC1,FET_PSS,Not Used,Right,FET1,PQC_HM_POSITION 2,0.01,,,,20.0,20.002,Test_HPK_VPX34331_013_2-S_HM_WW_West_North_PQC1_FET1_FETPSs_trans_Run01_09_24_2020_01_15_48_PM.txt,Brown
34331,2S,EE,29840,34331_014_2-S_HM_EE,4.035,PQC1,FET_PSS,Not Used,Right,FET1,PQC_HM_POSITION 3,0.01,,,,20.0,20.003,Test_HPK_VPX34331_014_2-S_HM_EE_East_South_PQC1_FET1_FETPSs_trans_Run01_09_24_2020_02_28_02_PM.txt,Brown
34331,2S,WW,29843,34331_014_2-S_HM_WW,4.07,PQC1,FET_PSS,Not Used,Right,FET1,PQC_HM_POSITION 4,0.01,,,,20.0,20.003,Test_HPK_VPX34331_014_2-S_HM_WW_West_North_PQC1_FET1_FETPSs_trans_Run01_09_24_2020_03_39_40_PM.txt,Brown
34331,2S,EE,29908,34331_031_2-S_HM_EE,4.139,PQC1,FET_PSS,Not Used,Right,FET1,PQC_HM_POSITION 1,0.01,,,,20.0,20.012,Test_HPK_VPX34331_031_2-S_HM_EE_East_South_PQC1_FET1_FETPSs_trans_Run01_09_25_2020_03_33_54_PM.txt,Brown
34331,2S,WW,29911,34331_031_2-S_HM_WW,4.155,PQC1,FET_PSS,Not Used,Right,FET1,PQC_HM_POSITION 2,0.01,,,,20.0,20.001,Test_HPK_VPX34331_031_2-S_HM_WW_West_North_PQC1_FET1_FETPSs_trans_Run01_09_25_2020_04_46_20_PM.txt,Brown
34331,2S,EE,29912,34331_032_2-S_HM_EE,4.14,PQC1,FET_PSS,Not Used,Right,FET1,PQC_HM_POSITION 3,0.01,,,,20.0,20.004,Test_HPK_VPX34331_032_2-S_HM_EE_East_South_PQC1_FET1_FETPSs_trans_Run01_09_25_2020_05_58_03_PM.txt,Brown
34331,2S,WW,29915,34331_032_2-S_HM_WW,4.135,PQC1,FET_PSS,Not Used,Right,FET1,PQC_HM_POSITION 4,0.01,,,,20.0,20.003,Test_HPK_VPX34331_032_2-S_HM_WW_West_North_PQC1_FET1_FETPSs_trans_Run01_09_25_2020_07_10_20_PM.txt,Brown
34331,2S,EE,29924,34331_037_2-S_HM_EE,4.16,PQC1,FET_PSS,Not Used,Right,FET1,PQC_HM_POSITION 1,0.01,,,,20.0,20.014,Test_HPK_VPX34331_037_2-S_HM_EE_East_South_PQC1_FET1_FETPSs_trans_Run02_09_22_2020_04_32_55_PM.txt,Brown
34331,2S,WW,29927,34331_037_2-S_HM_WW,4.158,PQC1,FET_PSS,Not Used,Right,FET1,PQC_HM_POSITION 2,0.01,,,,20.0,20.034,Test_HPK_VPX34331_037_2-S_HM_WW_West_North_PQC1_FET1_FETPSs_trans_Run01_09_21_2020_03_23_16_PM.txt,Brown
34331,2S,EE,29928,34331_038_2-S_HM_EE,4.158,PQC1,FET_PSS,Not Used,Right,FET1,PQC_HM_POSITION 3,0.01,,,,20.0,20.097,Test_HPK_VPX34331_038_2-S_HM_EE_East_South_PQC1_FET1_FETPSs_trans_Run01_09_21_2020_04_35_35_PM.txt,Brown
34331,2S,WW,29931,34331_038_2-S_HM_WW,4.132,PQC1,FET_PSS,Not Used,Right,FET1,PQC_HM_POSITION 4,0.01,,,,20.0,20.128,Test_HPK_VPX34331_038_2-S_HM_WW_West_North_PQC1_FET1_FETPSs_trans_Run01_09_21_2020_05_47_59_PM.txt,Brown
