batch_number,Type,NOX,Location,KIND_OF_HM_SET_ID
41743,2-S,62372333599.736,Perugia,Left
41743,2-S,63754143688.396,Perugia,Left
41743,2-S,65472345884.572,Perugia,Left
41744,2-S,108189600000.0,HEPHY,Left
41744,2-S,108458200000.0,HEPHY,Left
41744,2-S,107256600000.0,HEPHY,Left
41744,2-S,107664500000.0,HEPHY,Left
41744,2-S,108490300000.0,HEPHY,Left
41744,2-S,109613300000.0,HEPHY,Left
41744,2-S,109927700000.0,HEPHY,Left
41744,2-S,110115700000.0,HEPHY,Left
41744,2-S,104604200000.0,HEPHY,Left
41744,2-S,104708200000.0,HEPHY,Left
41744,2-S,105524500000.0,HEPHY,Left
41744,2-S,105247600000.0,HEPHY,Left
41744,2-S,106496700000.0,HEPHY,Left
41744,2-S,106396600000.0,HEPHY,Left
41744,2-S,108118800000.0,HEPHY,Left
41744,2-S,108291400000.0,HEPHY,Left
41745,2-S,114133900000.0,HEPHY,Left
41745,2-S,113760600000.0,HEPHY,Left
41745,2-S,115727000000.0,HEPHY,Left
41745,2-S,114730800000.0,HEPHY,Left
41745,2-S,115526100000.0,HEPHY,Left
41745,2-S,115250000000.0,HEPHY,Left
41745,2-S,116265500000.0,HEPHY,Left
41745,2-S,115217700000.0,HEPHY,Left
41745,2-S,111675000000.0,HEPHY,Left
41745,2-S,112876800000.0,HEPHY,Left
41745,2-S,110382300000.0,HEPHY,Left
41745,2-S,110865200000.0,HEPHY,Left
41745,2-S,114753300000.0,HEPHY,Left
41745,2-S,114905400000.0,HEPHY,Left
41745,2-S,114576200000.0,HEPHY,Left
41745,2-S,115030000000.0,HEPHY,Left
41746,2-S,66850604537.73,Perugia,Left
41746,2-S,68374257690.176,Perugia,Left
41746,2-S,67912227249.44,Perugia,Left
41746,2-S,67309176626.387,Perugia,Left
41746,2-S,64409346333.428,Perugia,Left
41746,2-S,64916907618.256,Perugia,Left
41746,2-S,64404076341.236,Perugia,Left
41746,2-S,65857415288.458,Perugia,Left
41746,2-S,65046840561.431,Perugia,Left
41746,2-S,66012949267.715,Perugia,Left
41746,2-S,65535485321.552,Perugia,Left
41746,2-S,66800940658.352,Perugia,Left
41747,2-S,113627400000.0,HEPHY,Left
41747,2-S,114611700000.0,HEPHY,Left
41747,2-S,113521600000.0,HEPHY,Left
41747,2-S,114571400000.0,HEPHY,Left
41747,2-S,114885600000.0,HEPHY,Left
41747,2-S,115797600000.0,HEPHY,Left
41747,2-S,109891500000.0,HEPHY,Left
41747,2-S,111070800000.0,HEPHY,Left
41747,2-S,109928200000.0,HEPHY,Left
41747,2-S,109109100000.0,HEPHY,Left
41747,2-S,112669800000.0,HEPHY,Left
41747,2-S,111974100000.0,HEPHY,Left
41747,2-S,113141100000.0,HEPHY,Left
41747,2-S,112992600000.0,HEPHY,Left
41747,2-S,113151800000.0,HEPHY,Left
41747,2-S,113338700000.0,HEPHY,Left
41748,2-S,51700000000.0,Demokritos,Left
41748,2-S,51700000000.0,Demokritos,Left
41748,2-S,54990000000.0,Demokritos,Left
41748,2-S,54990000000.0,Demokritos,Left
41748,2-S,53690000000.0,Demokritos,Left
41748,2-S,53690000000.0,Demokritos,Left
41748,2-S,57250000000.0,Demokritos,Left
41748,2-S,57250000000.0,Demokritos,Left
41748,2-S,60110000000.0,Demokritos,Left
41748,2-S,60110000000.0,Demokritos,Left
41748,2-S,58370000000.0,Demokritos,Left
41748,2-S,58370000000.0,Demokritos,Left
41748,2-S,58700000000.0,Demokritos,Left
41748,2-S,58700000000.0,Demokritos,Left
41748,2-S,59130000000.0,Demokritos,Left
41748,2-S,59130000000.0,Demokritos,Left
41748,2-S,50810000000.0,Demokritos,Left
41748,2-S,50810000000.0,Demokritos,Left
41748,2-S,51990000000.0,Demokritos,Left
41748,2-S,51990000000.0,Demokritos,Left
41748,2-S,53250000000.0,Demokritos,Left
41748,2-S,53250000000.0,Demokritos,Left
41748,2-S,53590000000.0,Demokritos,Left
41748,2-S,53590000000.0,Demokritos,Left
41748,2-S,56150000000.0,Demokritos,Left
41748,2-S,56150000000.0,Demokritos,Left
41748,2-S,56920000000.0,Demokritos,Left
41748,2-S,56920000000.0,Demokritos,Left
41749,2-S,55580000000.0,Demokritos,Left
41749,2-S,55580000000.0,Demokritos,Left
41749,2-S,57890000000.0,Demokritos,Left
41749,2-S,57890000000.0,Demokritos,Left
41749,2-S,57840000000.0,Demokritos,Left
41749,2-S,57840000000.0,Demokritos,Left
41749,2-S,64320000000.0,Demokritos,Left
41749,2-S,64320000000.0,Demokritos,Left
41749,2-S,54710000000.0,Demokritos,Left
41749,2-S,54710000000.0,Demokritos,Left
41749,2-S,72040000000.0,Demokritos,Left
41749,2-S,72040000000.0,Demokritos,Left
41749,2-S,60120000000.0,Demokritos,Left
41749,2-S,60120000000.0,Demokritos,Left
41749,2-S,54390000000.0,Demokritos,Left
41749,2-S,54390000000.0,Demokritos,Left
41749,2-S,58260000000.0,Demokritos,Left
41749,2-S,58260000000.0,Demokritos,Left
41749,2-S,57080000000.0,Demokritos,Left
41749,2-S,57080000000.0,Demokritos,Left
41750,2-S,39830000000.0,Demokritos,Left
41750,2-S,39830000000.0,Demokritos,Left
41750,2-S,41680000000.0,Demokritos,Left
41750,2-S,41680000000.0,Demokritos,Left
41750,2-S,51900000000.0,Demokritos,Left
41750,2-S,51900000000.0,Demokritos,Left
41750,2-S,44960000000.0,Demokritos,Left
41750,2-S,44960000000.0,Demokritos,Left
41750,2-S,33940000000.0,Demokritos,Left
41750,2-S,33940000000.0,Demokritos,Left
41750,2-S,36940000000.0,Demokritos,Left
41750,2-S,36940000000.0,Demokritos,Left
41750,2-S,42270000000.0,Demokritos,Left
41750,2-S,42270000000.0,Demokritos,Left
41750,2-S,40560000000.0,Demokritos,Left
41750,2-S,40560000000.0,Demokritos,Left
41750,2-S,43280000000.0,Demokritos,Left
41750,2-S,43280000000.0,Demokritos,Left
41750,2-S,41740000000.0,Demokritos,Left
41750,2-S,41740000000.0,Demokritos,Left
41751,2-S,77181900000.0,Brown,Right
41751,2-S,75955670000.0,Brown,Right
41751,2-S,76824440000.0,Brown,Right
41751,2-S,75584910000.0,Brown,Right
41751,2-S,78230080000.0,Brown,Right
41751,2-S,77380000000.0,Brown,Right
41751,2-S,77966890000.0,Brown,Right
41751,2-S,77530480000.0,Brown,Right
41751,2-S,75961410000.0,Brown,Right
41751,2-S,74110910000.0,Brown,Right
41751,2-S,76075520000.0,Brown,Right
41751,2-S,75130760000.0,Brown,Right
41752,2-S,81463490000.0,Brown,Right
41752,2-S,83296950000.0,Brown,Right
41752,2-S,81748040000.0,Brown,Right
41752,2-S,83386100000.0,Brown,Right
41752,2-S,84929670000.0,Brown,Right
41752,2-S,85621830000.0,Brown,Right
41752,2-S,78512890000.0,Brown,Right
41752,2-S,79974350000.0,Brown,Right
41752,2-S,79344950000.0,Brown,Right
41752,2-S,81512100000.0,Brown,Right
41752,2-S,79750900000.0,Brown,Right
41752,2-S,82276370000.0,Brown,Right
41752,2-S,81395790000.0,Brown,Right
41752,2-S,83246870000.0,Brown,Right
41752,2-S,82722790000.0,Brown,Right
41752,2-S,84391890000.0,Brown,Right
41753,2-S,74823150000.0,Brown,Right
41753,2-S,73770760000.0,Brown,Right
41753,2-S,75291050000.0,Brown,Right
41753,2-S,75359520000.0,Brown,Right
41753,2-S,74673610000.0,Brown,Right
41753,2-S,75138660000.0,Brown,Right
41753,2-S,75751220000.0,Brown,Right
41753,2-S,75820640000.0,Brown,Right
41753,2-S,73040190000.0,Brown,Right
41753,2-S,70060180000.0,Brown,Right
41753,2-S,72652930000.0,Brown,Right
41753,2-S,70588820000.0,Brown,Right
41753,2-S,73310760000.0,Brown,Right
41753,2-S,72054250000.0,Brown,Right
41753,2-S,74897680000.0,Brown,Right
41753,2-S,73099220000.0,Brown,Right
41754,2-S,83533170000.0,Brown,Right
41754,2-S,87520350000.0,Brown,Right
41754,2-S,84574560000.0,Brown,Right
41754,2-S,89098520000.0,Brown,Right
41754,2-S,79730910000.0,Brown,Right
41754,2-S,83750140000.0,Brown,Right
41754,2-S,81275420000.0,Brown,Right
41754,2-S,85771730000.0,Brown,Right
41754,2-S,82273890000.0,Brown,Right
41754,2-S,87211380000.0,Brown,Right
41754,2-S,83937810000.0,Brown,Right
41754,2-S,87947130000.0,Brown,Right
41755,2-S,80248730000.0,Brown,Right
41755,2-S,82714270000.0,Brown,Right
41755,2-S,79329490000.0,Brown,Right
41755,2-S,82244910000.0,Brown,Right
41755,2-S,82134000000.0,Brown,Right
41755,2-S,84276970000.0,Brown,Right
41755,2-S,82305530000.0,Brown,Right
41755,2-S,84176520000.0,Brown,Right
41755,2-S,82130270000.0,Brown,Right
41755,2-S,83874510000.0,Brown,Right
41755,2-S,74954720000.0,Brown,Right
41755,2-S,77615180000.0,Brown,Right
41755,2-S,78022710000.0,Brown,Right
41755,2-S,80825670000.0,Brown,Right
41755,2-S,79692500000.0,Brown,Right
41755,2-S,82134300000.0,Brown,Right
41756,2-S,62670000000.0,Demokritos,Left
41756,2-S,65840000000.0,Demokritos,Left
41756,2-S,63610000000.0,Demokritos,Left
41756,2-S,66850000000.0,Demokritos,Left
41756,2-S,66910000000.0,Demokritos,Left
41756,2-S,68240000000.0,Demokritos,Left
41756,2-S,68540000000.0,Demokritos,Left
41756,2-S,67210000000.0,Demokritos,Left
41756,2-S,59530000000.0,Demokritos,Left
41756,2-S,60120000000.0,Demokritos,Left
41756,2-S,62620000000.0,Demokritos,Left
41756,2-S,60780000000.0,Demokritos,Left
41756,2-S,62860000000.0,Demokritos,Left
41756,2-S,63010000000.0,Demokritos,Left
41757,2-S,53170000000.0,Demokritos,Left
41757,2-S,53460000000.0,Demokritos,Left
41757,2-S,54870000000.0,Demokritos,Left
41757,2-S,56130000000.0,Demokritos,Left
41757,2-S,59280000000.0,Demokritos,Left
41757,2-S,58430000000.0,Demokritos,Left
41757,2-S,59030000000.0,Demokritos,Left
41757,2-S,58810000000.0,Demokritos,Left
41757,2-S,52820000000.0,Demokritos,Left
41757,2-S,55620000000.0,Demokritos,Left
41757,2-S,54750000000.0,Demokritos,Left
41757,2-S,54260000000.0,Demokritos,Left
41757,2-S,55310000000.0,Demokritos,Left
41757,2-S,53110000000.0,Demokritos,Left
41758,2-S,37290000000.0,Demokritos,Left
41758,2-S,37290000000.0,Demokritos,Left
41758,2-S,42220000000.0,Demokritos,Left
41758,2-S,42220000000.0,Demokritos,Left
41758,2-S,40280000000.0,Demokritos,Left
41758,2-S,40280000000.0,Demokritos,Left
41758,2-S,43480000000.0,Demokritos,Left
41758,2-S,43480000000.0,Demokritos,Left
41758,2-S,36900000000.0,Demokritos,Left
41758,2-S,36900000000.0,Demokritos,Left
41758,2-S,44520000000.0,Demokritos,Left
41758,2-S,44520000000.0,Demokritos,Left
41758,2-S,37150000000.0,Demokritos,Left
41758,2-S,37150000000.0,Demokritos,Left
41758,2-S,39600000000.0,Demokritos,Left
41758,2-S,39600000000.0,Demokritos,Left
41758,2-S,36850000000.0,Demokritos,Left
41758,2-S,36850000000.0,Demokritos,Left
41758,2-S,40360000000.0,Demokritos,Left
41758,2-S,40360000000.0,Demokritos,Left
41758,2-S,36560000000.0,Demokritos,Left
41758,2-S,36560000000.0,Demokritos,Left
41758,2-S,41180000000.0,Demokritos,Left
41758,2-S,41180000000.0,Demokritos,Left
41758,2-S,37660000000.0,Demokritos,Left
41758,2-S,37660000000.0,Demokritos,Left
41758,2-S,41070000000.0,Demokritos,Left
41758,2-S,41070000000.0,Demokritos,Left
41759,2-S,116792800000.0,HEPHY,Left
41759,2-S,118484100000.0,HEPHY,Left
41759,2-S,117093000000.0,HEPHY,Left
41759,2-S,115850100000.0,HEPHY,Left
41759,2-S,116138300000.0,HEPHY,Left
41759,2-S,114656900000.0,HEPHY,Left
41759,2-S,117908100000.0,HEPHY,Left
41759,2-S,117156100000.0,HEPHY,Left
41759,2-S,112277200000.0,HEPHY,Left
41759,2-S,111567900000.0,HEPHY,Left
41759,2-S,114318600000.0,HEPHY,Left
41759,2-S,113247300000.0,HEPHY,Left
41759,2-S,113632900000.0,HEPHY,Left
41759,2-S,113384700000.0,HEPHY,Left
41759,2-S,114274300000.0,HEPHY,Left
41759,2-S,113887500000.0,HEPHY,Left
42240,PSS,61734600000.0,Brown,Right
42240,PSS,59548130000.0,Brown,Right
42240,PSS,62644110000.0,Brown,Right
42240,PSS,61310270000.0,Brown,Right
42240,PSS,62844710000.0,Brown,Right
42240,PSS,64181680000.0,Brown,Right
42240,PSS,64940830000.0,Brown,Right
42240,PSS,62121370000.0,Brown,Right
42240,PSS,65864710000.0,Brown,Right
42240,PSS,63608800000.0,Brown,Right
42240,PSS,59487750000.0,Brown,Right
42240,PSS,57907400000.0,Brown,Right
42240,PSS,59921370000.0,Brown,Right
42240,PSS,58813570000.0,Brown,Right
42240,PSS,60181040000.0,Brown,Right
42240,PSS,59399620000.0,Brown,Right
42241,PSS,98168270000.0,HEPHY,Left
42241,PSS,99150360000.0,HEPHY,Left
42241,PSS,101061900000.0,HEPHY,Left
42241,PSS,100826000000.0,HEPHY,Left
42241,PSS,100497700000.0,HEPHY,Left
42241,PSS,101189100000.0,HEPHY,Left
42241,PSS,101431500000.0,HEPHY,Left
42241,PSS,103401100000.0,HEPHY,Left
42241,PSS,102482800000.0,HEPHY,Left
42241,PSS,103850400000.0,HEPHY,Left
42241,PSS,103281500000.0,HEPHY,Left
42241,PSS,105049300000.0,HEPHY,Left
42241,PSS,102770600000.0,HEPHY,Left
42241,PSS,104703300000.0,HEPHY,Left
42241,PSS,96496080000.0,HEPHY,Left
42241,PSS,99380470000.0,HEPHY,Left
42241,PSS,97074130000.0,HEPHY,Left
42241,PSS,97677170000.0,HEPHY,Left
42241,PSS,99421560000.0,HEPHY,Left
42241,PSS,100914900000.0,HEPHY,Left
42242,2-S,109125600000.0,HEPHY,Left
42242,2-S,110233000000.0,HEPHY,Left
42242,2-S,109739000000.0,HEPHY,Left
42242,2-S,111105700000.0,HEPHY,Left
42242,2-S,110130500000.0,HEPHY,Left
42242,2-S,110937500000.0,HEPHY,Left
42242,2-S,108024500000.0,HEPHY,Left
42242,2-S,112081200000.0,HEPHY,Left
42242,2-S,106642100000.0,HEPHY,Left
42242,2-S,113493300000.0,HEPHY,Left
42242,2-S,107425400000.0,HEPHY,Left
42242,2-S,109454500000.0,HEPHY,Left
42242,2-S,110314900000.0,HEPHY,Left
42242,2-S,111223200000.0,HEPHY,Left
42242,2-S,108638400000.0,HEPHY,Left
42242,2-S,109601900000.0,HEPHY,Left
42243,2-S,114746700000.0,HEPHY,Left
42243,2-S,111349700000.0,HEPHY,Left
42243,2-S,115202500000.0,HEPHY,Left
42243,2-S,112619600000.0,HEPHY,Left
42243,2-S,113428300000.0,HEPHY,Left
42243,2-S,115105300000.0,HEPHY,Left
42243,2-S,110837700000.0,HEPHY,Left
42243,2-S,112022300000.0,HEPHY,Left
42243,2-S,111075300000.0,HEPHY,Left
42243,2-S,113373200000.0,HEPHY,Left
42243,2-S,111235200000.0,HEPHY,Left
42243,2-S,113099200000.0,HEPHY,Left
42243,2-S,111776900000.0,HEPHY,Left
42243,2-S,114997000000.0,HEPHY,Left
42243,2-S,112572600000.0,HEPHY,Left
42244,2-S,108948800000.0,HEPHY,Left
42244,2-S,107680100000.0,HEPHY,Left
42244,2-S,108926600000.0,HEPHY,Left
42244,2-S,108211800000.0,HEPHY,Left
42244,2-S,110352500000.0,HEPHY,Left
42244,2-S,109094100000.0,HEPHY,Left
42244,2-S,110099200000.0,HEPHY,Left
42244,2-S,110037200000.0,HEPHY,Left
42244,2-S,104832900000.0,HEPHY,Left
42244,2-S,105519800000.0,HEPHY,Left
42244,2-S,104521600000.0,HEPHY,Left
42244,2-S,104824600000.0,HEPHY,Left
42244,2-S,106229800000.0,HEPHY,Left
42244,2-S,106782700000.0,HEPHY,Left
42244,2-S,106627900000.0,HEPHY,Left
42244,2-S,106699800000.0,HEPHY,Left
42245,2-S,68071686689.637,Perugia,Left
42245,2-S,68071686689.637,Perugia,Left
42245,2-S,68071686689.637,Perugia,Left
42245,2-S,71122544493.801,Perugia,Left
42245,2-S,71122544493.801,Perugia,Left
42245,2-S,71122544493.801,Perugia,Left
42245,2-S,67538279624.779,Perugia,Left
42245,2-S,67538279624.779,Perugia,Left
42245,2-S,67538279624.779,Perugia,Left
42245,2-S,69401994603.525,Perugia,Left
42245,2-S,69401994603.525,Perugia,Left
42245,2-S,69401994603.525,Perugia,Left
42245,2-S,70009239127.132,Perugia,Left
42245,2-S,70009239127.132,Perugia,Left
42245,2-S,70009239127.132,Perugia,Left
42245,2-S,69580325161.423,Perugia,Left
42245,2-S,69580325161.423,Perugia,Left
42245,2-S,69580325161.423,Perugia,Left
42245,2-S,68485057332.862,Perugia,Left
42245,2-S,68485057332.862,Perugia,Left
42245,2-S,68485057332.862,Perugia,Left
42245,2-S,67917049417.151,Perugia,Left
42245,2-S,67917049417.151,Perugia,Left
42245,2-S,67917049417.151,Perugia,Left
42245,2-S,67040166275.54,Perugia,Left
42245,2-S,67040166275.54,Perugia,Left
42245,2-S,67040166275.54,Perugia,Left
42245,2-S,76502743498.396,Perugia,Left
42245,2-S,76502743498.396,Perugia,Left
42245,2-S,76502743498.396,Perugia,Left
42245,2-S,64841024436.058,Perugia,Left
42245,2-S,64841024436.058,Perugia,Left
42245,2-S,64841024436.058,Perugia,Left
42245,2-S,73711250302.995,Perugia,Left
42245,2-S,73711250302.995,Perugia,Left
42245,2-S,73711250302.995,Perugia,Left
42245,2-S,65777013015.775,Perugia,Left
42245,2-S,65777013015.775,Perugia,Left
42245,2-S,65777013015.775,Perugia,Left
42245,2-S,74657683236.679,Perugia,Left
42245,2-S,74657683236.679,Perugia,Left
42245,2-S,74657683236.679,Perugia,Left
42245,2-S,65982468994.761,Perugia,Left
42245,2-S,65982468994.761,Perugia,Left
42245,2-S,65982468994.761,Perugia,Left
42245,2-S,72683195341.8,Perugia,Left
42245,2-S,72683195341.8,Perugia,Left
42245,2-S,72683195341.8,Perugia,Left
42246,2-S,73045593056.003,Perugia,Left
42246,2-S,71923490658.761,Perugia,Left
42246,2-S,73839538582.301,Perugia,Left
42246,2-S,73290793409.866,Perugia,Left
42246,2-S,72842241906.469,Perugia,Left
42246,2-S,73898520883.209,Perugia,Left
42246,2-S,73248974319.328,Perugia,Left
42246,2-S,75043213871.459,Perugia,Left
42246,2-S,69825065162.147,Perugia,Left
42246,2-S,69933477780.501,Perugia,Left
42246,2-S,69151114304.043,Perugia,Left
42246,2-S,69874077044.941,Perugia,Left
42246,2-S,71840542052.739,Perugia,Left
42246,2-S,71552627765.861,Perugia,Left
42247,2-S,80050010000.0,Brown,Right
42247,2-S,81699820000.0,Brown,Right
42247,2-S,80618350000.0,Brown,Right
42247,2-S,82106580000.0,Brown,Right
42247,2-S,79901510000.0,Brown,Right
42247,2-S,82146020000.0,Brown,Right
42247,2-S,79548530000.0,Brown,Right
42247,2-S,81316530000.0,Brown,Right
42247,2-S,77685280000.0,Brown,Right
42247,2-S,80074430000.0,Brown,Right
42247,2-S,78140220000.0,Brown,Right
42247,2-S,80127450000.0,Brown,Right
42247,2-S,77332560000.0,Brown,Right
42247,2-S,79375990000.0,Brown,Right
42247,2-S,77758510000.0,Brown,Right
42247,2-S,79441550000.0,Brown,Right
42248,2-S,69052894408.7,Perugia,Left
42248,2-S,68865170677.45,Perugia,Left
42248,2-S,70873540983.452,Perugia,Left
42248,2-S,69069263013.355,Perugia,Left
42248,2-S,70239953573.447,Perugia,Left
42248,2-S,69851902454.124,Perugia,Left
42248,2-S,71447842711.484,Perugia,Left
42248,2-S,69454113972.221,Perugia,Left
42248,2-S,64930268816.224,Perugia,Left
42248,2-S,66615709207.16,Perugia,Left
42248,2-S,66508728554.333,Perugia,Left
42248,2-S,67238158449.405,Perugia,Left
42248,2-S,66934524763.642,Perugia,Left
42248,2-S,66899360130.706,Perugia,Left
42248,2-S,68075123690.483,Perugia,Left
42248,2-S,67835260758.497,Perugia,Left
42249,2-S,78691460000.0,Brown,Right
42249,2-S,79387500000.0,Brown,Right
42249,2-S,78356100000.0,Brown,Right
42249,2-S,80870720000.0,Brown,Right
42249,2-S,80578820000.0,Brown,Right
42249,2-S,80112300000.0,Brown,Right
42249,2-S,81111580000.0,Brown,Right
42249,2-S,80866630000.0,Brown,Right
42249,2-S,76808730000.0,Brown,Right
42249,2-S,76272180000.0,Brown,Right
42249,2-S,78057380000.0,Brown,Right
42249,2-S,77042500000.0,Brown,Right
42249,2-S,78619520000.0,Brown,Right
42249,2-S,78305460000.0,Brown,Right
42249,2-S,79032500000.0,Brown,Right
42249,2-S,79893000000.0,Brown,Right
42250,2-S,72073144815.3,Perugia,Left
42250,2-S,73315553893.07,Perugia,Left
42250,2-S,75427000014.479,Perugia,Left
42250,2-S,73465616536.357,Perugia,Left
42250,2-S,75977998274.646,Perugia,Left
42250,2-S,74842998584.862,Perugia,Left
42250,2-S,75004711187.813,Perugia,Left
42250,2-S,73535500475.976,Perugia,Left
42250,2-S,70565649137.124,Perugia,Left
42250,2-S,73771977497.031,Perugia,Left
42250,2-S,71243656076.8,Perugia,Left
42250,2-S,72557085079.562,Perugia,Left
42250,2-S,71127201980.938,Perugia,Left
42250,2-S,73389101951.087,Perugia,Left
42250,2-S,72596624269.54,Perugia,Left
42250,2-S,74760248738.113,Perugia,Left
42251,2-S,72106070000.0,Brown,Right
42251,2-S,74009550000.0,Brown,Right
42251,2-S,73257910000.0,Brown,Right
42251,2-S,74523700000.0,Brown,Right
42251,2-S,76062050000.0,Brown,Right
42251,2-S,76817250000.0,Brown,Right
42251,2-S,76614670000.0,Brown,Right
42251,2-S,79425530000.0,Brown,Right
42251,2-S,79425530000.0,Brown,Right
42251,2-S,72274410000.0,Brown,Right
42251,2-S,71773920000.0,Brown,Right
42251,2-S,71737610000.0,Brown,Right
42251,2-S,72344800000.0,Brown,Right
42251,2-S,73122820000.0,Brown,Right
42251,2-S,74014040000.0,Brown,Right
42251,2-S,74992790000.0,Brown,Right
42251,2-S,75284330000.0,Brown,Right
42252,2-S,108123400000.0,HEPHY,Left
42252,2-S,103537900000.0,HEPHY,Left
42252,2-S,108957600000.0,HEPHY,Left
42252,2-S,105882700000.0,HEPHY,Left
42252,2-S,109576500000.0,HEPHY,Left
42252,2-S,105819100000.0,HEPHY,Left
42252,2-S,110358900000.0,HEPHY,Left
42252,2-S,106715300000.0,HEPHY,Left
42252,2-S,110653300000.0,HEPHY,Left
42252,2-S,106836200000.0,HEPHY,Left
42252,2-S,105823400000.0,HEPHY,Left
42252,2-S,104866800000.0,HEPHY,Left
42252,2-S,108146500000.0,HEPHY,Left
42252,2-S,107003100000.0,HEPHY,Left
42252,2-S,107580000000.0,HEPHY,Left
42252,2-S,106322700000.0,HEPHY,Left
42253,2-S,59750000000.0,Demokritos,Left
42253,2-S,69390000000.0,Demokritos,Left
42253,2-S,59990000000.0,Demokritos,Left
42253,2-S,67440000000.0,Demokritos,Left
42253,2-S,60560000000.0,Demokritos,Left
42253,2-S,60620000000.0,Demokritos,Left
42253,2-S,61910000000.0,Demokritos,Left
42253,2-S,76930000000.0,Demokritos,Left
42253,2-S,60770000000.0,Demokritos,Left
42253,2-S,70070000000.0,Demokritos,Left
42254,2-S,58490000000.0,Demokritos,Left
42254,2-S,58490000000.0,Demokritos,Left
42254,2-S,60590000000.0,Demokritos,Left
42254,2-S,60590000000.0,Demokritos,Left
42254,2-S,58430000000.0,Demokritos,Left
42254,2-S,58430000000.0,Demokritos,Left
42254,2-S,66670000000.0,Demokritos,Left
42254,2-S,66670000000.0,Demokritos,Left
42254,2-S,58080000000.0,Demokritos,Left
42254,2-S,58080000000.0,Demokritos,Left
42254,2-S,59580000000.0,Demokritos,Left
42254,2-S,59580000000.0,Demokritos,Left
42254,2-S,55470000000.0,Demokritos,Left
42254,2-S,55470000000.0,Demokritos,Left
42254,2-S,57080000000.0,Demokritos,Left
42254,2-S,57080000000.0,Demokritos,Left
42254,2-S,61820000000.0,Demokritos,Left
42254,2-S,59780000000.0,Demokritos,Left
42254,2-S,59780000000.0,Demokritos,Left
42255,2-S,54380000000.0,Demokritos,Left
42255,2-S,56470000000.0,Demokritos,Left
42255,2-S,60100000000.0,Demokritos,Left
42255,2-S,57120000000.0,Demokritos,Left
42255,2-S,54920000000.0,Demokritos,Left
42255,2-S,56330000000.0,Demokritos,Left
42255,2-S,54110000000.0,Demokritos,Left
42255,2-S,54680000000.0,Demokritos,Left
42255,2-S,54110000000.0,Demokritos,Left
42255,2-S,48250000000.0,Demokritos,Left
42256,2-S,82454580000.0,Brown,Right
42256,2-S,80649240000.0,Brown,Right
42256,2-S,82550140000.0,Brown,Right
42256,2-S,80587520000.0,Brown,Right
