batch_number,Type,Orientation,Location,KIND_OF_HM_SET_ID,TEMP_SET_DEGC,AV_TEMP_DEGC,VFB_ACC_V
43259,2S,EE,Perugia,Left,20.0,20.0,-2.492
43259,2S,WW,Perugia,Left,20.0,20.0,-2.625
43259,2S,EE,Perugia,Left,20.0,20.0,-2.321
43259,2S,WW,Perugia,Left,20.0,20.0,-2.623
43259,2S,EE,Perugia,Left,20.0,20.0,-2.548
43259,2S,WW,Perugia,Left,20.0,20.0,-2.628
43259,2S,EE,Perugia,Left,20.0,20.0,-2.417
43259,2S,WW,Perugia,Left,20.0,20.0,-2.26
43259,2S,EE,Perugia,Left,20.0,20.0,-2.314
43259,2S,WW,Perugia,Left,20.0,20.0,-2.633
43259,2S,EE,Perugia,Left,20.0,20.0,-2.404
43259,2S,WW,Perugia,Left,20.0,20.0,-2.604
43259,2S,EE,Perugia,Left,20.0,20.0,-2.418
43259,2S,WW,Perugia,Left,20.0,20.0,-2.605
43260,2S,EE,Perugia,Left,20.0,20.0,-2.626
43260,2S,WW,Perugia,Left,20.0,20.0,-2.726
43260,2S,EE,Perugia,Left,20.0,20.0,-2.63
43260,2S,WW,Perugia,Left,20.0,20.0,-2.794
43260,2S,EE,Perugia,Left,20.0,20.0,-2.672
43260,2S,WW,Perugia,Left,20.0,20.0,-2.807
43260,2S,EE,Perugia,Left,20.0,20.0,-2.424
43260,2S,WW,Perugia,Left,20.0,20.0,-2.415
43260,2S,EE,Perugia,Left,20.0,20.0,-2.53
43260,2S,WW,Perugia,Left,20.0,20.0,-2.511
43260,2S,EE,Perugia,Left,20.0,20.0,-2.586
43260,2S,WW,Perugia,Left,20.0,20.0,-2.619
43260,2S,EE,Perugia,Left,20.0,20.0,-2.609
43260,2S,WW,Perugia,Left,20.0,20.0,-2.659
43261,2S,EE,Perugia,Left,20.0,20.0,-2.624
43261,2S,WW,Perugia,Left,20.0,20.0,-2.664
43261,2S,EE,Perugia,Left,20.0,20.0,-2.061
43261,2S,WW,Perugia,Left,20.0,20.0,-2.656
43261,2S,EE,Perugia,Left,20.0,20.0,-2.668
43261,2S,WW,Perugia,Left,20.0,20.0,-2.661
43261,2S,WW,Perugia,Left,20.0,20.0,-2.661
43261,2S,EE,Perugia,Left,20.0,20.0,-2.641
43261,2S,EE,Perugia,Left,20.0,20.0,-2.641
43261,2S,WW,Perugia,Left,20.0,20.0,-2.81
43261,2S,EE,Perugia,Left,20.0,20.0,-2.448
43261,2S,WW,Perugia,Left,20.0,20.0,-2.407
43261,2S,EE,Perugia,Left,20.0,20.0,-2.336
43261,2S,WW,Perugia,Left,20.0,20.0,-2.543
43261,2S,EE,Perugia,Left,20.0,20.0,-2.41
43261,2S,WW,Perugia,Left,20.0,20.0,-2.601
42914,PSP,EE,Demokritos,Left,19.1,19.1,-2.748
42914,PSP,WW,Demokritos,Left,19.8,19.8,-3.994
42914,PSP,EE,Demokritos,Left,21.6,21.6,-3.964
42914,PSP,WW,Demokritos,Left,22.5,22.5,-3.423
42914,PSP,EE,Demokritos,Left,20.0,20.0,-3.769
42914,PSP,WW,Demokritos,Left,20.3,20.3,-3.228
42914,PSP,EE,Demokritos,Left,20.4,20.4,-3.243
42914,PSP,WW,Demokritos,Left,20.5,20.5,-3.559
42914,PSP,EE,Demokritos,Left,23.0,23.0,-2.237
42914,PSP,WW,Demokritos,Left,23.2,23.2,-3.994
42914,PSP,EE,Demokritos,Left,23.4,23.4,-3.859
42914,PSP,WW,Demokritos,Left,23.3,23.3,-3.994
42914,PSP,EE,Demokritos,Left,23.2,23.2,-2.763
42914,PSP,WW,Demokritos,Left,17.1,17.1,-3.979
42914,PSP,EE,Demokritos,Left,20.7,20.7,-3.048
42914,PSP,WW,Demokritos,Left,20.8,20.8,-3.994
43280,PSP,EE,Demokritos,Left,21.4,21.4,-3.438
43280,PSP,WW,Demokritos,Left,21.6,21.6,-3.874
43280,PSP,EE,Demokritos,Left,21.8,21.8,-3.363
43280,PSP,WW,Demokritos,Left,21.9,21.9,-3.964
43280,PSP,EE,Demokritos,Left,16.8,16.8,-2.763
43280,PSP,WW,Demokritos,Left,17.9,17.9,-3.994
43280,PSP,EE,Demokritos,Left,19.9,19.9,-2.763
43280,PSP,WW,Demokritos,Left,20.3,20.3,-3.994
43280,PSP,EE,Demokritos,Left,18.7,18.7,-3.994
43280,PSP,WW,Demokritos,Left,20.0,20.0,-3.784
43280,PSP,EE,Demokritos,Left,20.7,20.7,-3.994
43280,PSP,WW,Demokritos,Left,20.9,20.9,-3.829
43280,PSP,EE,Demokritos,Left,21.0,21.0,-2.778
43280,PSP,WW,Demokritos,Left,21.2,21.2,-3.994
43280,PSP,EE,Demokritos,Left,20.6,20.6,-2.748
43280,PSP,WW,Demokritos,Left,20.8,20.8,-3.784
43281,PSP,EE,Demokritos,Left,22.2,22.2,-3.994
43281,PSP,WW,Demokritos,Left,22.3,22.3,-3.829
43281,PSP,EE,Demokritos,Left,21.3,21.3,-2.327
43281,PSP,WW,Demokritos,Left,21.7,21.7,-3.739
43281,PSP,EE,Demokritos,Left,21.9,21.9,-3.844
43281,PSP,WW,Demokritos,Left,22.1,22.1,-3.964
43281,PSP,EE,Demokritos,Left,22.4,22.4,-2.748
43281,PSP,WW,Demokritos,Left,22.4,22.4,-3.994
43281,PSP,EE,Demokritos,Left,22.3,22.3,-3.994
43281,PSP,WW,Demokritos,Left,22.4,22.4,-3.694
43281,PSP,EE,Demokritos,Left,21.5,21.5,-3.994
43281,PSP,WW,Demokritos,Left,21.8,21.8,-3.559
43281,PSP,EE,Demokritos,Left,22.5,22.5,-3.438
43281,PSP,WW,Demokritos,Left,18.6,18.6,-3.754
43281,PSP,EE,Demokritos,Left,19.5,19.5,-2.853
43281,PSP,WW,Demokritos,Left,20.1,20.1,-3.754
43282,PSP,EE,Demokritos,Left,20.5,20.5,-3.769
43282,PSP,WW,Demokritos,Left,22.1,22.1,-3.033
43282,PSP,EE,Demokritos,Left,20.5,20.5,-3.649
43282,PSP,WW,Demokritos,Left,20.9,20.9,-2.748
43282,PSP,EE,Demokritos,Left,22.4,22.4,-2.748
43282,PSP,WW,Demokritos,Left,22.6,22.6,-3.844
43282,PSP,EE,Demokritos,Left,21.2,21.2,-2.147
43282,PSP,WW,Demokritos,Left,21.5,21.5,-2.838
43282,PSP,EE,Demokritos,Left,21.7,21.7,-3.949
43282,PSP,WW,Demokritos,Left,21.9,21.9,-3.994
43282,PSP,EE,Demokritos,Left,19.0,19.0,-2.763
43282,PSP,WW,Demokritos,Left,20.1,20.1,-3.994
43282,PSP,EE,Demokritos,Left,22.0,22.0,-3.844
43282,PSP,WW,Demokritos,Left,22.3,22.3,-3.994
43282,PSP,EE,Demokritos,Left,20.7,20.7,-3.664
43282,PSP,WW,Demokritos,Left,21.1,21.1,-3.994
43262,2S,EE,Perugia,Left,20.0,20.0,-2.824
43262,2S,WW,Perugia,Left,20.0,20.0,-2.925
43262,2S,EE,Perugia,Left,20.0,20.0,-2.832
43262,2S,WW,Perugia,Left,20.0,20.0,-2.933
43262,2S,EE,Perugia,Left,20.0,20.0,-2.844
43262,2S,WW,Perugia,Left,20.0,20.0,-2.921
43262,2S,EE,Perugia,Left,20.0,20.0,-2.905
43262,2S,WW,Perugia,Left,20.0,20.0,-2.927
43262,2S,EE,Perugia,Left,20.0,20.0,-2.676
43262,2S,WW,Perugia,Left,20.0,20.0,-2.74
43262,2S,EE,Perugia,Left,20.0,20.0,-2.686
43262,2S,WW,Perugia,Left,20.0,20.0,-2.785
43262,2S,EE,Perugia,Left,20.0,20.0,-2.713
43262,2S,WW,Perugia,Left,20.0,20.0,-2.15
43262,2S,EE,Perugia,Left,20.0,20.0,-2.707
43262,2S,WW,Perugia,Left,20.0,20.0,-2.723
43263,2S,EE,Perugia,Left,20.0,20.0,-2.47
43263,2S,WW,Perugia,Left,20.0,20.0,-2.319
43263,2S,EE,Perugia,Left,20.0,20.0,-2.629
43263,2S,WW,Perugia,Left,20.0,20.0,-2.642
43263,2S,EE,Perugia,Left,20.0,20.0,-2.613
43263,2S,WW,Perugia,Left,20.0,20.0,-2.647
43263,2S,EE,Perugia,Left,20.0,20.0,-2.641
43263,2S,WW,Perugia,Left,20.0,20.0,-2.656
43263,2S,EE,Perugia,Left,20.0,20.0,-2.354
43263,2S,WW,Perugia,Left,20.0,20.0,-2.433
43263,2S,EE,Perugia,Left,20.0,20.0,-2.325
43263,2S,WW,Perugia,Left,20.0,20.0,-2.441
43263,2S,EE,Perugia,Left,20.0,20.0,-2.499
43263,2S,WW,Perugia,Left,20.0,20.0,-2.501
43264,2S,EE,Demokritos,Left,17.3,17.3,-3.033
43264,2S,WW,Demokritos,Left,17.8,17.8,-3.243
43264,2S,EE,Demokritos,Left,17.2,17.2,-2.988
43264,2S,WW,Demokritos,Left,18.0,18.0,-3.153
43264,2S,EE,Demokritos,Left,18.3,18.3,-3.063
43264,2S,WW,Demokritos,Left,18.6,18.6,-3.198
43264,2S,EE,Demokritos,Left,18.7,18.7,-3.078
43264,2S,WW,Demokritos,Left,19.1,19.1,-3.228
43264,2S,EE,Demokritos,Left,18.9,18.9,-2.943
43264,2S,WW,Demokritos,Left,19.2,19.2,-3.363
43264,2S,EE,Demokritos,Left,16.8,16.8,-2.943
43264,2S,WW,Demokritos,Left,19.9,19.9,-3.363
43264,2S,EE,Demokritos,Left,15.5,15.5,-2.958
43264,2S,WW,Demokritos,Left,16.3,16.3,-3.243
43265,2S,EE,Perugia,Left,20.0,20.0,-2.707
43265,2S,WW,Perugia,Left,20.0,20.0,-2.731
43265,2S,EE,Perugia,Left,20.0,20.0,-2.777
43265,2S,WW,Perugia,Left,20.0,20.0,-2.834
43265,2S,EE,Perugia,Left,20.0,20.0,-2.623
43265,2S,WW,Perugia,Left,20.0,20.0,-2.415
43265,2S,EE,Perugia,Left,20.0,20.0,-2.384
43265,2S,WW,Perugia,Left,20.0,20.0,-2.559
43265,2S,EE,Perugia,Left,20.0,20.0,-2.629
43265,2S,WW,Perugia,Left,20.0,20.0,-2.664
43265,2S,EE,Perugia,Left,20.0,20.0,-2.642
43265,2S,WW,Perugia,Left,20.0,20.0,-2.696
43266,2S,EE,Demokritos,Left,21.2,21.2,-2.778
43266,2S,WW,Demokritos,Left,21.9,21.9,-2.838
43266,2S,EE,Demokritos,Left,22.1,22.1,-2.868
43266,2S,WW,Demokritos,Left,22.2,22.2,-2.958
43266,2S,EE,Demokritos,Left,20.9,20.9,-2.943
43266,2S,WW,Demokritos,Left,21.1,21.1,-2.973
43266,2S,EE,Demokritos,Left,17.4,17.4,-2.958
43266,2S,WW,Demokritos,Left,19.3,19.3,-3.063
43266,2S,EE,Demokritos,Left,14.3,14.3,-2.703
43266,2S,WW,Demokritos,Left,15.1,15.1,-2.763
43266,2S,EE,Demokritos,Left,18.7,18.7,-2.763
43266,2S,WW,Demokritos,Left,20.2,20.2,-2.853
43266,2S,EE,Demokritos,Left,20.3,20.3,-2.432
43266,2S,WW,Demokritos,Left,21.0,21.0,-2.447
43267,2S,EE,Perugia,Left,20.0,20.0,-2.844
43267,2S,WW,Perugia,Left,20.0,20.0,-2.858
43267,2S,EE,Perugia,Left,20.0,20.0,-2.902
43267,2S,WW,Perugia,Left,20.0,20.0,-2.951
43267,2S,EE,Perugia,Left,20.0,20.0,-2.932
43267,2S,WW,Perugia,Left,20.0,20.0,-2.953
43267,2S,EE,Perugia,Left,20.0,20.0,-2.899
43267,2S,WW,Perugia,Left,20.0,20.0,-2.969
43267,2S,EE,Perugia,Left,20.0,20.0,-2.351
43267,2S,WW,Perugia,Left,20.0,20.0,-2.329
43267,2S,EE,Perugia,Left,20.0,20.0,-2.761
43267,2S,WW,Perugia,Left,20.0,20.0,-2.772
43267,2S,EE,Perugia,Left,20.0,20.0,-2.584
43267,2S,WW,Perugia,Left,20.0,20.0,-2.707
43267,2S,EE,Perugia,Left,20.0,20.0,-2.744
43267,2S,WW,Perugia,Left,20.0,20.0,-2.688
43268,2S,EE,Perugia,Left,20.0,20.0,-2.319
43268,2S,WW,Perugia,Left,20.0,20.0,-2.31
43268,2S,EE,Perugia,Left,20.0,20.0,-2.459
43268,2S,WW,Perugia,Left,20.0,20.0,-2.487
43268,2S,EE,Perugia,Left,20.0,20.0,-2.391
43268,2S,WW,Perugia,Left,20.0,20.0,-2.472
43268,2S,EE,Perugia,Left,20.0,20.0,-2.565
43268,2S,WW,Perugia,Left,20.0,20.0,-2.591
43268,2S,EE,Perugia,Left,20.0,20.0,-2.609
43268,2S,WW,Perugia,Left,20.0,20.0,-2.672
43268,2S,EE,Perugia,Left,20.0,20.0,-2.371
43268,2S,WW,Perugia,Left,20.0,20.0,-2.369
43268,2S,EE,Perugia,Left,20.0,20.0,-2.447
43268,2S,WW,Perugia,Left,20.0,20.0,-2.388
43269,2S,EE,Brown,Right,20.0,20.01,-2.634
43269,2S,WW,Brown,Right,20.0,20.016,-2.519
43269,2S,EE,Brown,Right,20.0,20.006,-2.766
43269,2S,WW,Brown,Right,20.0,20.014,-2.698
43269,2S,EE,Brown,Right,20.0,20.046,-2.577
43269,2S,WW,Brown,Right,20.0,20.036,-2.587
43269,2S,EE,Brown,Right,20.0,20.031,-2.689
43269,2S,WW,Brown,Right,20.0,20.018,-2.67
43269,2S,EE,Brown,Right,20.0,20.005,-2.722
43269,2S,WW,Brown,Right,20.0,20.006,-2.633
43269,2S,EE,Brown,Right,20.0,20.009,-2.501
43269,2S,WW,Brown,Right,20.0,20.01,-2.475
43269,2S,EE,Brown,Right,20.0,20.027,-2.509
43269,2S,WW,Brown,Right,20.0,20.019,-2.538
43269,2S,EE,Brown,Right,20.0,20.027,-2.502
43269,2S,WW,Brown,Right,20.0,20.015,-2.553
43271,2S,EE,Perugia,Left,20.0,20.0,-2.263
43271,2S,WW,Perugia,Left,20.0,20.0,-2.292
43271,2S,EE,Perugia,Left,20.0,20.0,-2.334
43271,2S,WW,Perugia,Left,20.0,20.0,-2.329
43271,2S,EE,Perugia,Left,20.0,20.0,-2.323
43271,2S,WW,Perugia,Left,20.0,20.0,-2.339
43271,2S,EE,Perugia,Left,20.0,20.0,-2.172
43271,2S,WW,Perugia,Left,20.0,20.0,-2.187
43271,2S,EE,Perugia,Left,20.0,20.0,-2.131
43271,2S,WW,Perugia,Left,20.0,20.0,-2.22
43271,2S,EE,Perugia,Left,20.0,20.0,-2.141
43271,2S,WW,Perugia,Left,20.0,20.0,-2.154
43272,2S,EE,Brown,Right,20.0,20.003,-2.632
43272,2S,WW,Brown,Right,20.0,20.005,-2.567
43272,2S,EE,Brown,Right,20.0,20.012,-2.66
43272,2S,WW,Brown,Right,20.0,20.034,-2.692
43272,2S,EE,Brown,Right,20.0,20.028,-2.77
43272,2S,WW,Brown,Right,20.0,20.019,-2.713
43272,2S,EE,Brown,Right,20.0,20.059,-2.713
43272,2S,WW,Brown,Right,20.0,20.032,-2.644
43272,2S,EE,Brown,Right,20.0,20.012,-2.558
43272,2S,WW,Brown,Right,20.0,20.027,-2.532
43272,2S,EE,Brown,Right,20.0,20.002,-2.616
43272,2S,WW,Brown,Right,20.0,20.01,-2.573
43272,2S,EE,Brown,Right,20.0,20.062,-2.595
43272,2S,WW,Brown,Right,20.0,20.042,-2.589
43272,2S,EE,Brown,Right,20.0,20.02,-2.617
43272,2S,WW,Brown,Right,20.0,20.018,-2.585
43273,2S,EE,Brown,Right,20.0,20.009,-2.527
43273,2S,WW,Brown,Right,20.0,20.006,-2.482
43273,2S,EE,Brown,Right,20.0,20.007,-2.591
43273,2S,WW,Brown,Right,20.0,20.021,-2.548
43273,2S,EE,Brown,Right,20.0,20.008,-2.591
43273,2S,WW,Brown,Right,20.0,20.008,-2.544
43273,2S,EE,Brown,Right,20.0,20.046,-2.503
43273,2S,WW,Brown,Right,20.0,20.031,-2.301
43273,2S,EE,Brown,Right,20.0,20.005,-2.43
43273,2S,WW,Brown,Right,20.0,20.013,-2.362
43273,2S,EE,Brown,Right,20.0,20.039,-2.482
43273,2S,WW,Brown,Right,20.0,20.02,-2.431
43274,2S,EE,Brown,Right,20.0,20.003,-2.708
43274,2S,WW,Brown,Right,20.0,20.005,-2.661
43274,2S,EE,Brown,Right,20.0,20.003,-2.828
43274,2S,WW,Brown,Right,20.0,20.01,-2.784
43274,2S,EE,Brown,Right,20.0,20.013,-2.859
43274,2S,WW,Brown,Right,20.0,20.011,-2.791
43274,2S,EE,Brown,Right,20.0,20.014,-2.846
43274,2S,WW,Brown,Right,20.0,20.011,-2.766
43274,2S,EE,Brown,Right,20.0,20.043,-2.716
43274,2S,WW,Brown,Right,20.0,20.027,-2.655
43274,2S,EE,Brown,Right,20.0,20.039,-2.697
43274,2S,WW,Brown,Right,20.0,20.023,-2.694
43275,2S,EE,Brown,Right,20.0,20.003,-2.547
43275,2S,WW,Brown,Right,20.0,20.007,-2.433
43275,2S,EE,Brown,Right,20.0,20.008,-2.515
43275,2S,WW,Brown,Right,20.0,20.019,-2.507
43275,2S,EE,Brown,Right,20.0,20.021,-2.498
43275,2S,WW,Brown,Right,20.0,20.013,-2.488
43275,2S,EE,Brown,Right,20.0,20.012,-2.558
43275,2S,WW,Brown,Right,20.0,20.015,-2.529
43275,2S,EE,Brown,Right,20.0,20.047,-2.413
43275,2S,WW,Brown,Right,20.0,20.03,-2.348
43275,2S,EE,Brown,Right,20.0,20.048,-2.517
43275,2S,WW,Brown,Right,20.0,20.023,-2.441
43256,PSS,EE,Perugia,Left,20.0,20.0,-2.433
43256,PSS,WW,Perugia,Left,20.0,20.0,-2.419
43256,PSS,EE,Perugia,Left,20.0,20.0,-2.402
43256,PSS,WW,Perugia,Left,20.0,20.0,-2.375
43256,PSS,EE,Perugia,Left,20.0,20.0,-2.537
43256,PSS,WW,Perugia,Left,20.0,20.0,-2.524
43256,PSS,EE,Perugia,Left,20.0,20.0,-2.63
43256,PSS,WW,Perugia,Left,20.0,20.0,-2.591
43256,PSS,EE,Perugia,Left,20.0,20.0,-2.309
43256,PSS,WW,Perugia,Left,20.0,20.0,-2.412
43256,PSS,EE,Perugia,Left,20.0,20.0,-2.246
43256,PSS,WW,Perugia,Left,20.0,20.0,-2.352
43256,PSS,EE,Perugia,Left,20.0,20.0,-2.437
43256,PSS,WW,Perugia,Left,20.0,20.0,-2.453
43256,PSS,EE,Perugia,Left,20.0,20.0,-2.468
43256,PSS,WW,Perugia,Left,20.0,20.0,-2.47
43257,PSS,EE,Perugia,Left,20.0,20.0,-2.404
43257,PSS,WW,Perugia,Left,20.0,20.0,-2.654
43257,PSS,EE,Perugia,Left,20.0,20.0,-2.39
43257,PSS,WW,Perugia,Left,20.0,20.0,-2.654
43257,PSS,EE,Perugia,Left,20.0,20.0,-2.404
43257,PSS,WW,Perugia,Left,20.0,20.0,-2.559
43257,PSS,EE,Perugia,Left,20.0,20.0,-2.47
43257,PSS,WW,Perugia,Left,20.0,20.0,-2.453
43257,PSS,EE,Perugia,Left,20.0,20.0,-2.55
43257,PSS,WW,Perugia,Left,20.0,20.0,-2.978
43257,PSS,WW,Perugia,Left,20.0,20.0,-2.978
43257,PSS,EE,Perugia,Left,20.0,20.0,-2.431
43257,PSS,WW,Perugia,Left,20.0,20.0,-2.874
43257,PSS,EE,Perugia,Left,20.0,20.0,-2.214
43257,PSS,WW,Perugia,Left,20.0,20.0,-2.782
43257,PSS,EE,Perugia,Left,20.0,20.0,-2.379
43257,PSS,WW,Perugia,Left,20.0,20.0,-2.65
43276,2S,EE,Brown,Right,20.0,20.01,-2.984
43276,2S,WW,Brown,Right,20.0,19.881,-2.916
43276,2S,EE,Brown,Right,20.0,20.007,-2.995
43276,2S,WW,Brown,Right,20.0,20.009,-3.007
43276,2S,EE,Brown,Right,20.0,19.959,-2.978
43276,2S,WW,Brown,Right,20.0,19.975,-2.965
43276,2S,EE,Brown,Right,20.0,20.036,-3.015
43276,2S,WW,Brown,Right,20.0,20.024,-2.964
43276,2S,EE,Brown,Right,20.0,20.003,-2.834
43276,2S,WW,Brown,Right,20.0,20.009,-2.76
43276,2S,EE,Brown,Right,20.0,20.003,-2.831
43276,2S,WW,Brown,Right,20.0,20.004,-2.816
43276,2S,EE,Brown,Right,20.0,20.022,-2.868
43276,2S,WW,Brown,Right,20.0,20.015,-2.85
43276,2S,EE,Brown,Right,20.0,20.018,-2.838
43276,2S,WW,Brown,Right,20.0,20.019,-2.821
43277,2S,EE,Brown,Right,20.0,20.003,-2.618
43277,2S,WW,Brown,Right,20.0,20.01,-2.599
43277,2S,EE,Brown,Right,20.0,20.008,-2.712
43277,2S,WW,Brown,Right,20.0,20.006,-2.727
43277,2S,EE,Brown,Right,20.0,20.04,-2.675
43277,2S,WW,Brown,Right,20.0,20.026,-2.682
43277,2S,EE,Brown,Right,20.0,20.031,-2.711
43277,2S,WW,Brown,Right,20.0,20.018,-2.721
43277,2S,EE,Brown,Right,20.0,20.005,-2.789
43277,2S,WW,Brown,Right,20.0,20.015,-2.663
43277,2S,EE,Brown,Right,20.0,20.004,-2.596
43277,2S,WW,Brown,Right,20.0,20.005,-2.584
43277,2S,EE,Brown,Right,20.0,20.044,-2.631
43277,2S,WW,Brown,Right,20.0,20.024,-2.566
43277,2S,EE,Brown,Right,20.0,20.039,-2.641
43277,2S,WW,Brown,Right,20.0,20.031,-2.579
43278,2S,EE,Perugia,Left,20.0,20.0,-2.518
43278,2S,WW,Perugia,Left,20.0,20.0,-2.569
43278,2S,EE,Perugia,Left,20.0,20.0,-2.451
43278,2S,WW,Perugia,Left,20.0,20.0,-2.552
43278,2S,EE,Perugia,Left,20.0,20.0,-2.473
43278,2S,WW,Perugia,Left,20.0,20.0,-2.593
43278,2S,EE,Perugia,Left,20.0,20.0,-2.42
43278,2S,WW,Perugia,Left,20.0,20.0,-2.594
43278,2S,EE,Perugia,Left,20.0,20.0,-2.284
43278,2S,WW,Perugia,Left,20.0,20.0,-2.422
43278,2S,EE,Perugia,Left,20.0,20.0,-2.373
43278,2S,WW,Perugia,Left,20.0,20.0,-2.395
43278,2S,EE,Perugia,Left,20.0,20.0,-2.453
43278,2S,WW,Perugia,Left,20.0,20.0,-2.341
43278,2S,EE,Perugia,Left,20.0,20.0,-2.325
43278,2S,WW,Perugia,Left,20.0,20.0,-2.49
43836,2S,EE,Demokritos,Left,17.0,17.0,-2.568
43836,2S,WW,Demokritos,Left,17.9,17.9,-2.778
43836,2S,EE,Demokritos,Left,18.3,18.3,-2.763
43836,2S,WW,Demokritos,Left,18.6,18.6,-2.868
43836,2S,EE,Demokritos,Left,16.8,16.8,-2.643
43836,2S,WW,Demokritos,Left,18.3,18.3,-2.748
43836,2S,EE,Demokritos,Left,15.4,15.4,-2.447
43836,2S,WW,Demokritos,Left,16.3,16.3,-2.793
43836,2S,EE,Demokritos,Left,18.9,18.9,-2.523
43836,2S,WW,Demokritos,Left,17.5,17.5,-2.538
43836,2S,EE,Demokritos,Left,17.3,17.3,-2.553
43836,2S,WW,Demokritos,Left,17.9,17.9,-2.748
43837,2S,EE,Demokritos,Left,19.8,19.8,-2.793
43837,2S,WW,Demokritos,Left,20.0,20.0,-2.838
43837,2S,EE,Demokritos,Left,18.3,18.3,-2.778
43837,2S,WW,Demokritos,Left,19.3,19.3,-2.883
43837,2S,EE,Demokritos,Left,19.8,19.8,-2.778
43837,2S,WW,Demokritos,Left,20.5,20.5,-2.853
43837,2S,EE,Demokritos,Left,20.3,20.3,-2.748
43837,2S,WW,Demokritos,Left,20.6,20.6,-2.778
43837,2S,EE,Demokritos,Left,21.1,21.1,-2.733
43837,2S,WW,Demokritos,Left,21.2,21.2,-2.748
43837,2S,EE,Demokritos,Left,20.8,20.8,-2.763
43837,2S,WW,Demokritos,Left,21.0,21.0,-2.823
43838,2S,EE,Perugia,Left,20.0,20.0,-2.375
43838,2S,WW,Perugia,Left,20.0,20.0,-2.431
43838,2S,EE,Perugia,Left,20.0,20.0,-2.454
43838,2S,WW,Perugia,Left,20.0,20.0,-2.386
43838,2S,EE,Perugia,Left,20.0,20.0,-2.453
43838,2S,WW,Perugia,Left,20.0,20.0,-2.484
43838,2S,EE,Perugia,Left,20.0,20.0,-2.489
43838,2S,WW,Perugia,Left,20.0,20.0,-2.482
43838,2S,EE,Perugia,Left,20.0,20.0,-2.32
43838,2S,WW,Perugia,Left,20.0,20.0,-2.361
43838,2S,EE,Perugia,Left,20.0,20.0,-2.255
43838,2S,WW,Perugia,Left,20.0,20.0,-2.356
43838,2S,EE,Perugia,Left,20.0,20.0,-2.378
43838,2S,WW,Perugia,Left,20.0,20.0,-2.379
43838,2S,EE,Perugia,Left,20.0,20.0,-2.385
43838,2S,WW,Perugia,Left,20.0,20.0,-2.439
44174,2S,EE,Brown,Right,20.0,20.006,-2.739
44174,2S,WW,Brown,Right,20.0,20.008,-2.692
44174,2S,EE,Brown,Right,20.0,20.011,-2.77
44174,2S,WW,Brown,Right,20.0,20.034,-2.774
44174,2S,EE,Brown,Right,20.0,20.008,-2.753
44174,2S,WW,Brown,Right,20.0,20.012,-2.727
44174,2S,EE,Brown,Right,20.0,20.069,-2.861
44174,2S,WW,Brown,Right,20.0,20.048,-2.789
44174,2S,EE,Brown,Right,20.0,20.01,-2.863
44174,2S,WW,Brown,Right,20.0,20.018,-2.818
44174,2S,EE,Brown,Right,20.0,20.006,-2.594
44174,2S,WW,Brown,Right,20.0,20.005,-2.611
44174,2S,EE,Brown,Right,20.0,20.055,-2.656
44174,2S,WW,Brown,Right,20.0,20.046,-2.614
44174,2S,EE,Brown,Right,20.0,20.029,-2.595
44174,2S,WW,Brown,Right,20.0,20.026,-2.598
44175,2S,EE,Brown,Right,20.0,20.007,-1.831
44175,2S,WW,Brown,Right,20.0,20.017,-1.75
44175,2S,EE,Brown,Right,20.0,20.006,-2.056
44175,2S,WW,Brown,Right,20.0,20.028,-2.029
44175,2S,EE,Brown,Right,20.0,20.05,-2.085
44175,2S,WW,Brown,Right,20.0,20.024,-2.011
44175,2S,EE,Brown,Right,20.0,20.06,-1.993
44175,2S,WW,Brown,Right,20.0,20.041,-1.94
44175,2S,EE,Brown,Right,20.0,20.001,-1.848
44175,2S,WW,Brown,Right,20.0,20.007,-1.806
44175,2S,EE,Brown,Right,20.0,20.004,-1.918
44175,2S,WW,Brown,Right,20.0,20.024,-1.871
44175,2S,EE,Brown,Right,20.0,20.034,-1.864
44175,2S,WW,Brown,Right,20.0,20.03,-1.84
44175,2S,EE,Brown,Right,20.0,20.069,-1.832
44175,2S,WW,Brown,Right,20.0,20.06,-1.817
43284,PSP,EE,Demokritos,Left,20.3,20.3,-2.763
43284,PSP,WW,Demokritos,Left,20.9,20.9,-3.994
44674,PSS,EE,Perugia,Left,20.0,20.0,-2.687
44674,PSS,WW,Perugia,Left,20.0,20.0,-2.702
44674,PSS,EE,Perugia,Left,20.0,20.0,-2.577
44674,PSS,WW,Perugia,Left,20.0,20.0,-2.788
44674,PSS,EE,Perugia,Left,20.0,20.0,-2.718
44674,PSS,WW,Perugia,Left,20.0,20.0,-2.816
44674,PSS,EE,Perugia,Left,20.0,20.0,-2.784
44674,PSS,WW,Perugia,Left,20.0,20.0,-2.806
44674,PSS,EE,Perugia,Left,20.0,20.0,-2.61
44674,PSS,WW,Perugia,Left,20.0,20.0,-2.619
44674,PSS,EE,Perugia,Left,20.0,20.0,-2.564
44674,PSS,WW,Perugia,Left,20.0,20.0,-2.612
44674,PSS,EE,Perugia,Left,20.0,20.0,-2.671
44674,PSS,WW,Perugia,Left,20.0,20.0,-2.599
44674,PSS,EE,Perugia,Left,20.0,20.0,-2.64
44674,PSS,WW,Perugia,Left,20.0,20.0,-2.648
43284,PSP,EE,Demokritos,Left,21.4,21.4,-3.529
