batch_number,Type,Orientation,Location,KIND_OF_HM_SET_ID,TEMP_SET_DEGC,AV_TEMP_DEGC,NA
38868,2S,EE,HEPHY,Left,,,3.204
38868,2S,WW,HEPHY,Left,,,3.743
38868,2S,EE,HEPHY,Left,,,3.183
38868,2S,WW,HEPHY,Left,,,3.374
38868,2S,EE,HEPHY,Left,,,3.364
38868,2S,WW,HEPHY,Left,,,3.275
38868,2S,EE,HEPHY,Left,,,3.634
38868,2S,WW,HEPHY,Left,,,3.541
38868,2S,EE,HEPHY,Left,,,3.507
38868,2S,WW,HEPHY,Left,,,3.686
38868,2S,EE,HEPHY,Left,,,3.351
38868,2S,WW,HEPHY,Left,,,3.441
38871,2S,EE,HEPHY,Left,,,3.32
38871,2S,WW,HEPHY,Left,,,3.352
38871,2S,EE,HEPHY,Left,,,3.461
38871,2S,WW,HEPHY,Left,,,3.638
38871,2S,EE,HEPHY,Left,,,3.272
38871,2S,WW,HEPHY,Left,,,3.547
38871,2S,EE,HEPHY,Left,,,3.118
38871,2S,WW,HEPHY,Left,,,3.628
38871,2S,EE,HEPHY,Left,,,3.354
38871,2S,WW,HEPHY,Left,,,3.271
38871,2S,EE,HEPHY,Left,,,3.411
38871,2S,WW,HEPHY,Left,,,3.539
38871,2S,EE,HEPHY,Left,,,3.224
38871,2S,WW,HEPHY,Left,,,3.426
38871,2S,EE,HEPHY,Left,,,3.164
38871,2S,WW,HEPHY,Left,,,3.461
38920,PSS,EE,Perugia,Left,20.0,20.0,7.193
38920,PSS,EE,Perugia,Left,20.0,20.0,7.193
38920,PSS,EE,Perugia,Left,20.0,20.0,7.193
38920,PSS,WW,Perugia,Left,20.0,20.0,7.332
38920,PSS,WW,Perugia,Left,20.0,20.0,7.332
38920,PSS,WW,Perugia,Left,20.0,20.0,7.332
38920,PSS,EE,Perugia,Left,20.0,20.0,7.183
38920,PSS,EE,Perugia,Left,20.0,20.0,7.183
38920,PSS,EE,Perugia,Left,20.0,20.0,7.183
38920,PSS,WW,Perugia,Left,20.0,20.0,7.874
38920,PSS,WW,Perugia,Left,20.0,20.0,7.874
38920,PSS,WW,Perugia,Left,20.0,20.0,7.874
38920,PSS,EE,Perugia,Left,20.0,20.0,7.418
38920,PSS,EE,Perugia,Left,20.0,20.0,7.418
38920,PSS,EE,Perugia,Left,20.0,20.0,7.418
38920,PSS,WW,Perugia,Left,20.0,20.0,7.54
38920,PSS,WW,Perugia,Left,20.0,20.0,7.54
38920,PSS,WW,Perugia,Left,20.0,20.0,7.54
38920,PSS,EE,Perugia,Left,20.0,20.0,7.557
38920,PSS,EE,Perugia,Left,20.0,20.0,7.557
38920,PSS,EE,Perugia,Left,20.0,20.0,7.557
38920,PSS,WW,Perugia,Left,20.0,20.0,7.669
38920,PSS,WW,Perugia,Left,20.0,20.0,7.669
38920,PSS,WW,Perugia,Left,20.0,20.0,7.669
38920,PSS,EE,Perugia,Left,20.0,20.0,7.294
38920,PSS,EE,Perugia,Left,20.0,20.0,7.294
38920,PSS,EE,Perugia,Left,20.0,20.0,7.294
38920,PSS,WW,Perugia,Left,20.0,20.0,8.03
38920,PSS,WW,Perugia,Left,20.0,20.0,8.03
38920,PSS,WW,Perugia,Left,20.0,20.0,8.03
38920,PSS,EE,Perugia,Left,20.0,20.0,7.214
38920,PSS,EE,Perugia,Left,20.0,20.0,7.214
38920,PSS,EE,Perugia,Left,20.0,20.0,7.214
38920,PSS,WW,Perugia,Left,20.0,20.0,7.904
38920,PSS,WW,Perugia,Left,20.0,20.0,7.904
38920,PSS,WW,Perugia,Left,20.0,20.0,7.904
38920,PSS,EE,Perugia,Left,20.0,20.0,6.633
38920,PSS,EE,Perugia,Left,20.0,20.0,6.633
38920,PSS,EE,Perugia,Left,20.0,20.0,6.633
38920,PSS,WW,Perugia,Left,20.0,20.0,6.808
38920,PSS,WW,Perugia,Left,20.0,20.0,6.808
38920,PSS,WW,Perugia,Left,20.0,20.0,6.808
38920,PSS,EE,Perugia,Left,20.0,20.0,6.783
38920,PSS,EE,Perugia,Left,20.0,20.0,6.783
38920,PSS,EE,Perugia,Left,20.0,20.0,6.783
38920,PSS,WW,Perugia,Left,20.0,20.0,7.11
38920,PSS,WW,Perugia,Left,20.0,20.0,7.11
38920,PSS,WW,Perugia,Left,20.0,20.0,7.11
38921,PSS,EE,Perugia,Left,20.0,20.0,6.673
38921,PSS,EE,Perugia,Left,20.0,20.0,6.673
38921,PSS,EE,Perugia,Left,20.0,20.0,6.673
38921,PSS,WW,Perugia,Left,20.0,20.0,7.19
38921,PSS,WW,Perugia,Left,20.0,20.0,7.19
38921,PSS,WW,Perugia,Left,20.0,20.0,7.19
38921,PSS,EE,Perugia,Left,20.0,20.0,6.541
38921,PSS,EE,Perugia,Left,20.0,20.0,6.541
38921,PSS,EE,Perugia,Left,20.0,20.0,6.541
38921,PSS,WW,Perugia,Left,20.0,20.0,6.544
38921,PSS,WW,Perugia,Left,20.0,20.0,6.544
38921,PSS,WW,Perugia,Left,20.0,20.0,6.544
38921,PSS,EE,Perugia,Left,20.0,20.0,6.757
38921,PSS,EE,Perugia,Left,20.0,20.0,6.757
38921,PSS,EE,Perugia,Left,20.0,20.0,6.757
38921,PSS,WW,Perugia,Left,20.0,20.0,7.284
38921,PSS,WW,Perugia,Left,20.0,20.0,7.284
38921,PSS,WW,Perugia,Left,20.0,20.0,7.284
38921,PSS,EE,Perugia,Left,20.0,20.0,6.765
38921,PSS,EE,Perugia,Left,20.0,20.0,6.765
38921,PSS,EE,Perugia,Left,20.0,20.0,6.765
38921,PSS,WW,Perugia,Left,20.0,20.0,6.777
38921,PSS,WW,Perugia,Left,20.0,20.0,6.777
38921,PSS,WW,Perugia,Left,20.0,20.0,6.777
38921,PSS,EE,Perugia,Left,20.0,20.0,6.53
38921,PSS,EE,Perugia,Left,20.0,20.0,6.53
38921,PSS,EE,Perugia,Left,20.0,20.0,6.53
38921,PSS,WW,Perugia,Left,20.0,20.0,7.207
38921,PSS,WW,Perugia,Left,20.0,20.0,7.207
38921,PSS,WW,Perugia,Left,20.0,20.0,7.207
38921,PSS,WW,Perugia,Left,20.0,20.0,7.207
38921,PSS,EE,Perugia,Left,20.0,20.0,6.382
38921,PSS,EE,Perugia,Left,20.0,20.0,6.382
38921,PSS,EE,Perugia,Left,20.0,20.0,6.382
38921,PSS,WW,Perugia,Left,20.0,20.0,7.047
38921,PSS,WW,Perugia,Left,20.0,20.0,7.047
38921,PSS,WW,Perugia,Left,20.0,20.0,7.047
38921,PSS,EE,Perugia,Left,20.0,20.0,6.436
38921,PSS,EE,Perugia,Left,20.0,20.0,6.436
38921,PSS,EE,Perugia,Left,20.0,20.0,6.436
38921,PSS,WW,Perugia,Left,20.0,20.0,6.948
38921,PSS,WW,Perugia,Left,20.0,20.0,6.948
38921,PSS,WW,Perugia,Left,20.0,20.0,6.948
38873,2S,EE,Brown,Right,20.0,20.006,4.021
38873,2S,WW,Brown,Right,20.0,20.012,3.718
38873,2S,EE,Brown,Right,20.0,20.005,3.514
38873,2S,WW,Brown,Right,20.0,20.006,3.172
38873,2S,EE,Brown,Right,20.0,20.005,3.557
38873,2S,WW,Brown,Right,20.0,20.01,3.152
38873,2S,EE,Brown,Right,20.0,20.034,3.491
38873,2S,WW,Brown,Right,20.0,20.025,3.496
38873,2S,EE,Brown,Right,20.0,20.028,3.603
38873,2S,WW,Brown,Right,20.0,20.011,3.369
38874,2S,EE,Brown,Right,20.0,20.004,3.482
38874,2S,WW,Brown,Right,20.0,20.004,3.69
38874,2S,EE,Brown,Right,20.0,20.007,3.45
38874,2S,WW,Brown,Right,20.0,20.007,3.88
38874,2S,EE,Brown,Right,20.0,20.008,4.314
38874,2S,WW,Brown,Right,20.0,20.003,3.742
38874,2S,EE,Brown,Right,20.0,20.007,3.911
38874,2S,WW,Brown,Right,20.0,20.003,3.445
38874,2S,EE,Brown,Right,20.0,20.005,4.207
38874,2S,WW,Brown,Right,20.0,20.009,3.937
38874,2S,EE,Brown,Right,20.0,20.006,4.156
38874,2S,WW,Brown,Right,20.0,20.007,3.821
38875,2S,EE,Brown,Right,20.0,20.004,3.284
38875,2S,WW,Brown,Right,20.0,20.006,3.277
38875,2S,EE,Brown,Right,20.0,20.007,3.27
38875,2S,WW,Brown,Right,20.0,20.002,3.253
38875,2S,EE,Brown,Right,20.0,20.007,3.466
38875,2S,WW,Brown,Right,20.0,20.005,3.314
38875,2S,EE,Brown,Right,20.0,20.004,3.484
38875,2S,WW,Brown,Right,20.0,20.007,3.424
38875,2S,EE,Brown,Right,20.0,20.005,3.098
38875,2S,WW,Brown,Right,20.0,20.004,3.155
38877,2S,EE,Perugia,Left,20.0,20.0,7.66
38877,2S,EE,Perugia,Left,20.0,20.0,7.66
38877,2S,EE,Perugia,Left,20.0,20.0,7.66
38877,2S,WW,Perugia,Left,20.0,20.0,7.594
38877,2S,WW,Perugia,Left,20.0,20.0,7.594
38877,2S,WW,Perugia,Left,20.0,20.0,7.594
38877,2S,EE,Perugia,Left,20.0,20.0,7.375
38877,2S,EE,Perugia,Left,20.0,20.0,7.375
38877,2S,EE,Perugia,Left,20.0,20.0,7.375
38877,2S,WW,Perugia,Left,20.0,20.0,7.318
38877,2S,WW,Perugia,Left,20.0,20.0,7.318
38877,2S,WW,Perugia,Left,20.0,20.0,7.318
38877,2S,EE,Perugia,Left,20.0,20.0,7.49
38877,2S,EE,Perugia,Left,20.0,20.0,7.49
38877,2S,EE,Perugia,Left,20.0,20.0,7.49
38877,2S,WW,Perugia,Left,20.0,20.0,7.486
38877,2S,WW,Perugia,Left,20.0,20.0,7.486
38877,2S,WW,Perugia,Left,20.0,20.0,7.486
38877,2S,EE,Perugia,Left,20.0,20.0,7.703
38877,2S,EE,Perugia,Left,20.0,20.0,7.703
38877,2S,EE,Perugia,Left,20.0,20.0,7.703
38877,2S,WW,Perugia,Left,20.0,20.0,7.472
38877,2S,WW,Perugia,Left,20.0,20.0,7.472
38877,2S,WW,Perugia,Left,20.0,20.0,7.472
38877,2S,EE,Perugia,Left,20.0,20.0,7.565
38877,2S,EE,Perugia,Left,20.0,20.0,7.565
38877,2S,EE,Perugia,Left,20.0,20.0,7.565
38877,2S,WW,Perugia,Left,20.0,20.0,7.553
38877,2S,WW,Perugia,Left,20.0,20.0,7.553
38877,2S,WW,Perugia,Left,20.0,20.0,7.553
38877,2S,EE,Perugia,Left,20.0,20.0,7.684
38877,2S,EE,Perugia,Left,20.0,20.0,7.684
38877,2S,EE,Perugia,Left,20.0,20.0,7.684
38877,2S,WW,Perugia,Left,20.0,20.0,7.572
38877,2S,WW,Perugia,Left,20.0,20.0,7.572
38877,2S,WW,Perugia,Left,20.0,20.0,7.572
38877,2S,EE,Perugia,Left,20.0,20.0,7.359
38877,2S,EE,Perugia,Left,20.0,20.0,7.359
38877,2S,EE,Perugia,Left,20.0,20.0,7.359
38877,2S,WW,Perugia,Left,20.0,20.0,7.3
38877,2S,WW,Perugia,Left,20.0,20.0,7.3
38877,2S,WW,Perugia,Left,20.0,20.0,7.3
38877,2S,EE,Perugia,Left,20.0,20.0,7.527
38877,2S,EE,Perugia,Left,20.0,20.0,7.527
38877,2S,EE,Perugia,Left,20.0,20.0,7.527
38877,2S,WW,Perugia,Left,20.0,20.0,7.587
38877,2S,WW,Perugia,Left,20.0,20.0,7.587
38877,2S,WW,Perugia,Left,20.0,20.0,7.587
38878,2S,EE,HEPHY,Left,,,4.065
38878,2S,WW,HEPHY,Left,,,4.273
38878,2S,EE,HEPHY,Left,,,4.137
38878,2S,WW,HEPHY,Left,,,3.893
38878,2S,EE,HEPHY,Left,,,3.905
38878,2S,WW,HEPHY,Left,,,4.201
38878,2S,EE,HEPHY,Left,,,3.87
38878,2S,WW,HEPHY,Left,,,4.376
38878,2S,EE,HEPHY,Left,,,3.742
38878,2S,WW,HEPHY,Left,,,3.656
38878,2S,EE,HEPHY,Left,,,3.725
38878,2S,WW,HEPHY,Left,,,3.858
38878,2S,EE,HEPHY,Left,,,3.564
38878,2S,WW,HEPHY,Left,,,3.734
38878,2S,EE,HEPHY,Left,,,3.618
38878,2S,WW,HEPHY,Left,,,3.953
38879,2S,EE,HEPHY,Left,,,3.689
38879,2S,WW,HEPHY,Left,,,3.578
38879,2S,EE,HEPHY,Left,,,3.701
38879,2S,WW,HEPHY,Left,,,3.587
38879,2S,EE,HEPHY,Left,,,3.597
38879,2S,WW,HEPHY,Left,,,3.804
38879,2S,EE,HEPHY,Left,,,3.783
38879,2S,WW,HEPHY,Left,,,3.6
38879,2S,EE,HEPHY,Left,,,3.353
38879,2S,WW,HEPHY,Left,,,3.58
38879,2S,EE,HEPHY,Left,,,3.496
38879,2S,WW,HEPHY,Left,,,3.228
38879,2S,EE,HEPHY,Left,,,3.651
38879,2S,WW,HEPHY,Left,,,3.572
38879,2S,EE,HEPHY,Left,,,3.47
38879,2S,WW,HEPHY,Left,,,3.723
38880,2S,EE,HEPHY,Left,,,3.944
38880,2S,WW,HEPHY,Left,,,3.98
38880,2S,EE,HEPHY,Left,,,3.716
38880,2S,WW,HEPHY,Left,,,4.049
38880,2S,EE,HEPHY,Left,,,3.957
38880,2S,WW,HEPHY,Left,,,3.797
38922,PSS,EE,Perugia,Left,20.0,20.0,7.736
38922,PSS,EE,Perugia,Left,20.0,20.0,7.736
38922,PSS,EE,Perugia,Left,20.0,20.0,7.736
38922,PSS,WW,Perugia,Left,20.0,20.0,7.216
38922,PSS,WW,Perugia,Left,20.0,20.0,7.216
38922,PSS,WW,Perugia,Left,20.0,20.0,7.216
38922,PSS,EE,Perugia,Left,20.0,20.0,7.52
38922,PSS,EE,Perugia,Left,20.0,20.0,7.52
38922,PSS,EE,Perugia,Left,20.0,20.0,7.52
38922,PSS,WW,Perugia,Left,20.0,20.0,7.356
38922,PSS,WW,Perugia,Left,20.0,20.0,7.356
38922,PSS,WW,Perugia,Left,20.0,20.0,7.356
38922,PSS,EE,Perugia,Left,20.0,20.0,7.745
38922,PSS,EE,Perugia,Left,20.0,20.0,7.745
38922,PSS,EE,Perugia,Left,20.0,20.0,7.745
38922,PSS,WW,Perugia,Left,20.0,20.0,7.348
38922,PSS,WW,Perugia,Left,20.0,20.0,7.348
38922,PSS,WW,Perugia,Left,20.0,20.0,7.348
38922,PSS,EE,Perugia,Left,20.0,20.0,8.223
38922,PSS,EE,Perugia,Left,20.0,20.0,8.223
38922,PSS,EE,Perugia,Left,20.0,20.0,8.223
38922,PSS,WW,Perugia,Left,20.0,20.0,7.963
38922,PSS,WW,Perugia,Left,20.0,20.0,7.963
38922,PSS,WW,Perugia,Left,20.0,20.0,7.963
38922,PSS,EE,Perugia,Left,20.0,20.0,7.586
38922,PSS,EE,Perugia,Left,20.0,20.0,7.586
38922,PSS,EE,Perugia,Left,20.0,20.0,7.586
38922,PSS,WW,Perugia,Left,20.0,20.0,6.954
38922,PSS,WW,Perugia,Left,20.0,20.0,6.954
38922,PSS,WW,Perugia,Left,20.0,20.0,6.954
38922,PSS,EE,Perugia,Left,20.0,20.0,8.16
38922,PSS,EE,Perugia,Left,20.0,20.0,8.16
38922,PSS,EE,Perugia,Left,20.0,20.0,8.16
38922,PSS,WW,Perugia,Left,20.0,20.0,7.62
38922,PSS,WW,Perugia,Left,20.0,20.0,7.62
38922,PSS,WW,Perugia,Left,20.0,20.0,7.62
38922,PSS,EE,Perugia,Left,20.0,20.0,8.404
38922,PSS,EE,Perugia,Left,20.0,20.0,8.404
38922,PSS,EE,Perugia,Left,20.0,20.0,8.404
38922,PSS,WW,Perugia,Left,20.0,20.0,7.815
38922,PSS,WW,Perugia,Left,20.0,20.0,7.815
38922,PSS,WW,Perugia,Left,20.0,20.0,7.815
38922,PSS,EE,Perugia,Left,20.0,20.0,8.316
38922,PSS,EE,Perugia,Left,20.0,20.0,8.316
38922,PSS,EE,Perugia,Left,20.0,20.0,8.316
38922,PSS,WW,Perugia,Left,20.0,20.0,7.223
38922,PSS,WW,Perugia,Left,20.0,20.0,7.223
38922,PSS,WW,Perugia,Left,20.0,20.0,7.223
38885,2S,EE,HEPHY,Left,,,3.185
38885,2S,EE,HEPHY,Left,,,3.185
38885,2S,WW,HEPHY,Left,,,3.506
38885,2S,WW,HEPHY,Left,,,3.506
38885,2S,EE,HEPHY,Left,,,3.555
38885,2S,EE,HEPHY,Left,,,3.555
38885,2S,WW,HEPHY,Left,,,3.53
38885,2S,WW,HEPHY,Left,,,3.53
38885,2S,EE,HEPHY,Left,,,3.298
38885,2S,EE,HEPHY,Left,,,3.298
38885,2S,WW,HEPHY,Left,,,3.546
38885,2S,WW,HEPHY,Left,,,3.546
38885,2S,EE,HEPHY,Left,,,3.34
38885,2S,EE,HEPHY,Left,,,3.34
38885,2S,WW,HEPHY,Left,,,3.603
38885,2S,WW,HEPHY,Left,,,3.603
38885,2S,EE,HEPHY,Left,,,3.528
38885,2S,EE,HEPHY,Left,,,3.528
38885,2S,WW,HEPHY,Left,,,3.461
38885,2S,WW,HEPHY,Left,,,3.461
38885,2S,EE,HEPHY,Left,,,3.175
38885,2S,EE,HEPHY,Left,,,3.175
38885,2S,WW,HEPHY,Left,,,3.41
38885,2S,WW,HEPHY,Left,,,3.41
38885,2S,EE,HEPHY,Left,,,3.328
38885,2S,EE,HEPHY,Left,,,3.328
38885,2S,WW,HEPHY,Left,,,3.582
38885,2S,WW,HEPHY,Left,,,3.582
38885,2S,EE,HEPHY,Left,,,3.226
38885,2S,EE,HEPHY,Left,,,3.226
38885,2S,WW,HEPHY,Left,,,3.481
38885,2S,WW,HEPHY,Left,,,3.481
39480,2S,EE,HEPHY,Left,,,3.959
39480,2S,WW,HEPHY,Left,,,3.834
39480,2S,EE,HEPHY,Left,,,3.8
39480,2S,WW,HEPHY,Left,,,3.776
39480,2S,EE,HEPHY,Left,,,3.575
39480,2S,WW,HEPHY,Left,,,4.181
39480,2S,EE,HEPHY,Left,,,3.626
39480,2S,WW,HEPHY,Left,,,4.023
39480,2S,EE,HEPHY,Left,,,3.807
39480,2S,WW,HEPHY,Left,,,3.948
39480,2S,EE,HEPHY,Left,,,3.506
39480,2S,WW,HEPHY,Left,,,3.771
39480,2S,EE,HEPHY,Left,,,3.891
39480,2S,WW,HEPHY,Left,,,3.847
39480,2S,EE,HEPHY,Left,,,3.608
39480,2S,WW,HEPHY,Left,,,3.866
39481,2S,EE,HEPHY,Left,,,3.826
39481,2S,WW,HEPHY,Left,,,3.472
39481,2S,EE,HEPHY,Left,,,3.606
39481,2S,WW,HEPHY,Left,,,3.613
39481,2S,EE,HEPHY,Left,,,3.332
39481,2S,WW,HEPHY,Left,,,3.725
39481,2S,EE,HEPHY,Left,,,3.59
39481,2S,WW,HEPHY,Left,,,3.838
39481,2S,EE,HEPHY,Left,,,3.572
39481,2S,WW,HEPHY,Left,,,3.865
39481,2S,EE,HEPHY,Left,,,3.39
39481,2S,WW,HEPHY,Left,,,3.849
39481,2S,EE,HEPHY,Left,,,3.456
39481,2S,WW,HEPHY,Left,,,3.896
39481,2S,EE,HEPHY,Left,,,3.587
39481,2S,WW,HEPHY,Left,,,3.772
39482,2S,EE,HEPHY,Left,,,3.494
39482,2S,WW,HEPHY,Left,,,3.488
39482,2S,EE,HEPHY,Left,,,3.626
39482,2S,WW,HEPHY,Left,,,3.506
39482,2S,EE,HEPHY,Left,,,3.725
39482,2S,WW,HEPHY,Left,,,3.831
39482,2S,EE,HEPHY,Left,,,3.372
39482,2S,WW,HEPHY,Left,,,3.822
39482,2S,EE,HEPHY,Left,,,3.645
39482,2S,WW,HEPHY,Left,,,3.418
39482,2S,EE,HEPHY,Left,,,3.562
39482,2S,WW,HEPHY,Left,,,3.638
39482,2S,EE,HEPHY,Left,,,3.404
39482,2S,WW,HEPHY,Left,,,3.796
39482,2S,EE,HEPHY,Left,,,3.396
39482,2S,WW,HEPHY,Left,,,3.617
39478,PSS,EE,Perugia,Left,20.0,20.0,6.802
39478,PSS,EE,Perugia,Left,20.0,20.0,6.802
39478,PSS,EE,Perugia,Left,20.0,20.0,6.802
39478,PSS,WW,Perugia,Left,20.0,20.0,6.874
39478,PSS,WW,Perugia,Left,20.0,20.0,6.874
39478,PSS,WW,Perugia,Left,20.0,20.0,6.874
39478,PSS,EE,Perugia,Left,20.0,20.0,7.027
39478,PSS,EE,Perugia,Left,20.0,20.0,7.027
39478,PSS,EE,Perugia,Left,20.0,20.0,7.027
39478,PSS,WW,Perugia,Left,20.0,20.0,6.884
39478,PSS,WW,Perugia,Left,20.0,20.0,6.884
39478,PSS,WW,Perugia,Left,20.0,20.0,6.884
39478,PSS,EE,Perugia,Left,20.0,20.0,6.996
39478,PSS,EE,Perugia,Left,20.0,20.0,6.996
39478,PSS,EE,Perugia,Left,20.0,20.0,6.996
39478,PSS,WW,Perugia,Left,20.0,20.0,6.93
39478,PSS,WW,Perugia,Left,20.0,20.0,6.93
39478,PSS,WW,Perugia,Left,20.0,20.0,6.93
39478,PSS,EE,Perugia,Left,20.0,20.0,7.101
39478,PSS,EE,Perugia,Left,20.0,20.0,7.101
39478,PSS,EE,Perugia,Left,20.0,20.0,7.101
39478,PSS,WW,Perugia,Left,20.0,20.0,6.961
39478,PSS,WW,Perugia,Left,20.0,20.0,6.961
39478,PSS,WW,Perugia,Left,20.0,20.0,6.961
39478,PSS,EE,Perugia,Left,20.0,20.0,7.025
39478,PSS,EE,Perugia,Left,20.0,20.0,7.025
39478,PSS,EE,Perugia,Left,20.0,20.0,7.025
39478,PSS,WW,Perugia,Left,20.0,20.0,7.494
39478,PSS,WW,Perugia,Left,20.0,20.0,7.494
39478,PSS,WW,Perugia,Left,20.0,20.0,7.494
39478,PSS,EE,Perugia,Left,20.0,20.0,6.627
39478,PSS,EE,Perugia,Left,20.0,20.0,6.627
39478,PSS,EE,Perugia,Left,20.0,20.0,6.627
39478,PSS,WW,Perugia,Left,20.0,20.0,6.629
39478,PSS,WW,Perugia,Left,20.0,20.0,6.629
39478,PSS,WW,Perugia,Left,20.0,20.0,6.629
39478,PSS,EE,Perugia,Left,20.0,20.0,6.789
39478,PSS,EE,Perugia,Left,20.0,20.0,6.789
39478,PSS,EE,Perugia,Left,20.0,20.0,6.789
39478,PSS,WW,Perugia,Left,20.0,20.0,6.959
39478,PSS,WW,Perugia,Left,20.0,20.0,6.959
39478,PSS,WW,Perugia,Left,20.0,20.0,6.959
39478,PSS,EE,Perugia,Left,20.0,20.0,6.61
39478,PSS,EE,Perugia,Left,20.0,20.0,6.61
39478,PSS,EE,Perugia,Left,20.0,20.0,6.61
39478,PSS,WW,Perugia,Left,20.0,20.0,6.539
39478,PSS,WW,Perugia,Left,20.0,20.0,6.539
39478,PSS,WW,Perugia,Left,20.0,20.0,6.539
39483,2S,EE,HEPHY,Left,,,3.377
39483,2S,WW,HEPHY,Left,,,4.115
39483,2S,EE,HEPHY,Left,,,3.425
39483,2S,WW,HEPHY,Left,,,4.836
39483,2S,EE,HEPHY,Left,,,3.546
39483,2S,WW,HEPHY,Left,,,4.716
39483,2S,WW,HEPHY,Left,,,4.84
39483,2S,EE,HEPHY,Left,,,3.616
39483,2S,WW,HEPHY,Left,,,4.018
39483,2S,EE,HEPHY,Left,,,3.595
39483,2S,WW,HEPHY,Left,,,3.926
39483,2S,EE,HEPHY,Left,,,3.307
39483,2S,WW,HEPHY,Left,,,4.023
39483,2S,EE,HEPHY,Left,,,3.435
39483,2S,WW,HEPHY,Left,,,4.109
39483,2S,EE,HEPHY,Left,,,3.58
39483,2S,WW,HEPHY,Left,,,4.152
39485,2S,EE,Perugia,Left,20.0,20.0,6.84
39485,2S,EE,Perugia,Left,20.0,20.0,6.84
39485,2S,EE,Perugia,Left,20.0,20.0,6.84
39485,2S,WW,Perugia,Left,20.0,20.0,6.914
39485,2S,WW,Perugia,Left,20.0,20.0,6.914
39485,2S,WW,Perugia,Left,20.0,20.0,6.914
39485,2S,EE,Perugia,Left,20.0,20.0,7.014
39485,2S,EE,Perugia,Left,20.0,20.0,7.014
39485,2S,EE,Perugia,Left,20.0,20.0,7.014
39485,2S,WW,Perugia,Left,20.0,20.0,6.964
39485,2S,WW,Perugia,Left,20.0,20.0,6.964
39485,2S,WW,Perugia,Left,20.0,20.0,6.964
39485,2S,EE,Perugia,Left,20.0,20.0,7.198
39485,2S,EE,Perugia,Left,20.0,20.0,7.198
39485,2S,EE,Perugia,Left,20.0,20.0,7.198
39485,2S,WW,Perugia,Left,20.0,20.0,7.054
39485,2S,WW,Perugia,Left,20.0,20.0,7.054
39485,2S,WW,Perugia,Left,20.0,20.0,7.054
39485,2S,EE,Perugia,Left,20.0,20.0,7.04
39485,2S,EE,Perugia,Left,20.0,20.0,7.04
39485,2S,EE,Perugia,Left,20.0,20.0,7.04
39485,2S,WW,Perugia,Left,20.0,20.0,7.12
39485,2S,WW,Perugia,Left,20.0,20.0,7.12
39485,2S,WW,Perugia,Left,20.0,20.0,7.12
39485,2S,EE,Perugia,Left,20.0,20.0,6.757
39485,2S,EE,Perugia,Left,20.0,20.0,6.757
39485,2S,EE,Perugia,Left,20.0,20.0,6.757
39485,2S,WW,Perugia,Left,20.0,20.0,6.622
39485,2S,WW,Perugia,Left,20.0,20.0,6.622
39485,2S,WW,Perugia,Left,20.0,20.0,6.622
39485,2S,EE,Perugia,Left,20.0,20.0,6.702
39485,2S,EE,Perugia,Left,20.0,20.0,6.702
39485,2S,EE,Perugia,Left,20.0,20.0,6.702
39485,2S,WW,Perugia,Left,20.0,20.0,6.729
39485,2S,WW,Perugia,Left,20.0,20.0,6.729
39485,2S,WW,Perugia,Left,20.0,20.0,6.729
39486,2S,EE,HEPHY,Left,,,3.663
39486,2S,WW,HEPHY,Left,,,3.736
39486,2S,EE,HEPHY,Left,,,3.778
39486,2S,WW,HEPHY,Left,,,3.663
39486,2S,EE,HEPHY,Left,,,3.503
39486,2S,WW,HEPHY,Left,,,4.15
39486,2S,EE,HEPHY,Left,,,3.342
39486,2S,WW,HEPHY,Left,,,3.978
39486,2S,EE,HEPHY,Left,,,3.463
39486,2S,WW,HEPHY,Left,,,3.559
39486,2S,EE,HEPHY,Left,,,3.802
39486,2S,WW,HEPHY,Left,,,3.732
39486,2S,EE,HEPHY,Left,,,3.514
39486,2S,WW,HEPHY,Left,,,3.581
39486,2S,EE,HEPHY,Left,,,3.562
39486,2S,WW,HEPHY,Left,,,3.775
39488,2S,EE,Perugia,Left,20.0,20.0,7.091
39488,2S,EE,Perugia,Left,20.0,20.0,7.091
39488,2S,EE,Perugia,Left,20.0,20.0,7.091
39488,2S,WW,Perugia,Left,20.0,20.0,6.757
39488,2S,WW,Perugia,Left,20.0,20.0,6.757
39488,2S,WW,Perugia,Left,20.0,20.0,6.757
39488,2S,EE,Perugia,Left,20.0,20.0,6.692
39488,2S,EE,Perugia,Left,20.0,20.0,6.692
39488,2S,EE,Perugia,Left,20.0,20.0,6.692
39488,2S,WW,Perugia,Left,20.0,20.0,6.689
39488,2S,WW,Perugia,Left,20.0,20.0,6.689
39488,2S,WW,Perugia,Left,20.0,20.0,6.689
39488,2S,EE,Perugia,Left,20.0,20.0,7.244
39488,2S,EE,Perugia,Left,20.0,20.0,7.244
39488,2S,EE,Perugia,Left,20.0,20.0,7.244
39488,2S,WW,Perugia,Left,20.0,20.0,6.862
39488,2S,WW,Perugia,Left,20.0,20.0,6.862
39488,2S,WW,Perugia,Left,20.0,20.0,6.862
39488,2S,EE,Perugia,Left,20.0,20.0,7.171
39488,2S,EE,Perugia,Left,20.0,20.0,7.171
39488,2S,EE,Perugia,Left,20.0,20.0,7.171
39488,2S,WW,Perugia,Left,20.0,20.0,7.124
39488,2S,WW,Perugia,Left,20.0,20.0,7.124
39488,2S,WW,Perugia,Left,20.0,20.0,7.124
