batch_number,Type,Orientation,Location,KIND_OF_HM_SET_ID,TEMP_SET_DEGC,AV_TEMP_DEGC,VD_V
34343,PSS,EE,Brown,Right,20.0,20.059,239.093
34343,PSS,WW,Brown,Right,20.0,20.118,247.163
34343,PSS,EE,Brown,Right,20.0,20.166,241.668
34343,PSS,WW,Brown,Right,20.0,20.107,242.673
34343,PSS,EE,Brown,Right,20.0,20.024,251.986
34343,PSS,WW,Brown,Right,20.0,20.055,275.429
34343,PSS,EE,Brown,Right,20.0,20.091,244.798
34343,PSS,WW,Brown,Right,20.0,20.123,243.325
35719,2S,EE,Perugia,Left,20.0,20.0,263.977
35719,2S,WW,Perugia,Left,20.0,20.0,262.02
35713,PSS,EE,Perugia,Left,20.0,20.0,257.865
35713,PSS,WW,Perugia,Left,20.0,20.0,262.696
35713,PSS,EE,Perugia,Left,20.0,20.0,261.274
35713,PSS,WW,Perugia,Left,20.0,20.0,266.35
35713,PSS,EE,Perugia,Left,20.0,20.0,259.021
35713,PSS,WW,Perugia,Left,20.0,20.0,257.799
35713,PSS,EE,Perugia,Left,20.0,20.0,259.012
35713,PSS,WW,Perugia,Left,20.0,20.0,259.271
35713,PSS,WW,Perugia,Left,20.0,20.0,254.253
35713,PSS,EE,Perugia,Left,20.0,20.0,254.253
35713,PSS,WW,Perugia,Left,20.0,20.0,253.376
35713,PSS,EE,Perugia,Left,20.0,20.0,252.795
35713,PSS,WW,Perugia,Left,20.0,20.0,253.947
35713,PSS,EE,Perugia,Left,20.0,20.0,251.129
35713,PSS,WW,Perugia,Left,20.0,20.0,250.984
35713,PSS,EE,Perugia,Left,20.0,20.0,254.468
35722,2S,EE,Brown,Right,20.0,20.031,251.22
35722,2S,WW,Brown,Right,20.0,20.027,271.542
35722,2S,EE,Brown,Right,20.0,20.007,267.657
35722,2S,WW,Brown,Right,20.0,20.013,246.704
35722,2S,EE,Brown,Right,20.0,20.079,272.937
35722,2S,WW,Brown,Right,20.0,20.049,236.105
35722,2S,EE,Brown,Right,20.0,20.06,263.036
35722,2S,WW,Brown,Right,20.0,20.028,234.843
35722,2S,EE,Brown,Right,20.0,20.151,282.121
35722,2S,WW,Brown,Right,20.0,20.038,250.07
35722,2S,EE,Brown,Right,20.0,20.005,287.418
35722,2S,WW,Brown,Right,20.0,20.024,229.587
35722,2S,EE,Brown,Right,20.0,20.035,264.623
35722,2S,WW,Brown,Right,20.0,20.024,257.886
35722,2S,EE,Brown,Right,20.0,20.064,274.35
35722,2S,WW,Brown,Right,20.0,20.008,248.137
35952,2S,EE,Brown,Right,20.0,20.007,236.478
35952,2S,WW,Brown,Right,20.0,20.031,256.434
35952,2S,EE,Brown,Right,20.0,20.155,248.14
35952,2S,WW,Brown,Right,20.0,20.052,238.04
35717,2S,EE,Brown,Right,20.0,20.114,250.599
35717,2S,EE,Brown,Right,20.0,20.114,250.599
35717,2S,WW,Brown,Right,20.0,20.084,253.756
35717,2S,WW,Brown,Right,20.0,20.084,253.756
35717,2S,EE,Brown,Right,20.0,20.033,247.12
35717,2S,EE,Brown,Right,20.0,20.033,247.12
35717,2S,WW,Brown,Right,20.0,20.06,250.886
35717,2S,WW,Brown,Right,20.0,20.06,250.886
35717,2S,EE,Brown,Right,20.0,20.13,255.365
35717,2S,EE,Brown,Right,20.0,20.13,255.365
35717,2S,WW,Brown,Right,20.0,20.065,244.021
35717,2S,WW,Brown,Right,20.0,20.065,244.021
35717,2S,EE,Brown,Right,20.0,20.106,247.229
35717,2S,EE,Brown,Right,20.0,20.106,247.229
35717,2S,WW,Brown,Right,20.0,20.054,253.944
35717,2S,WW,Brown,Right,20.0,20.054,253.944
35717,2S,EE,Brown,Right,20.0,20.026,245.814
35717,2S,WW,Brown,Right,20.0,20.062,249.561
35717,2S,EE,Brown,Right,20.0,20.054,264.315
35717,2S,WW,Brown,Right,20.0,20.081,255.517
35717,2S,EE,Brown,Right,20.0,20.112,246.676
35717,2S,WW,Brown,Right,20.0,20.056,248.667
35717,2S,EE,Brown,Right,20.0,20.126,255.654
35717,2S,WW,Brown,Right,20.0,20.072,256.329
35717,2S,EE,Brown,Right,20.0,20.049,248.052
35717,2S,WW,Brown,Right,20.0,20.074,244.007
35717,2S,EE,Brown,Right,20.0,20.07,248.974
35717,2S,WW,Brown,Right,20.0,20.034,254.137
35718,2S,EE,Brown,Right,20.0,20.064,245.989
35718,2S,WW,Brown,Right,20.0,20.087,246.724
35718,2S,EE,Brown,Right,20.0,20.006,242.765
35718,2S,WW,Brown,Right,20.0,20.019,244.231
35718,2S,EE,Brown,Right,20.0,20.079,244.451
35718,2S,WW,Brown,Right,20.0,20.089,244.612
35718,2S,EE,Brown,Right,20.0,20.058,248.102
35718,2S,WW,Brown,Right,20.0,20.015,248.863
35718,2S,EE,Brown,Right,20.0,20.05,244.85
35718,2S,WW,Brown,Right,20.0,20.075,249.12
35718,2S,EE,Brown,Right,20.0,20.014,248.119
35718,2S,WW,Brown,Right,20.0,20.067,243.966
35718,2S,EE,Brown,Right,20.0,20.126,247.785
35718,2S,WW,Brown,Right,20.0,20.09,245.718
35718,2S,EE,Brown,Right,20.0,20.119,248.795
35718,2S,WW,Brown,Right,20.0,20.067,246.27
35953,2S,WW,HEPHY,Right,,,249.059
35953,2S,WW,HEPHY,Left,,,249.052
35953,2S,EE,HEPHY,Right,,,246.913
35953,2S,WW,HEPHY,Left,,,248.118
35953,2S,WW,HEPHY,Right,,,249.929
35953,2S,WW,HEPHY,Right,,,241.812
35953,2S,WW,HEPHY,Left,,,238.118
35953,2S,WW,HEPHY,Left,,,240.438
35953,2S,WW,HEPHY,Right,,,235.847
35953,2S,EE,HEPHY,Left,,,237.991
35953,2S,EE,HEPHY,Right,,,242.617
35953,2S,WW,HEPHY,Right,,,246.867
35953,2S,WW,HEPHY,Left,,,241.949
35952,2S,EE,Brown,Right,20.0,20.061,243.943
35952,2S,WW,Brown,Right,20.0,20.051,238.631
35952,2S,EE,Brown,Right,20.0,20.087,237.192
35952,2S,WW,Brown,Right,20.0,20.037,239.043
35952,2S,EE,Brown,Right,20.0,20.009,248.065
35952,2S,WW,Brown,Right,20.0,20.03,254.644
35952,2S,EE,Brown,Right,20.0,20.007,240.709
35952,2S,WW,Brown,Right,20.0,20.053,240.635
35952,2S,EE,Brown,Right,20.0,20.037,237.832
35952,2S,WW,Brown,Right,20.0,20.046,237.864
35952,2S,EE,Brown,Right,20.0,20.097,240.184
35952,2S,WW,Brown,Right,20.0,20.035,237.524
35952,2S,EE,Brown,Right,20.0,20.027,249.145
35952,2S,WW,Brown,Right,20.0,20.024,242.571
35952,2S,EE,Brown,Right,20.0,20.06,239.824
35952,2S,WW,Brown,Right,20.0,20.024,238.138
35953,2S,EE,HEPHY,Left,,,235.104
35953,2S,EE,HEPHY,Right,,,235.073
35953,2S,WW,HEPHY,Left,,,233.806
35953,2S,WW,HEPHY,Right,,,242.099
35953,2S,EE,HEPHY,Right,,,233.665
35953,2S,EE,HEPHY,Left,,,230.952
35953,2S,WW,HEPHY,Right,,,244.494
35953,2S,EE,HEPHY,Right,,,238.303
35953,2S,WW,HEPHY,Left,,,238.832
35953,2S,WW,HEPHY,Right,,,243.872
35953,2S,EE,HEPHY,Left,,,252.778
35953,2S,EE,HEPHY,Right,,,254.319
35953,2S,WW,HEPHY,Right,,,255.633
35953,2S,WW,HEPHY,Left,,,248.35
35714,PSS,EE,Perugia,Left,20.0,20.0,263.016
35714,PSS,WW,Perugia,Left,20.0,20.0,260.953
35714,PSS,EE,Perugia,Left,20.0,20.0,261.867
35714,PSS,WW,Perugia,Left,20.0,20.0,261.466
35714,PSS,EE,Perugia,Left,20.0,20.0,262.635
35714,PSS,WW,Perugia,Left,20.0,20.0,259.176
35714,PSS,EE,Perugia,Left,20.0,20.0,261.607
35714,PSS,WW,Perugia,Left,20.0,20.0,261.681
35714,PSS,EE,Perugia,Left,20.0,20.0,259.877
35714,PSS,WW,Perugia,Left,20.0,20.0,259.271
35714,PSS,EE,Perugia,Left,20.0,20.0,257.669
35714,PSS,WW,Perugia,Left,20.0,20.0,256.151
35714,PSS,EE,Perugia,Left,20.0,20.0,253.341
35714,PSS,WW,Perugia,Left,20.0,20.0,255.711
35714,PSS,EE,Perugia,Left,20.0,20.0,254.348
35714,PSS,WW,Perugia,Left,20.0,20.0,254.686
35714,PSS,EE,Perugia,Left,20.0,20.0,254.134
35714,PSS,WW,Perugia,Left,20.0,20.0,255.503
35957,2S,EE,HEPHY,Right,,,279.581
35957,2S,WW,HEPHY,Right,,,270.93
35957,2S,EE,HEPHY,Right,,,282.49
35957,2S,WW,HEPHY,Right,,,268.921
35957,2S,EE,HEPHY,Right,,,277.399
35957,2S,EE,HEPHY,Left,,,271.986
35957,2S,WW,HEPHY,Left,,,264.687
35957,2S,WW,HEPHY,Right,,,329.098
35957,2S,EE,HEPHY,Left,,,283.268
35957,2S,EE,HEPHY,Right,,,263.995
35957,2S,WW,HEPHY,Left,,,253.241
35957,2S,WW,HEPHY,Right,,,248.581
35957,2S,EE,HEPHY,Right,,,233.709
35957,2S,WW,HEPHY,Right,,,311.69
35957,2S,EE,HEPHY,Right,,,260.939
35957,2S,WW,HEPHY,Right,,,259.233
35957,2S,EE,HEPHY,Right,,,247.326
35957,2S,EE,HEPHY,Left,,,255.0
35957,2S,WW,HEPHY,Right,,,309.085
35957,2S,WW,HEPHY,Left,,,238.155
35957,2S,EE,HEPHY,Right,,,251.015
35957,2S,EE,HEPHY,Left,,,264.972
35957,2S,WW,HEPHY,Left,,,242.095
35957,2S,WW,HEPHY,Right,,,257.91
35958,2S,EE,HEPHY,Right,,,229.049
35958,2S,EE,HEPHY,Left,,,224.085
35958,2S,WW,HEPHY,Right,,,237.028
35958,2S,WW,HEPHY,Left,,,229.598
35958,2S,EE,HEPHY,Left,,,230.393
35958,2S,EE,HEPHY,Right,,,230.537
35958,2S,WW,HEPHY,Right,,,230.827
35958,2S,WW,HEPHY,Left,,,223.252
35958,2S,EE,HEPHY,Right,,,237.438
35958,2S,WW,HEPHY,Right,,,250.01
35958,2S,WW,HEPHY,Left,,,227.946
35958,2S,EE,HEPHY,Left,,,226.385
35958,2S,EE,HEPHY,Right,,,229.001
35958,2S,WW,HEPHY,Right,,,218.749
35958,2S,WW,HEPHY,Left,,,221.349
35959,2S,EE,Perugia,Left,20.0,20.0,228.035
35959,2S,WW,Perugia,Left,20.0,20.0,255.646
35959,2S,EE,Perugia,Left,20.0,20.0,235.709
35959,2S,WW,Perugia,Left,20.0,20.0,229.618
35959,2S,EE,Perugia,Left,20.0,20.0,243.599
35959,2S,WW,Perugia,Left,20.0,20.0,230.353
35959,2S,EE,Perugia,Left,20.0,20.0,264.31
35959,2S,WW,Perugia,Left,20.0,20.0,264.314
35959,2S,EE,Perugia,Left,20.0,20.0,260.844
35959,2S,WW,Perugia,Left,20.0,20.0,259.362
35959,2S,EE,Perugia,Left,20.0,20.0,257.646
35959,2S,WW,Perugia,Left,20.0,20.0,260.07
35959,2S,EE,Perugia,Left,20.0,20.0,260.536
35959,2S,WW,Perugia,Left,20.0,20.0,260.987
35959,2S,EE,Perugia,Left,20.0,20.0,264.598
35959,2S,WW,Perugia,Left,20.0,20.0,263.037
35959,2S,EE,Perugia,Left,20.0,20.0,260.402
35959,2S,WW,Perugia,Left,20.0,20.0,261.613
35960,2S,EE,Perugia,Left,20.0,20.0,275.08
35960,2S,WW,Perugia,Left,20.0,20.0,261.847
35960,2S,EE,Perugia,Left,20.0,20.0,274.823
35960,2S,WW,Perugia,Left,20.0,20.0,263.399
35960,2S,EE,Perugia,Left,20.0,20.0,291.858
35960,2S,WW,Perugia,Left,20.0,20.0,262.802
35960,2S,EE,Perugia,Left,20.0,20.0,317.382
35960,2S,WW,Perugia,Left,20.0,20.0,263.133
35960,2S,EE,Perugia,Left,20.0,20.0,334.063
35960,2S,WW,Perugia,Left,20.0,20.0,261.412
35960,2S,EE,Perugia,Left,20.0,20.0,258.292
35960,2S,WW,Perugia,Left,20.0,20.0,260.514
35960,2S,EE,Perugia,Left,20.0,20.0,258.346
35960,2S,WW,Perugia,Left,20.0,20.0,265.125
35960,2S,EE,Perugia,Left,20.0,20.0,274.111
35960,2S,WW,Perugia,Left,20.0,20.0,262.418
35960,2S,EE,Perugia,Left,20.0,20.0,256.1
35960,2S,WW,Perugia,Left,20.0,20.0,260.311
35961,2S,EE,Perugia,Left,20.0,20.0,263.583
35961,2S,WW,Perugia,Left,20.0,20.0,260.619
35961,2S,EE,Perugia,Left,20.0,20.0,263.664
35961,2S,WW,Perugia,Left,20.0,20.0,295.613
35961,2S,EE,Perugia,Left,20.0,20.0,264.276
35961,2S,WW,Perugia,Left,20.0,20.0,259.655
35961,2S,EE,Perugia,Left,20.0,20.0,263.124
35961,2S,WW,Perugia,Left,20.0,20.0,249.727
35961,2S,EE,Perugia,Left,20.0,20.0,259.513
35961,2S,WW,Perugia,Left,20.0,20.0,247.744
35961,2S,EE,Perugia,Left,20.0,20.0,258.864
35961,2S,WW,Perugia,Left,20.0,20.0,243.815
35961,2S,EE,Perugia,Left,20.0,20.0,258.912
35961,2S,WW,Perugia,Left,20.0,20.0,257.156
35961,2S,EE,Perugia,Left,20.0,20.0,259.301
35961,2S,WW,Perugia,Left,20.0,20.0,260.153
35961,2S,EE,Perugia,Left,20.0,20.0,259.324
35961,2S,WW,Perugia,Left,20.0,20.0,251.622
35961,2S,EE,Perugia,Left,20.0,20.0,257.315
35961,2S,WW,Perugia,Left,20.0,20.0,256.62
35962,2S,EE,Perugia,Left,20.0,20.0,262.532
35962,2S,WW,Perugia,Left,20.0,20.0,263.85
35962,2S,EE,Perugia,Left,20.0,20.0,262.552
35962,2S,WW,Perugia,Left,20.0,20.0,263.748
35962,2S,EE,Perugia,Left,20.0,20.0,262.299
35962,2S,WW,Perugia,Left,20.0,20.0,261.327
35962,2S,EE,Perugia,Left,20.0,20.0,264.25
35962,2S,WW,Perugia,Left,20.0,20.0,264.122
35962,2S,EE,Perugia,Left,20.0,20.0,286.411
35962,2S,WW,Perugia,Left,20.0,20.0,285.542
35962,2S,EE,Perugia,Left,20.0,20.0,283.248
35962,2S,WW,Perugia,Left,20.0,20.0,285.305
35962,2S,EE,Perugia,Left,20.0,20.0,282.851
35962,2S,WW,Perugia,Left,20.0,20.0,284.999
35962,2S,EE,Perugia,Left,20.0,20.0,283.146
35962,2S,WW,Perugia,Left,20.0,20.0,283.907
35962,2S,EE,Perugia,Left,20.0,20.0,262.422
35962,2S,WW,Perugia,Left,20.0,20.0,263.974
35962,2S,EE,Perugia,Left,20.0,20.0,262.467
35962,2S,WW,Perugia,Left,20.0,20.0,264.024
35963,2S,EE,Brown,Right,20.0,20.003,265.303
35963,2S,WW,Brown,Right,20.0,20.01,249.036
35963,2S,EE,Brown,Right,20.0,20.017,262.996
35963,2S,EE,Brown,Right,20.0,20.017,262.996
35963,2S,EE,Brown,Right,20.0,20.025,270.591
35963,2S,WW,Brown,Right,20.0,20.006,273.445
35963,2S,EE,Brown,Right,20.0,20.048,268.632
35963,2S,WW,Brown,Right,20.0,20.043,273.145
35963,2S,EE,Brown,Right,20.0,20.003,259.551
35963,2S,WW,Brown,Right,20.0,20.01,300.117
35963,2S,EE,Brown,Right,20.0,20.004,277.248
35963,2S,EE,Brown,Right,20.0,20.004,277.248
35963,2S,EE,Brown,Right,20.0,20.004,277.248
35963,2S,EE,Brown,Right,20.0,20.004,277.248
35963,2S,WW,Brown,Right,20.0,20.01,278.29
35963,2S,WW,Brown,Right,20.0,20.01,278.29
35963,2S,WW,Brown,Right,20.0,20.01,278.29
35963,2S,WW,Brown,Right,20.0,20.01,278.29
35963,2S,EE,Brown,Right,20.0,20.041,264.428
35963,2S,WW,Brown,Right,20.0,20.013,267.929
35963,2S,EE,Brown,Right,20.0,20.035,279.928
35963,2S,WW,Brown,Right,20.0,20.004,252.797
35963,2S,EE,Brown,Right,20.0,20.007,297.391
35963,2S,WW,Brown,Right,20.0,20.009,256.363
36238,2S,EE,Brown,Right,20.0,20.003,306.8
36238,2S,WW,Brown,Right,20.0,20.005,306.522
36238,2S,EE,Brown,Right,20.0,20.004,325.963
36238,2S,WW,Brown,Right,20.0,20.006,293.261
36238,2S,EE,Brown,Right,20.0,20.027,314.838
36238,2S,WW,Brown,Right,20.0,20.004,299.276
36238,2S,EE,Brown,Right,20.0,20.032,336.413
36238,2S,EE,Brown,Right,20.0,20.032,336.413
36238,2S,WW,Brown,Right,20.0,20.004,297.887
36238,2S,WW,Brown,Right,20.0,20.004,297.887
36238,2S,EE,Brown,Right,20.0,20.078,309.981
36238,2S,WW,Brown,Right,20.0,20.007,296.089
36238,2S,EE,Brown,Right,20.0,20.003,292.434
36238,2S,WW,Brown,Right,20.0,20.007,316.123
36238,2S,EE,Brown,Right,20.0,20.026,317.152
36238,2S,WW,Brown,Right,20.0,20.019,364.335
36238,2S,EE,Brown,Right,20.0,20.025,307.954
36238,2S,EE,Brown,Right,20.0,20.025,307.954
36238,2S,WW,Brown,Right,20.0,20.003,289.236
36238,2S,WW,Brown,Right,20.0,20.003,289.236
36238,2S,EE,Brown,Right,20.0,20.047,324.983
36238,2S,WW,Brown,Right,20.0,20.011,317.978
36239,2S,EE,HEPHY,Right,,,298.819
36239,2S,EE,HEPHY,Left,,,295.284
36239,2S,WW,HEPHY,Right,,,302.241
36239,2S,WW,HEPHY,Left,,,299.253
36239,2S,EE,HEPHY,Left,,,292.394
36239,2S,WW,HEPHY,Left,,,299.117
36239,2S,EE,HEPHY,Left,,,294.815
36239,2S,EE,HEPHY,Right,,,297.84
36239,2S,WW,HEPHY,Left,,,292.791
36239,2S,WW,HEPHY,Right,,,320.531
36239,2S,EE,HEPHY,Right,,,296.684
36239,2S,EE,HEPHY,Left,,,300.569
36239,2S,WW,HEPHY,Left,,,295.352
36239,2S,WW,HEPHY,Right,,,303.382
36239,2S,EE,HEPHY,Left,,,296.772
36239,2S,WW,HEPHY,Left,,,296.413
36236,PSS,EE,Perugia,Left,20.0,20.0,262.625
36236,PSS,EE,Perugia,Left,20.0,20.0,266.252
36236,PSS,EE,Perugia,Left,20.0,20.0,265.527
36236,PSS,WW,Perugia,Left,20.0,20.0,264.9
36236,PSS,EE,Perugia,Left,20.0,20.0,264.86
36236,PSS,WW,Perugia,Left,20.0,20.0,262.869
36236,PSS,EE,Perugia,Left,20.0,20.0,261.596
36236,PSS,WW,Perugia,Left,20.0,20.0,303.324
36236,PSS,EE,Perugia,Left,20.0,20.0,266.373
36236,PSS,WW,Perugia,Left,20.0,20.0,263.941
36236,PSS,EE,Perugia,Left,20.0,20.0,265.704
36236,PSS,WW,Perugia,Left,20.0,20.0,263.588
36236,PSS,EE,Perugia,Left,20.0,20.0,269.19
36236,PSS,WW,Perugia,Left,20.0,20.0,269.056
36236,PSS,EE,Perugia,Left,20.0,20.0,268.812
36236,PSS,WW,Perugia,Left,20.0,20.0,269.788
36236,PSS,EE,Perugia,Left,20.0,20.0,267.332
36236,PSS,WW,Perugia,Left,20.0,20.0,262.852
36236,PSS,EE,Perugia,Left,20.0,20.0,266.532
36236,PSS,WW,Perugia,Left,20.0,20.0,279.473
36237,PSS,EE,Perugia,Left,20.0,20.0,263.741
36237,PSS,WW,Perugia,Left,20.0,20.0,262.94
36237,PSS,EE,Perugia,Left,20.0,20.0,261.791
36237,PSS,WW,Perugia,Left,20.0,20.0,263.437
36237,PSS,EE,Perugia,Left,20.0,20.0,263.568
36237,PSS,WW,Perugia,Left,20.0,20.0,262.189
36237,PSS,EE,Perugia,Left,20.0,20.0,262.618
36237,PSS,WW,Perugia,Left,20.0,20.0,262.891
36237,PSS,EE,Perugia,Left,20.0,20.0,267.916
36237,PSS,WW,Perugia,Left,20.0,20.0,266.291
36237,PSS,EE,Perugia,Left,20.0,20.0,267.403
36237,PSS,WW,Perugia,Left,20.0,20.0,265.421
36237,PSS,EE,Perugia,Left,20.0,20.0,266.474
36237,PSS,WW,Perugia,Left,20.0,20.0,265.74
36237,PSS,EE,Perugia,Left,20.0,20.0,266.297
36237,PSS,WW,Perugia,Left,20.0,20.0,265.16
36237,PSS,EE,Perugia,Left,20.0,20.0,312.35
36237,PSS,WW,Perugia,Left,20.0,20.0,310.68
36237,PSS,EE,Perugia,Left,20.0,20.0,304.097
36237,PSS,WW,Perugia,Left,20.0,20.0,313.953
36240,2S,EE,HEPHY,Left,,,289.256
36240,2S,WW,HEPHY,Left,,,290.489
36240,2S,EE,HEPHY,Left,,,294.668
36240,2S,WW,HEPHY,Left,,,293.489
36240,2S,EE,HEPHY,Left,,,292.929
36240,2S,WW,HEPHY,Left,,,291.117
36240,2S,EE,HEPHY,Right,,,300.721
36240,2S,EE,HEPHY,Left,,,298.445
36240,2S,WW,HEPHY,Left,,,297.921
36240,2S,WW,HEPHY,Right,,,304.444
36240,2S,EE,HEPHY,Left,,,295.27
36240,2S,WW,HEPHY,Left,,,295.716
36240,2S,EE,HEPHY,Left,,,300.27
36240,2S,WW,HEPHY,Left,,,298.176
36240,2S,WW,HEPHY,Right,,,307.602
36240,2S,EE,HEPHY,Left,,,298.707
36240,2S,WW,HEPHY,Left,,,298.331
36240,2S,EE,HEPHY,Left,,,291.781
36240,2S,WW,HEPHY,Left,,,290.131
36240,2S,WW,HEPHY,Right,,,297.852
36241,2S,EE,HEPHY,Left,,,304.745
36241,2S,WW,HEPHY,Left,,,307.662
36241,2S,EE,HEPHY,Left,,,291.16
36241,2S,WW,HEPHY,Left,,,308.172
36241,2S,EE,HEPHY,Left,,,298.548
36241,2S,WW,HEPHY,Left,,,312.969
36241,2S,EE,HEPHY,Left,,,296.41
36241,2S,WW,HEPHY,Left,,,300.604
36241,2S,EE,HEPHY,Left,,,289.329
36241,2S,WW,HEPHY,Left,,,312.545
36241,2S,EE,HEPHY,Left,,,285.126
36241,2S,WW,HEPHY,Left,,,302.392
36241,2S,EE,HEPHY,Left,,,292.336
36241,2S,WW,HEPHY,Left,,,291.54
36241,2S,EE,HEPHY,Left,,,294.809
36241,2S,WW,HEPHY,Left,,,309.326
36241,2S,EE,HEPHY,Left,,,289.921
36241,2S,WW,HEPHY,Left,,,316.562
36241,2S,EE,HEPHY,Left,,,296.945
36241,2S,WW,HEPHY,Left,,,307.204
36245,2S,EE,Brown,Right,20.0,20.004,301.153
36245,2S,EE,Brown,Right,20.0,20.004,301.153
36245,2S,EE,Brown,Right,20.0,20.004,301.153
36245,2S,EE,Brown,Right,20.0,20.004,301.153
36245,2S,WW,Brown,Right,20.0,20.003,275.429
36245,2S,WW,Brown,Right,20.0,20.003,275.429
36245,2S,EE,Brown,Right,20.0,20.018,319.165
36245,2S,EE,Brown,Right,20.0,20.018,319.165
36245,2S,EE,Brown,Right,20.0,20.018,319.165
36245,2S,WW,Brown,Right,20.0,20.002,304.676
36245,2S,WW,Brown,Right,20.0,20.002,304.676
36245,2S,EE,Brown,Right,20.0,20.008,299.14
36245,2S,EE,Brown,Right,20.0,20.008,299.14
36245,2S,EE,Brown,Right,20.0,20.008,299.14
36245,2S,EE,Brown,Right,20.0,20.008,299.14
36245,2S,WW,Brown,Right,20.0,20.002,341.153
36245,2S,WW,Brown,Right,20.0,20.002,341.153
36245,2S,EE,Brown,Right,20.0,20.006,316.697
36245,2S,EE,Brown,Right,20.0,20.006,316.697
36245,2S,EE,Brown,Right,20.0,20.006,316.697
36245,2S,EE,Brown,Right,20.0,20.006,316.697
36245,2S,WW,Brown,Right,20.0,20.003,336.94
36245,2S,WW,Brown,Right,20.0,20.003,336.94
36245,2S,EE,Brown,Right,20.0,20.003,286.382
36245,2S,EE,Brown,Right,20.0,20.003,286.382
36245,2S,EE,Brown,Right,20.0,20.003,286.382
36245,2S,EE,Brown,Right,20.0,20.003,286.382
36245,2S,WW,Brown,Right,20.0,20.002,307.421
36245,2S,WW,Brown,Right,20.0,20.002,307.421
36245,2S,EE,Brown,Right,20.0,20.004,315.835
36245,2S,EE,Brown,Right,20.0,20.004,315.835
36245,2S,EE,Brown,Right,20.0,20.004,315.835
36245,2S,EE,Brown,Right,20.0,20.004,315.835
36245,2S,WW,Brown,Right,20.0,20.005,312.222
36245,2S,WW,Brown,Right,20.0,20.005,312.222
36245,2S,EE,Brown,Right,20.0,20.008,284.618
36245,2S,EE,Brown,Right,20.0,20.008,284.618
36245,2S,EE,Brown,Right,20.0,20.008,284.618
36245,2S,EE,Brown,Right,20.0,20.008,284.618
36245,2S,WW,Brown,Right,20.0,20.003,335.404
36245,2S,WW,Brown,Right,20.0,20.003,335.404
36245,2S,EE,Brown,Right,20.0,20.009,283.001
36245,2S,EE,Brown,Right,20.0,20.009,283.001
36245,2S,EE,Brown,Right,20.0,20.009,283.001
36245,2S,EE,Brown,Right,20.0,20.009,283.001
36245,2S,WW,Brown,Right,20.0,20.003,338.831
36245,2S,WW,Brown,Right,20.0,20.003,338.831
36245,2S,EE,Brown,Right,20.0,20.002,261.917
36245,2S,EE,Brown,Right,20.0,20.002,261.917
36245,2S,EE,Brown,Right,20.0,20.002,261.917
36245,2S,EE,Brown,Right,20.0,20.002,261.917
36245,2S,WW,Brown,Right,20.0,20.003,302.481
36245,2S,WW,Brown,Right,20.0,20.003,302.481
35494,PSP,EE,Perugia,Left,20.0,20.0,357.093
35495,PSP,WW,Perugia,Left,20.0,20.0,218.399
35495,PSP,EE,Perugia,Left,20.0,20.0,326.493
35495,PSP,WW,Perugia,Left,20.0,20.0,224.371
35495,PSP,EE,Perugia,Left,20.0,20.0,267.728
35495,PSP,WW,Perugia,Left,20.0,20.0,301.208
35496,PSP,WW,HEPHY,Left,,,290.031
35496,PSP,WW,HEPHY,Left,,,279.751
35496,PSP,EE,HEPHY,Right,,,332.468
35496,PSP,EE,HEPHY,Right,,,343.893
35496,PSP,EE,HEPHY,Right,,,291.509
35496,PSP,EE,HEPHY,Left,,,352.724
35496,PSP,WW,HEPHY,Left,,,293.419
35500,PSP,EE,Brown,Right,20.0,20.112,210.89
35500,PSP,WW,Brown,Right,20.0,20.282,206.905
35500,PSP,EE,Brown,Right,20.0,20.215,247.49
35500,PSP,EE,Brown,Right,20.0,20.27,260.509
35500,PSP,WW,Brown,Right,20.0,20.285,220.626
35500,PSP,EE,Brown,Right,20.0,20.458,255.765
35500,PSP,WW,Brown,Right,20.0,20.168,242.013
35500,PSP,EE,Brown,Right,20.0,20.13,260.765
35500,PSP,WW,Brown,Right,20.0,20.272,180.601
35500,PSP,EE,Brown,Right,20.0,20.089,212.852
35500,PSP,WW,Brown,Right,20.0,20.269,256.363
35500,PSP,EE,Brown,Right,20.0,20.18,206.599
35500,PSP,WW,Brown,Right,20.0,20.284,246.315
35500,PSP,EE,Brown,Right,20.0,20.166,226.422
35500,PSP,WW,Brown,Right,20.0,20.267,247.681
35500,PSP,EE,Brown,Right,20.0,20.089,220.345
35500,PSP,WW,Brown,Right,20.0,20.266,265.871
35500,PSP,EE,Brown,Right,20.0,20.167,209.343
35500,PSP,WW,Brown,Right,20.0,20.255,252.742
35501,PSP,EE,Brown,Right,20.0,20.029,188.08
35501,PSP,WW,Brown,Right,20.0,20.204,217.088
35501,PSP,EE,Brown,Right,20.0,20.086,202.496
35501,PSP,WW,Brown,Right,20.0,20.241,216.663
35501,PSP,EE,Brown,Right,20.0,20.156,189.019
35501,PSP,WW,Brown,Right,20.0,20.258,222.059
35501,PSP,EE,Brown,Right,20.0,20.156,200.987
35501,PSP,WW,Brown,Right,20.0,20.244,226.73
35501,PSP,EE,Brown,Right,20.0,20.053,210.43
35501,PSP,WW,Brown,Right,20.0,20.224,244.682
35501,PSP,EE,Brown,Right,20.0,20.097,166.497
35501,PSP,WW,Brown,Right,20.0,20.198,228.712
35501,PSP,EE,Brown,Right,20.0,20.077,208.345
