batch_number,Type,Orientation,Location,KIND_OF_HM_SET_ID,TEMP_SET_DEGC,AV_TEMP_DEGC,D_UM
42259,PSP,WW,Perugia,Left,20.0,20.0,196.091
42660,PSP,EE,Perugia,Left,20.0,20.0,180.671
42660,PSP,EE,Perugia,Left,20.0,20.0,184.673
42660,PSP,WW,Perugia,Left,20.0,20.0,217.101
42660,PSP,WW,Perugia,Left,20.0,20.0,209.992
42660,PSP,EE,Perugia,Left,20.0,20.0,185.554
42660,PSP,WW,Perugia,Left,20.0,20.0,203.973
42904,2S,EE,Brown,Right,20.0,20.004,293.216
42904,2S,WW,Brown,Right,20.0,20.005,304.291
42904,2S,EE,Brown,Right,20.0,20.013,300.243
42904,2S,WW,Brown,Right,20.0,20.028,306.081
42904,2S,EE,Brown,Right,20.0,20.011,302.309
42904,2S,WW,Brown,Right,20.0,20.007,304.649
42904,2S,EE,Brown,Right,20.0,20.066,300.778
42904,2S,WW,Brown,Right,20.0,20.033,304.127
42904,2S,EE,Brown,Right,20.0,20.01,303.383
42904,2S,WW,Brown,Right,20.0,20.018,304.082
42904,2S,EE,Brown,Right,20.0,20.007,282.059
42904,2S,WW,Brown,Right,20.0,20.015,305.259
42904,2S,EE,Brown,Right,20.0,20.076,292.074
42904,2S,WW,Brown,Right,20.0,20.054,302.408
42904,2S,EE,Brown,Right,20.0,20.059,296.967
42904,2S,WW,Brown,Right,20.0,20.052,304.054
42905,2S,EE,Brown,Right,20.0,20.03,289.875
42905,2S,WW,Brown,Right,20.0,20.052,304.348
42905,2S,EE,Brown,Right,20.0,20.019,301.461
42905,2S,WW,Brown,Right,20.0,20.042,303.522
42905,2S,EE,Brown,Right,20.0,20.083,302.322
42905,2S,WW,Brown,Right,20.0,20.058,301.16
42905,2S,EE,Brown,Right,20.0,20.077,302.34
42905,2S,WW,Brown,Right,20.0,20.044,304.576
42905,2S,EE,Brown,Right,20.0,20.009,303.093
42905,2S,WW,Brown,Right,20.0,20.029,302.318
42905,2S,EE,Brown,Right,20.0,20.009,304.368
42905,2S,WW,Brown,Right,20.0,20.024,305.63
42905,2S,EE,Brown,Right,20.0,20.066,303.262
42905,2S,WW,Brown,Right,20.0,20.048,303.554
42905,2S,EE,Brown,Right,20.0,20.068,305.161
42905,2S,WW,Brown,Right,20.0,20.056,304.075
42906,2S,EE,Demokritos,Left,18.0,18.0,226.3
42906,2S,WW,Demokritos,Left,18.9,18.9,230.3
42906,2S,EE,Demokritos,Left,19.9,19.9,230.5
42906,2S,WW,Demokritos,Left,21.3,21.3,230.3
42906,2S,EE,Demokritos,Left,20.3,20.3,230.8
42906,2S,WW,Demokritos,Left,21.1,21.1,229.6
42906,2S,EE,Demokritos,Left,21.6,21.6,229.1
42906,2S,WW,Demokritos,Left,22.1,22.1,227.2
42906,2S,EE,Demokritos,Left,22.0,22.0,230.8
42906,2S,WW,Demokritos,Left,22.4,22.4,228.5
42906,2S,EE,Demokritos,Left,22.4,22.4,231.4
42906,2S,WW,Demokritos,Left,22.6,22.6,229.6
42906,2S,EE,Demokritos,Left,22.6,22.6,230.5
42906,2S,WW,Demokritos,Left,22.8,22.8,231.8
42907,2S,EE,Demokritos,Left,20.0,20.0,232.5
42907,2S,WW,Demokritos,Left,21.1,21.1,234.2
42907,2S,EE,Demokritos,Left,20.7,20.7,231.4
42907,2S,WW,Demokritos,Left,21.8,21.8,231.6
42907,2S,EE,Demokritos,Left,21.6,21.6,232.7
42907,2S,WW,Demokritos,Left,22.0,22.0,231.3
42907,2S,EE,Demokritos,Left,22.4,22.4,229.6
42907,2S,WW,Demokritos,Left,22.7,22.7,230.9
42907,2S,EE,Demokritos,Left,22.9,22.9,229.6
42907,2S,WW,Demokritos,Left,23.1,23.1,230.8
42907,2S,EE,Demokritos,Left,22.2,22.2,228.6
42907,2S,WW,Demokritos,Left,22.4,22.4,232.5
42907,2S,EE,Demokritos,Left,22.6,22.6,229.5
42907,2S,WW,Demokritos,Left,22.7,22.7,231.0
42908,2S,EE,Brown,Right,20.0,20.006,301.55
42908,2S,WW,Brown,Right,20.0,20.011,290.567
42908,2S,EE,Brown,Right,20.0,20.034,303.536
42908,2S,WW,Brown,Right,20.0,20.058,299.192
42908,2S,EE,Brown,Right,20.0,20.041,301.768
42908,2S,WW,Brown,Right,20.0,20.024,302.059
42908,2S,EE,Brown,Right,20.0,20.082,301.781
42908,2S,WW,Brown,Right,20.0,20.051,300.093
42908,2S,EE,Brown,Right,20.0,20.006,303.312
42908,2S,WW,Brown,Right,20.0,20.009,301.713
42908,2S,EE,Brown,Right,20.0,20.019,301.189
42908,2S,WW,Brown,Right,20.0,20.038,302.656
42908,2S,EE,Brown,Right,20.0,20.034,300.531
42908,2S,WW,Brown,Right,20.0,20.019,298.037
42908,2S,EE,Brown,Right,20.0,20.068,302.637
42908,2S,WW,Brown,Right,20.0,20.039,300.149
42909,2S,EE,Brown,Right,20.0,20.008,293.282
42909,2S,WW,Brown,Right,20.0,20.018,303.382
42909,2S,EE,Brown,Right,20.0,20.019,301.059
42909,2S,WW,Brown,Right,20.0,20.033,303.882
42909,2S,EE,Brown,Right,20.0,20.056,302.91
42909,2S,WW,Brown,Right,20.0,20.031,301.199
42909,2S,EE,Brown,Right,20.0,20.068,299.234
42909,2S,WW,Brown,Right,20.0,20.031,302.602
42909,2S,EE,Brown,Right,20.0,20.007,303.77
42909,2S,WW,Brown,Right,20.0,20.02,302.104
42909,2S,EE,Brown,Right,20.0,20.031,294.439
42909,2S,WW,Brown,Right,20.0,20.047,300.711
42909,2S,EE,Brown,Right,20.0,20.059,306.565
42909,2S,WW,Brown,Right,20.0,20.029,304.483
42909,2S,EE,Brown,Right,20.0,20.082,303.318
42909,2S,WW,Brown,Right,20.0,20.043,303.901
43258,2S,EE,Perugia,Left,20.0,20.0,222.736
43258,2S,WW,Perugia,Left,20.0,20.0,224.881
43258,2S,EE,Perugia,Left,20.0,20.0,223.076
43258,2S,WW,Perugia,Left,20.0,20.0,225.315
43258,2S,EE,Perugia,Left,20.0,20.0,222.142
43258,2S,WW,Perugia,Left,20.0,20.0,223.589
43258,2S,EE,Perugia,Left,20.0,20.0,223.161
43258,2S,WW,Perugia,Left,20.0,20.0,223.247
43258,2S,EE,Perugia,Left,20.0,20.0,222.396
43258,2S,WW,Perugia,Left,20.0,20.0,223.589
43258,2S,EE,Perugia,Left,20.0,20.0,222.481
43258,2S,WW,Perugia,Left,20.0,20.0,222.991
43258,2S,EE,Perugia,Left,20.0,20.0,223.332
43258,2S,WW,Perugia,Left,20.0,20.0,224.535
43259,2S,EE,Perugia,Left,20.0,20.0,224.708
43259,2S,WW,Perugia,Left,20.0,20.0,224.535
43259,2S,EE,Perugia,Left,20.0,20.0,223.675
43259,2S,WW,Perugia,Left,20.0,20.0,223.076
43259,2S,EE,Perugia,Left,20.0,20.0,222.906
43259,2S,WW,Perugia,Left,20.0,20.0,223.332
43259,2S,EE,Perugia,Left,20.0,20.0,223.247
43259,2S,WW,Perugia,Left,20.0,20.0,222.651
43259,2S,EE,Perugia,Left,20.0,20.0,221.384
43259,2S,WW,Perugia,Left,20.0,20.0,221.552
43259,2S,EE,Perugia,Left,20.0,20.0,223.418
43259,2S,WW,Perugia,Left,20.0,20.0,223.247
43259,2S,EE,Perugia,Left,20.0,20.0,223.589
43259,2S,WW,Perugia,Left,20.0,20.0,223.247
43260,2S,EE,Perugia,Left,20.0,20.0,222.396
43260,2S,WW,Perugia,Left,20.0,20.0,219.139
43260,2S,EE,Perugia,Left,20.0,20.0,223.076
43260,2S,WW,Perugia,Left,20.0,20.0,220.38
43260,2S,EE,Perugia,Left,20.0,20.0,223.332
43260,2S,WW,Perugia,Left,20.0,20.0,219.717
43260,2S,EE,Perugia,Left,20.0,20.0,222.481
43260,2S,WW,Perugia,Left,20.0,20.0,216.537
43260,2S,EE,Perugia,Left,20.0,20.0,222.821
43260,2S,WW,Perugia,Left,20.0,20.0,220.63
43260,2S,EE,Perugia,Left,20.0,20.0,222.058
43260,2S,WW,Perugia,Left,20.0,20.0,216.617
43260,2S,EE,Perugia,Left,20.0,20.0,222.311
43260,2S,WW,Perugia,Left,20.0,20.0,219.221
43261,2S,EE,Perugia,Left,20.0,20.0,222.736
43261,2S,WW,Perugia,Left,20.0,20.0,222.566
43261,2S,EE,Perugia,Left,20.0,20.0,222.651
43261,2S,WW,Perugia,Left,20.0,20.0,222.991
43261,2S,EE,Perugia,Left,20.0,20.0,223.675
43261,2S,WW,Perugia,Left,20.0,20.0,223.76
43261,2S,WW,Perugia,Left,20.0,20.0,222.736
43261,2S,EE,Perugia,Left,20.0,20.0,222.566
43261,2S,WW,Perugia,Left,20.0,20.0,222.142
43261,2S,EE,Perugia,Left,20.0,20.0,222.481
43261,2S,WW,Perugia,Left,20.0,20.0,221.468
43261,2S,EE,Perugia,Left,20.0,20.0,222.396
43261,2S,WW,Perugia,Left,20.0,20.0,221.384
43261,2S,EE,Perugia,Left,20.0,20.0,222.396
43261,2S,WW,Perugia,Left,20.0,20.0,222.142
43262,2S,EE,Perugia,Left,20.0,20.0,222.651
43262,2S,WW,Perugia,Left,20.0,20.0,224.19
43262,2S,EE,Perugia,Left,20.0,20.0,223.161
43262,2S,WW,Perugia,Left,20.0,20.0,224.018
43262,2S,EE,Perugia,Left,20.0,20.0,222.821
43262,2S,WW,Perugia,Left,20.0,20.0,224.708
43262,2S,EE,Perugia,Left,20.0,20.0,224.535
43262,2S,WW,Perugia,Left,20.0,20.0,224.708
43262,2S,EE,Perugia,Left,20.0,20.0,222.651
43262,2S,WW,Perugia,Left,20.0,20.0,224.104
43262,2S,EE,Perugia,Left,20.0,20.0,222.481
43262,2S,WW,Perugia,Left,20.0,20.0,222.991
43262,2S,EE,Perugia,Left,20.0,20.0,223.247
43262,2S,WW,Perugia,Left,20.0,20.0,224.018
43262,2S,EE,Perugia,Left,20.0,20.0,224.968
43262,2S,WW,Perugia,Left,20.0,20.0,225.142
43263,2S,EE,Perugia,Left,20.0,20.0,222.058
43263,2S,WW,Perugia,Left,20.0,20.0,223.846
43263,2S,EE,Perugia,Left,20.0,20.0,220.797
43263,2S,WW,Perugia,Left,20.0,20.0,222.481
43263,2S,EE,Perugia,Left,20.0,20.0,220.881
43263,2S,WW,Perugia,Left,20.0,20.0,222.311
43263,2S,EE,Perugia,Left,20.0,20.0,221.889
43263,2S,WW,Perugia,Left,20.0,20.0,222.396
43263,2S,EE,Perugia,Left,20.0,20.0,221.384
43263,2S,WW,Perugia,Left,20.0,20.0,222.991
43263,2S,EE,Perugia,Left,20.0,20.0,221.216
43263,2S,WW,Perugia,Left,20.0,20.0,223.846
43263,2S,EE,Perugia,Left,20.0,20.0,222.058
43263,2S,WW,Perugia,Left,20.0,20.0,222.396
43264,2S,EE,Demokritos,Left,17.5,17.5,232.0
43264,2S,WW,Demokritos,Left,17.9,17.9,230.0
43264,2S,EE,Demokritos,Left,17.4,17.4,232.1
43264,2S,WW,Demokritos,Left,18.3,18.3,228.8
43264,2S,EE,Demokritos,Left,18.4,18.4,231.4
43264,2S,WW,Demokritos,Left,18.7,18.7,230.6
43264,2S,EE,Demokritos,Left,18.7,18.7,231.8
43264,2S,WW,Demokritos,Left,19.2,19.2,230.6
43264,2S,EE,Demokritos,Left,19.0,19.0,231.2
43264,2S,WW,Demokritos,Left,19.2,19.2,231.2
43264,2S,EE,Demokritos,Left,17.6,17.6,231.4
43264,2S,WW,Demokritos,Left,20.4,20.4,228.6
43264,2S,EE,Demokritos,Left,15.7,15.7,233.0
43264,2S,WW,Demokritos,Left,16.6,16.6,231.2
43265,2S,EE,Perugia,Left,20.0,20.0,222.991
43265,2S,WW,Perugia,Left,20.0,20.0,223.589
43265,2S,EE,Perugia,Left,20.0,20.0,222.821
43265,2S,WW,Perugia,Left,20.0,20.0,223.589
43265,2S,EE,Perugia,Left,20.0,20.0,223.932
43265,2S,WW,Perugia,Left,20.0,20.0,224.104
43265,2S,EE,Perugia,Left,20.0,20.0,224.708
43265,2S,WW,Perugia,Left,20.0,20.0,224.19
43265,2S,EE,Perugia,Left,20.0,20.0,224.363
43265,2S,WW,Perugia,Left,20.0,20.0,223.846
43265,2S,EE,Perugia,Left,20.0,20.0,224.276
43265,2S,WW,Perugia,Left,20.0,20.0,223.932
43266,2S,EE,Demokritos,Left,21.4,21.4,230.2
43266,2S,WW,Demokritos,Left,22.0,22.0,225.9
43266,2S,EE,Demokritos,Left,22.2,22.2,229.9
43266,2S,WW,Demokritos,Left,22.2,22.2,229.9
43266,2S,EE,Demokritos,Left,20.9,20.9,229.9
43266,2S,WW,Demokritos,Left,21.1,21.1,227.5
43266,2S,EE,Demokritos,Left,18.0,18.0,233.0
43266,2S,WW,Demokritos,Left,19.6,19.6,230.2
43266,2S,EE,Demokritos,Left,14.6,14.6,236.4
43266,2S,WW,Demokritos,Left,15.4,15.4,227.9
43266,2S,EE,Demokritos,Left,19.0,19.0,231.7
43266,2S,WW,Demokritos,Left,20.3,20.3,226.9
43266,2S,EE,Demokritos,Left,20.4,20.4,232.1
43266,2S,WW,Demokritos,Left,21.3,21.3,229.7
43267,2S,EE,Perugia,Left,20.0,20.0,223.589
43267,2S,WW,Perugia,Left,20.0,20.0,223.076
43267,2S,EE,Perugia,Left,20.0,20.0,223.932
43267,2S,WW,Perugia,Left,20.0,20.0,223.76
43267,2S,EE,Perugia,Left,20.0,20.0,224.276
43267,2S,WW,Perugia,Left,20.0,20.0,222.396
43267,2S,EE,Perugia,Left,20.0,20.0,223.932
43267,2S,WW,Perugia,Left,20.0,20.0,222.396
43267,2S,EE,Perugia,Left,20.0,20.0,224.276
43267,2S,WW,Perugia,Left,20.0,20.0,221.552
43267,2S,EE,Perugia,Left,20.0,20.0,222.736
43267,2S,WW,Perugia,Left,20.0,20.0,219.057
43267,2S,EE,Perugia,Left,20.0,20.0,222.906
43267,2S,WW,Perugia,Left,20.0,20.0,220.547
43267,2S,EE,Perugia,Left,20.0,20.0,222.566
43267,2S,WW,Perugia,Left,20.0,20.0,219.717
43268,2S,EE,Perugia,Left,20.0,20.0,223.332
43268,2S,WW,Perugia,Left,20.0,20.0,215.657
43268,2S,EE,Perugia,Left,20.0,20.0,224.018
43268,2S,WW,Perugia,Left,20.0,20.0,220.714
43268,2S,EE,Perugia,Left,20.0,20.0,219.304
43268,2S,WW,Perugia,Left,20.0,20.0,216.457
43268,2S,EE,Perugia,Left,20.0,20.0,220.297
43268,2S,WW,Perugia,Left,20.0,20.0,216.537
43268,2S,EE,Perugia,Left,20.0,20.0,215.259
43268,2S,WW,Perugia,Left,20.0,20.0,218.074
43268,2S,EE,Perugia,Left,20.0,20.0,220.297
43268,2S,WW,Perugia,Left,20.0,20.0,217.424
43268,2S,EE,Perugia,Left,20.0,20.0,220.048
43268,2S,WW,Perugia,Left,20.0,20.0,217.749
43269,2S,EE,Brown,Right,20.0,20.009,289.934
43269,2S,WW,Brown,Right,20.0,20.023,280.862
43269,2S,EE,Brown,Right,20.0,20.008,301.611
43269,2S,WW,Brown,Right,20.0,20.014,304.831
43269,2S,EE,Brown,Right,20.0,20.047,291.462
43269,2S,WW,Brown,Right,20.0,20.029,294.993
43269,2S,EE,Brown,Right,20.0,20.032,292.685
43269,2S,WW,Brown,Right,20.0,20.017,291.577
43269,2S,EE,Brown,Right,20.0,20.005,285.836
43269,2S,WW,Brown,Right,20.0,20.012,295.678
43269,2S,EE,Brown,Right,20.0,20.009,296.589
43269,2S,WW,Brown,Right,20.0,20.012,288.923
43269,2S,EE,Brown,Right,20.0,20.029,293.071
43269,2S,WW,Brown,Right,20.0,20.019,299.117
43269,2S,EE,Brown,Right,20.0,20.028,297.133
43269,2S,WW,Brown,Right,20.0,20.011,295.266
43271,2S,EE,Perugia,Left,20.0,20.0,219.799
43271,2S,WW,Perugia,Left,20.0,20.0,218.728
43271,2S,EE,Perugia,Left,20.0,20.0,220.297
43271,2S,WW,Perugia,Left,20.0,20.0,217.83
43271,2S,EE,Perugia,Left,20.0,20.0,219.551
43271,2S,WW,Perugia,Left,20.0,20.0,217.505
43271,2S,EE,Perugia,Left,20.0,20.0,219.386
43271,2S,WW,Perugia,Left,20.0,20.0,215.18
43271,2S,EE,Perugia,Left,20.0,20.0,216.136
43271,2S,EE,Perugia,Left,20.0,20.0,219.717
43271,2S,EE,Perugia,Left,20.0,20.0,219.717
43271,2S,WW,Perugia,Left,20.0,20.0,218.81
43272,2S,EE,Brown,Right,20.0,20.006,302.252
43272,2S,WW,Brown,Right,20.0,20.008,302.772
43272,2S,EE,Brown,Right,20.0,20.016,301.592
43272,2S,WW,Brown,Right,20.0,20.029,304.811
43272,2S,EE,Brown,Right,20.0,20.03,300.94
43272,2S,WW,Brown,Right,20.0,20.018,302.977
43272,2S,EE,Brown,Right,20.0,20.057,300.778
43272,2S,WW,Brown,Right,20.0,20.023,304.695
43272,2S,EE,Brown,Right,20.0,20.013,300.422
43272,2S,WW,Brown,Right,20.0,20.027,302.031
43272,2S,EE,Brown,Right,20.0,20.004,302.615
43272,2S,WW,Brown,Right,20.0,20.009,303.976
43272,2S,EE,Brown,Right,20.0,20.062,299.444
43272,2S,WW,Brown,Right,20.0,20.034,302.64
43272,2S,EE,Brown,Right,20.0,20.024,299.564
43272,2S,WW,Brown,Right,20.0,20.017,301.228
43273,2S,EE,Brown,Right,20.0,20.007,303.788
43273,2S,WW,Brown,Right,20.0,20.006,305.301
43273,2S,EE,Brown,Right,20.0,20.01,304.286
43273,2S,WW,Brown,Right,20.0,20.019,307.838
43273,2S,EE,Brown,Right,20.0,20.009,303.508
43273,2S,WW,Brown,Right,20.0,20.009,307.704
43273,2S,EE,Brown,Right,20.0,20.043,304.305
43273,2S,WW,Brown,Right,20.0,20.021,307.907
43273,2S,EE,Brown,Right,20.0,20.006,306.892
43273,2S,WW,Brown,Right,20.0,20.012,309.196
43273,2S,EE,Brown,Right,20.0,20.042,302.684
43273,2S,WW,Brown,Right,20.0,20.013,307.014
43274,2S,EE,Brown,Right,20.0,20.002,302.568
43274,2S,WW,Brown,Right,20.0,20.005,284.189
43274,2S,EE,Brown,Right,20.0,20.005,302.955
43274,2S,WW,Brown,Right,20.0,20.013,301.176
43274,2S,EE,Brown,Right,20.0,20.015,303.175
43274,2S,WW,Brown,Right,20.0,20.01,300.663
43274,2S,EE,Brown,Right,20.0,20.01,303.224
43274,2S,WW,Brown,Right,20.0,20.01,302.224
43274,2S,EE,Brown,Right,20.0,20.036,302.751
43274,2S,WW,Brown,Right,20.0,20.02,304.07
43274,2S,EE,Brown,Right,20.0,20.037,302.509
43274,2S,WW,Brown,Right,20.0,20.018,300.071
43275,2S,EE,Brown,Right,20.0,20.003,301.083
43275,2S,WW,Brown,Right,20.0,20.007,297.419
43275,2S,EE,Brown,Right,20.0,20.01,301.116
43275,2S,WW,Brown,Right,20.0,20.025,299.101
43275,2S,EE,Brown,Right,20.0,20.024,300.13
43275,2S,WW,Brown,Right,20.0,20.018,303.004
43275,2S,EE,Brown,Right,20.0,20.008,302.121
43275,2S,WW,Brown,Right,20.0,20.021,292.952
43275,2S,EE,Brown,Right,20.0,20.042,300.318
43275,2S,WW,Brown,Right,20.0,20.023,301.158
43275,2S,EE,Brown,Right,20.0,20.05,299.96
43275,2S,WW,Brown,Right,20.0,20.084,310.28
43256,PSS,EE,Perugia,Left,20.0,20.0,169.395
43256,PSS,WW,Perugia,Left,20.0,20.0,222.906
43256,PSS,EE,Perugia,Left,20.0,20.0,163.464
43256,PSS,WW,Perugia,Left,20.0,20.0,223.418
43256,PSS,EE,Perugia,Left,20.0,20.0,165.083
43256,PSS,WW,Perugia,Left,20.0,20.0,222.821
43256,PSS,EE,Perugia,Left,20.0,20.0,164.896
43256,PSS,WW,Perugia,Left,20.0,20.0,221.804
43256,PSS,EE,Perugia,Left,20.0,20.0,167.02
43256,PSS,WW,Perugia,Left,20.0,20.0,223.589
43256,PSS,EE,Perugia,Left,20.0,20.0,168.369
43256,PSS,WW,Perugia,Left,20.0,20.0,224.018
43256,PSS,EE,Perugia,Left,20.0,20.0,227.956
43256,PSS,WW,Perugia,Left,20.0,20.0,223.332
43256,PSS,EE,Perugia,Left,20.0,20.0,185.672
43256,PSS,WW,Perugia,Left,20.0,20.0,222.821
43257,PSS,EE,Perugia,Left,20.0,20.0,223.076
43257,PSS,WW,Perugia,Left,20.0,20.0,224.622
43257,PSS,EE,Perugia,Left,20.0,20.0,222.651
43257,PSS,WW,Perugia,Left,20.0,20.0,222.991
43257,PSS,EE,Perugia,Left,20.0,20.0,222.396
43257,PSS,WW,Perugia,Left,20.0,20.0,222.991
43257,PSS,EE,Perugia,Left,20.0,20.0,222.142
43257,PSS,WW,Perugia,Left,20.0,20.0,224.795
43257,PSS,EE,Perugia,Left,20.0,20.0,224.449
43257,PSS,WW,Perugia,Left,20.0,20.0,224.19
43257,PSS,EE,Perugia,Left,20.0,20.0,224.018
43257,PSS,WW,Perugia,Left,20.0,20.0,217.993
43257,PSS,EE,Perugia,Left,20.0,20.0,222.991
43257,PSS,WW,Perugia,Left,20.0,20.0,220.464
43257,PSS,EE,Perugia,Left,20.0,20.0,222.566
43257,PSS,WW,Perugia,Left,20.0,20.0,224.622
43276,2S,EE,Brown,Right,20.0,20.005,298.212
43276,2S,WW,Brown,Right,20.0,19.9,286.089
43276,2S,EE,Brown,Right,20.0,20.006,303.698
43276,2S,WW,Brown,Right,20.0,20.013,286.283
43276,2S,EE,Brown,Right,20.0,19.982,284.832
43276,2S,WW,Brown,Right,20.0,19.993,283.913
43276,2S,EE,Brown,Right,20.0,20.046,293.818
43276,2S,WW,Brown,Right,20.0,20.026,287.682
43276,2S,EE,Brown,Right,20.0,20.006,304.378
43276,2S,WW,Brown,Right,20.0,20.011,284.009
43276,2S,EE,Brown,Right,20.0,20.005,301.325
43276,2S,WW,Brown,Right,20.0,20.006,293.271
43276,2S,EE,Brown,Right,20.0,20.028,293.502
43276,2S,WW,Brown,Right,20.0,20.02,282.451
43276,2S,EE,Brown,Right,20.0,20.025,294.059
43276,2S,WW,Brown,Right,20.0,20.03,281.325
43277,2S,EE,Brown,Right,20.0,20.008,294.904
43277,2S,WW,Brown,Right,20.0,20.018,285.251
43277,2S,EE,Brown,Right,20.0,20.008,295.59
43277,2S,WW,Brown,Right,20.0,20.01,299.594
43277,2S,EE,Brown,Right,20.0,20.043,294.896
43277,2S,WW,Brown,Right,20.0,20.023,294.35
43277,2S,EE,Brown,Right,20.0,20.039,294.042
43277,2S,WW,Brown,Right,20.0,20.022,278.435
43277,2S,EE,Brown,Right,20.0,20.011,295.654
43277,2S,WW,Brown,Right,20.0,20.025,274.596
43277,2S,EE,Brown,Right,20.0,20.008,298.327
43277,2S,WW,Brown,Right,20.0,20.01,296.953
43277,2S,EE,Brown,Right,20.0,20.044,295.774
43277,2S,WW,Brown,Right,20.0,20.033,295.849
43277,2S,EE,Brown,Right,20.0,20.043,295.827
43277,2S,WW,Brown,Right,20.0,20.025,296.336
43278,2S,EE,Perugia,Left,20.0,20.0,218.975
43278,2S,WW,Perugia,Left,20.0,20.0,219.304
43278,2S,EE,Perugia,Left,20.0,20.0,218.892
43278,2S,WW,Perugia,Left,20.0,20.0,219.304
43278,2S,EE,Perugia,Left,20.0,20.0,218.81
43278,2S,WW,Perugia,Left,20.0,20.0,218.975
43278,2S,EE,Perugia,Left,20.0,20.0,218.975
43278,2S,WW,Perugia,Left,20.0,20.0,218.483
43278,2S,EE,Perugia,Left,20.0,20.0,218.238
43278,2S,WW,Perugia,Left,20.0,20.0,218.401
43278,2S,EE,Perugia,Left,20.0,20.0,218.975
43278,2S,WW,Perugia,Left,20.0,20.0,218.975
43278,2S,EE,Perugia,Left,20.0,20.0,219.221
43278,2S,WW,Perugia,Left,20.0,20.0,219.551
43278,2S,EE,Perugia,Left,20.0,20.0,219.717
43278,2S,WW,Perugia,Left,20.0,20.0,219.057
43836,2S,EE,Demokritos,Left,17.7,17.7,227.8
43836,2S,WW,Demokritos,Left,17.1,17.1,228.2
43836,2S,EE,Demokritos,Left,16.8,16.8,227.0
43836,2S,WW,Demokritos,Left,17.3,17.3,227.2
43836,2S,EE,Demokritos,Left,17.1,17.1,228.1
43836,2S,WW,Demokritos,Left,18.5,18.5,227.5
43836,2S,EE,Demokritos,Left,15.7,15.7,229.1
43836,2S,WW,Demokritos,Left,16.5,16.5,230.9
43836,2S,EE,Demokritos,Left,19.0,19.0,227.6
43836,2S,WW,Demokritos,Left,16.0,16.0,226.6
43836,2S,EE,Demokritos,Left,17.5,17.5,224.6
43836,2S,WW,Demokritos,Left,18.1,18.1,225.6
43837,2S,EE,Demokritos,Left,20.0,20.0,225.4
43837,2S,WW,Demokritos,Left,20.5,20.5,226.4
43837,2S,EE,Demokritos,Left,18.4,18.4,229.9
43837,2S,WW,Demokritos,Left,19.5,19.5,229.0
43837,2S,EE,Demokritos,Left,20.0,20.0,227.8
43837,2S,WW,Demokritos,Left,20.6,20.6,228.2
43837,2S,EE,Demokritos,Left,20.6,20.6,226.1
43837,2S,WW,Demokritos,Left,20.7,20.7,227.1
43837,2S,EE,Demokritos,Left,21.2,21.2,226.2
43837,2S,WW,Demokritos,Left,21.3,21.3,228.7
43837,2S,EE,Demokritos,Left,20.8,20.8,230.9
43837,2S,WW,Demokritos,Left,21.0,21.0,232.1
43838,2S,EE,Perugia,Left,20.0,20.0,218.483
43838,2S,WW,Perugia,Left,20.0,20.0,218.646
43838,2S,EE,Perugia,Left,20.0,20.0,218.401
43838,2S,WW,Perugia,Left,20.0,20.0,218.564
43838,2S,EE,Perugia,Left,20.0,20.0,218.074
43838,2S,WW,Perugia,Left,20.0,20.0,219.057
43838,2S,EE,Perugia,Left,20.0,20.0,218.319
43838,2S,WW,Perugia,Left,20.0,20.0,218.81
43838,2S,EE,Perugia,Left,20.0,20.0,217.02
43838,2S,WW,Perugia,Left,20.0,20.0,218.81
43838,2S,EE,Perugia,Left,20.0,20.0,218.564
43838,2S,WW,Perugia,Left,20.0,20.0,218.401
43838,2S,EE,Perugia,Left,20.0,20.0,218.401
43838,2S,WW,Perugia,Left,20.0,20.0,218.401
43838,2S,EE,Perugia,Left,20.0,20.0,215.896
43838,2S,WW,Perugia,Left,20.0,20.0,216.698
44174,2S,EE,Brown,Right,20.0,20.007,298.257
44174,2S,WW,Brown,Right,20.0,20.009,297.832
44174,2S,EE,Brown,Right,20.0,20.016,297.949
44174,2S,WW,Brown,Right,20.0,20.035,296.918
44174,2S,EE,Brown,Right,20.0,20.013,301.007
44174,2S,WW,Brown,Right,20.0,20.009,298.222
44174,2S,EE,Brown,Right,20.0,20.065,297.978
44174,2S,WW,Brown,Right,20.0,20.039,298.752
44174,2S,EE,Brown,Right,20.0,20.008,296.959
44174,2S,WW,Brown,Right,20.0,20.018,299.557
44174,2S,EE,Brown,Right,20.0,20.004,300.726
44174,2S,WW,Brown,Right,20.0,20.011,300.238
44174,2S,EE,Brown,Right,20.0,20.061,297.843
44174,2S,WW,Brown,Right,20.0,20.036,298.301
44174,2S,EE,Brown,Right,20.0,20.034,296.37
44174,2S,WW,Brown,Right,20.0,20.027,296.348
44175,2S,EE,Brown,Right,20.0,20.008,294.03
44175,2S,WW,Brown,Right,20.0,20.021,288.992
44175,2S,EE,Brown,Right,20.0,20.011,290.109
44175,2S,WW,Brown,Right,20.0,20.033,291.448
44175,2S,EE,Brown,Right,20.0,20.053,302.029
44175,2S,WW,Brown,Right,20.0,20.02,292.572
44175,2S,EE,Brown,Right,20.0,20.06,294.239
44175,2S,WW,Brown,Right,20.0,20.011,289.916
44175,2S,EE,Brown,Right,20.0,20.008,294.49
44175,2S,WW,Brown,Right,20.0,20.013,292.424
44175,2S,EE,Brown,Right,20.0,20.01,293.345
