batch_number,Type,Orientation,Location,KIND_OF_HM_SET_ID,TEMP_SET_DEGC,AV_TEMP_DEGC,CMIN_PFRD
42906,2S,WW,Demokritos,Left,22.1,22.1,2.845
42906,2S,EE,Demokritos,Left,22.0,22.0,2.8
42906,2S,WW,Demokritos,Left,22.4,22.4,2.828
42906,2S,EE,Demokritos,Left,22.4,22.4,2.793
42906,2S,WW,Demokritos,Left,22.6,22.6,2.815
42906,2S,EE,Demokritos,Left,22.6,22.6,2.804
42906,2S,WW,Demokritos,Left,22.8,22.8,2.788
42907,2S,EE,Demokritos,Left,20.0,20.0,2.78
42907,2S,WW,Demokritos,Left,21.1,21.1,2.76
42907,2S,EE,Demokritos,Left,20.7,20.7,2.793
42907,2S,WW,Demokritos,Left,21.8,21.8,2.791
42907,2S,EE,Demokritos,Left,21.6,21.6,2.777
42907,2S,WW,Demokritos,Left,22.0,22.0,2.795
42907,2S,EE,Demokritos,Left,22.4,22.4,2.815
42907,2S,WW,Demokritos,Left,22.7,22.7,2.8
42907,2S,EE,Demokritos,Left,22.9,22.9,2.815
42907,2S,WW,Demokritos,Left,23.1,23.1,2.801
42907,2S,EE,Demokritos,Left,22.2,22.2,2.828
42907,2S,WW,Demokritos,Left,22.4,22.4,2.78
42907,2S,EE,Demokritos,Left,22.6,22.6,2.816
42907,2S,WW,Demokritos,Left,22.7,22.7,2.798
42908,2S,EE,Brown,Right,20.0,20.006,2.147
42908,2S,WW,Brown,Right,20.0,20.011,2.228
42908,2S,EE,Brown,Right,20.0,20.034,2.133
42908,2S,WW,Brown,Right,20.0,20.058,2.164
42908,2S,EE,Brown,Right,20.0,20.041,2.146
42908,2S,WW,Brown,Right,20.0,20.024,2.143
42908,2S,EE,Brown,Right,20.0,20.082,2.145
42908,2S,WW,Brown,Right,20.0,20.051,2.158
42908,2S,EE,Brown,Right,20.0,20.006,2.135
42908,2S,WW,Brown,Right,20.0,20.009,2.146
42908,2S,EE,Brown,Right,20.0,20.019,2.15
42908,2S,WW,Brown,Right,20.0,20.038,2.139
42908,2S,EE,Brown,Right,20.0,20.034,2.154
42908,2S,WW,Brown,Right,20.0,20.019,2.172
42908,2S,EE,Brown,Right,20.0,20.068,2.139
42908,2S,WW,Brown,Right,20.0,20.039,2.157
42909,2S,EE,Brown,Right,20.0,20.008,2.208
42909,2S,WW,Brown,Right,20.0,20.018,2.134
42909,2S,EE,Brown,Right,20.0,20.019,2.151
42909,2S,WW,Brown,Right,20.0,20.033,2.131
42909,2S,EE,Brown,Right,20.0,20.056,2.137
42909,2S,WW,Brown,Right,20.0,20.031,2.15
42909,2S,EE,Brown,Right,20.0,20.068,2.164
42909,2S,WW,Brown,Right,20.0,20.031,2.14
42909,2S,EE,Brown,Right,20.0,20.007,2.131
42909,2S,WW,Brown,Right,20.0,20.02,2.143
42909,2S,EE,Brown,Right,20.0,20.031,2.199
42909,2S,WW,Brown,Right,20.0,20.047,2.153
42909,2S,EE,Brown,Right,20.0,20.059,2.112
42909,2S,WW,Brown,Right,20.0,20.029,2.126
42909,2S,EE,Brown,Right,20.0,20.082,2.135
42909,2S,WW,Brown,Right,20.0,20.043,2.131
43258,2S,EE,Perugia,Left,20.0,20.0,2.62
43258,2S,WW,Perugia,Left,20.0,20.0,2.595
43258,2S,EE,Perugia,Left,20.0,20.0,2.616
43258,2S,WW,Perugia,Left,20.0,20.0,2.59
43258,2S,EE,Perugia,Left,20.0,20.0,2.627
43258,2S,WW,Perugia,Left,20.0,20.0,2.61
43258,2S,EE,Perugia,Left,20.0,20.0,2.615
43258,2S,WW,Perugia,Left,20.0,20.0,2.614
43258,2S,EE,Perugia,Left,20.0,20.0,2.624
43258,2S,WW,Perugia,Left,20.0,20.0,2.61
43258,2S,EE,Perugia,Left,20.0,20.0,2.623
43258,2S,WW,Perugia,Left,20.0,20.0,2.617
43258,2S,EE,Perugia,Left,20.0,20.0,2.613
43258,2S,WW,Perugia,Left,20.0,20.0,2.599
43259,2S,EE,Perugia,Left,20.0,20.0,2.597
43259,2S,WW,Perugia,Left,20.0,20.0,2.599
43259,2S,EE,Perugia,Left,20.0,20.0,2.609
43259,2S,WW,Perugia,Left,20.0,20.0,2.616
43259,2S,EE,Perugia,Left,20.0,20.0,2.618
43259,2S,WW,Perugia,Left,20.0,20.0,2.613
43259,2S,EE,Perugia,Left,20.0,20.0,2.614
43259,2S,WW,Perugia,Left,20.0,20.0,2.621
43259,2S,EE,Perugia,Left,20.0,20.0,2.636
43259,2S,WW,Perugia,Left,20.0,20.0,2.634
43259,2S,EE,Perugia,Left,20.0,20.0,2.612
43259,2S,WW,Perugia,Left,20.0,20.0,2.614
43259,2S,EE,Perugia,Left,20.0,20.0,2.61
43259,2S,WW,Perugia,Left,20.0,20.0,2.614
43260,2S,EE,Perugia,Left,20.0,20.0,2.624
43260,2S,WW,Perugia,Left,20.0,20.0,2.663
43260,2S,EE,Perugia,Left,20.0,20.0,2.616
43260,2S,WW,Perugia,Left,20.0,20.0,2.648
43260,2S,EE,Perugia,Left,20.0,20.0,2.613
43260,2S,WW,Perugia,Left,20.0,20.0,2.656
43260,2S,EE,Perugia,Left,20.0,20.0,2.623
43260,2S,WW,Perugia,Left,20.0,20.0,2.695
43260,2S,EE,Perugia,Left,20.0,20.0,2.619
43260,2S,WW,Perugia,Left,20.0,20.0,2.645
43260,2S,EE,Perugia,Left,20.0,20.0,2.628
43260,2S,WW,Perugia,Left,20.0,20.0,2.694
43260,2S,EE,Perugia,Left,20.0,20.0,2.625
43260,2S,WW,Perugia,Left,20.0,20.0,2.662
43261,2S,EE,Perugia,Left,20.0,20.0,2.62
43261,2S,WW,Perugia,Left,20.0,20.0,2.622
43261,2S,EE,Perugia,Left,20.0,20.0,2.621
43261,2S,WW,Perugia,Left,20.0,20.0,2.617
43261,2S,EE,Perugia,Left,20.0,20.0,2.609
43261,2S,WW,Perugia,Left,20.0,20.0,2.608
43261,2S,WW,Perugia,Left,20.0,20.0,2.62
43261,2S,EE,Perugia,Left,20.0,20.0,2.622
43261,2S,WW,Perugia,Left,20.0,20.0,2.627
43261,2S,EE,Perugia,Left,20.0,20.0,2.623
43261,2S,WW,Perugia,Left,20.0,20.0,2.635
43261,2S,EE,Perugia,Left,20.0,20.0,2.624
43261,2S,WW,Perugia,Left,20.0,20.0,2.636
43261,2S,EE,Perugia,Left,20.0,20.0,2.624
43261,2S,WW,Perugia,Left,20.0,20.0,2.627
43262,2S,EE,Perugia,Left,20.0,20.0,2.621
43262,2S,WW,Perugia,Left,20.0,20.0,2.603
43262,2S,EE,Perugia,Left,20.0,20.0,2.615
43262,2S,WW,Perugia,Left,20.0,20.0,2.605
43262,2S,EE,Perugia,Left,20.0,20.0,2.619
43262,2S,WW,Perugia,Left,20.0,20.0,2.597
43262,2S,EE,Perugia,Left,20.0,20.0,2.599
43262,2S,WW,Perugia,Left,20.0,20.0,2.597
43262,2S,EE,Perugia,Left,20.0,20.0,2.621
43262,2S,WW,Perugia,Left,20.0,20.0,2.604
43262,2S,EE,Perugia,Left,20.0,20.0,2.623
43262,2S,WW,Perugia,Left,20.0,20.0,2.617
43262,2S,EE,Perugia,Left,20.0,20.0,2.614
43262,2S,WW,Perugia,Left,20.0,20.0,2.605
43262,2S,EE,Perugia,Left,20.0,20.0,2.594
43262,2S,WW,Perugia,Left,20.0,20.0,2.592
43263,2S,EE,Perugia,Left,20.0,20.0,2.628
43263,2S,WW,Perugia,Left,20.0,20.0,2.607
43263,2S,EE,Perugia,Left,20.0,20.0,2.643
43263,2S,WW,Perugia,Left,20.0,20.0,2.623
43263,2S,EE,Perugia,Left,20.0,20.0,2.642
43263,2S,WW,Perugia,Left,20.0,20.0,2.625
43263,2S,EE,Perugia,Left,20.0,20.0,2.63
43263,2S,WW,Perugia,Left,20.0,20.0,2.624
43263,2S,EE,Perugia,Left,20.0,20.0,2.636
43263,2S,WW,Perugia,Left,20.0,20.0,2.617
43263,2S,EE,Perugia,Left,20.0,20.0,2.638
43263,2S,WW,Perugia,Left,20.0,20.0,2.607
43263,2S,EE,Perugia,Left,20.0,20.0,2.628
43263,2S,WW,Perugia,Left,20.0,20.0,2.624
43264,2S,EE,Demokritos,Left,17.5,17.5,2.786
43264,2S,WW,Demokritos,Left,17.9,17.9,2.81
43264,2S,EE,Demokritos,Left,17.4,17.4,2.785
43264,2S,WW,Demokritos,Left,18.3,18.3,2.825
43264,2S,EE,Demokritos,Left,18.4,18.4,2.793
43264,2S,WW,Demokritos,Left,18.7,18.7,2.803
43264,2S,EE,Demokritos,Left,18.7,18.7,2.788
43264,2S,WW,Demokritos,Left,19.2,19.2,2.803
43264,2S,EE,Demokritos,Left,19.0,19.0,2.796
43264,2S,WW,Demokritos,Left,19.2,19.2,2.795
43264,2S,EE,Demokritos,Left,17.6,17.6,2.793
43264,2S,WW,Demokritos,Left,20.4,20.4,2.828
43264,2S,EE,Demokritos,Left,15.7,15.7,2.775
43264,2S,WW,Demokritos,Left,16.6,16.6,2.795
43265,2S,EE,Perugia,Left,20.0,20.0,2.617
43265,2S,WW,Perugia,Left,20.0,20.0,2.61
43265,2S,EE,Perugia,Left,20.0,20.0,2.619
43265,2S,WW,Perugia,Left,20.0,20.0,2.61
43265,2S,EE,Perugia,Left,20.0,20.0,2.606
43265,2S,WW,Perugia,Left,20.0,20.0,2.604
43265,2S,EE,Perugia,Left,20.0,20.0,2.597
43265,2S,WW,Perugia,Left,20.0,20.0,2.603
43265,2S,EE,Perugia,Left,20.0,20.0,2.601
43265,2S,WW,Perugia,Left,20.0,20.0,2.607
43265,2S,EE,Perugia,Left,20.0,20.0,2.602
43265,2S,WW,Perugia,Left,20.0,20.0,2.606
43266,2S,EE,Demokritos,Left,21.4,21.4,2.808
43266,2S,WW,Demokritos,Left,22.0,22.0,2.861
43266,2S,EE,Demokritos,Left,22.2,22.2,2.812
43266,2S,WW,Demokritos,Left,22.2,22.2,2.812
43266,2S,EE,Demokritos,Left,20.9,20.9,2.812
43266,2S,WW,Demokritos,Left,21.1,21.1,2.842
43266,2S,EE,Demokritos,Left,18.0,18.0,2.773
43266,2S,WW,Demokritos,Left,19.6,19.6,2.808
43266,2S,EE,Demokritos,Left,14.6,14.6,2.734
43266,2S,WW,Demokritos,Left,15.4,15.4,2.836
43266,2S,EE,Demokritos,Left,19.0,19.0,2.79
43266,2S,WW,Demokritos,Left,20.3,20.3,2.849
43266,2S,EE,Demokritos,Left,20.4,20.4,2.785
43266,2S,WW,Demokritos,Left,21.3,21.3,2.814
43267,2S,EE,Perugia,Left,20.0,20.0,2.61
43267,2S,WW,Perugia,Left,20.0,20.0,2.616
43267,2S,EE,Perugia,Left,20.0,20.0,2.606
43267,2S,WW,Perugia,Left,20.0,20.0,2.608
43267,2S,EE,Perugia,Left,20.0,20.0,2.602
43267,2S,WW,Perugia,Left,20.0,20.0,2.624
43267,2S,EE,Perugia,Left,20.0,20.0,2.606
43267,2S,WW,Perugia,Left,20.0,20.0,2.624
43267,2S,EE,Perugia,Left,20.0,20.0,2.602
43267,2S,WW,Perugia,Left,20.0,20.0,2.634
43267,2S,EE,Perugia,Left,20.0,20.0,2.62
43267,2S,WW,Perugia,Left,20.0,20.0,2.664
43267,2S,EE,Perugia,Left,20.0,20.0,2.618
43267,2S,WW,Perugia,Left,20.0,20.0,2.646
43267,2S,EE,Perugia,Left,20.0,20.0,2.622
43267,2S,WW,Perugia,Left,20.0,20.0,2.656
43268,2S,EE,Perugia,Left,20.0,20.0,2.613
43268,2S,WW,Perugia,Left,20.0,20.0,2.706
43268,2S,EE,Perugia,Left,20.0,20.0,2.605
43268,2S,WW,Perugia,Left,20.0,20.0,2.644
43268,2S,EE,Perugia,Left,20.0,20.0,2.661
43268,2S,WW,Perugia,Left,20.0,20.0,2.696
43268,2S,EE,Perugia,Left,20.0,20.0,2.649
43268,2S,WW,Perugia,Left,20.0,20.0,2.695
43268,2S,EE,Perugia,Left,20.0,20.0,2.711
43268,2S,WW,Perugia,Left,20.0,20.0,2.676
43268,2S,EE,Perugia,Left,20.0,20.0,2.649
43268,2S,WW,Perugia,Left,20.0,20.0,2.684
43268,2S,EE,Perugia,Left,20.0,20.0,2.652
43268,2S,WW,Perugia,Left,20.0,20.0,2.68
43269,2S,EE,Brown,Right,20.0,20.009,2.233
43269,2S,WW,Brown,Right,20.0,20.023,2.305
43269,2S,EE,Brown,Right,20.0,20.008,2.147
43269,2S,WW,Brown,Right,20.0,20.014,2.124
43269,2S,EE,Brown,Right,20.0,20.047,2.221
43269,2S,WW,Brown,Right,20.0,20.029,2.195
43269,2S,EE,Brown,Right,20.0,20.032,2.212
43269,2S,WW,Brown,Right,20.0,20.017,2.221
43269,2S,EE,Brown,Right,20.0,20.005,2.265
43269,2S,WW,Brown,Right,20.0,20.012,2.19
43269,2S,EE,Brown,Right,20.0,20.009,2.183
43269,2S,WW,Brown,Right,20.0,20.012,2.241
43269,2S,EE,Brown,Right,20.0,20.029,2.209
43269,2S,WW,Brown,Right,20.0,20.019,2.165
43269,2S,EE,Brown,Right,20.0,20.028,2.179
43269,2S,WW,Brown,Right,20.0,20.011,2.193
43271,2S,EE,Perugia,Left,20.0,20.0,2.655
43271,2S,WW,Perugia,Left,20.0,20.0,2.668
43271,2S,EE,Perugia,Left,20.0,20.0,2.649
43271,2S,WW,Perugia,Left,20.0,20.0,2.679
43271,2S,EE,Perugia,Left,20.0,20.0,2.658
43271,2S,WW,Perugia,Left,20.0,20.0,2.683
43271,2S,EE,Perugia,Left,20.0,20.0,2.66
43271,2S,WW,Perugia,Left,20.0,20.0,2.712
43271,2S,EE,Perugia,Left,20.0,20.0,2.7
43271,2S,EE,Perugia,Left,20.0,20.0,2.656
43271,2S,EE,Perugia,Left,20.0,20.0,2.656
43271,2S,WW,Perugia,Left,20.0,20.0,2.667
43272,2S,EE,Brown,Right,20.0,20.006,2.142
43272,2S,WW,Brown,Right,20.0,20.008,2.138
43272,2S,EE,Brown,Right,20.0,20.016,2.147
43272,2S,WW,Brown,Right,20.0,20.029,2.124
43272,2S,EE,Brown,Right,20.0,20.03,2.151
43272,2S,WW,Brown,Right,20.0,20.018,2.137
43272,2S,EE,Brown,Right,20.0,20.057,2.153
43272,2S,WW,Brown,Right,20.0,20.023,2.125
43272,2S,EE,Brown,Right,20.0,20.013,2.155
43272,2S,WW,Brown,Right,20.0,20.027,2.144
43272,2S,EE,Brown,Right,20.0,20.004,2.14
43272,2S,WW,Brown,Right,20.0,20.009,2.13
43272,2S,EE,Brown,Right,20.0,20.062,2.162
43272,2S,WW,Brown,Right,20.0,20.034,2.139
43272,2S,EE,Brown,Right,20.0,20.024,2.161
43272,2S,WW,Brown,Right,20.0,20.017,2.149
43273,2S,EE,Brown,Right,20.0,20.007,2.131
43273,2S,WW,Brown,Right,20.0,20.006,2.121
43273,2S,EE,Brown,Right,20.0,20.01,2.128
43273,2S,WW,Brown,Right,20.0,20.019,2.103
43273,2S,EE,Brown,Right,20.0,20.009,2.133
43273,2S,WW,Brown,Right,20.0,20.009,2.104
43273,2S,EE,Brown,Right,20.0,20.043,2.128
43273,2S,WW,Brown,Right,20.0,20.021,2.103
43273,2S,EE,Brown,Right,20.0,20.006,2.11
43273,2S,WW,Brown,Right,20.0,20.012,2.094
43273,2S,EE,Brown,Right,20.0,20.042,2.139
43273,2S,WW,Brown,Right,20.0,20.013,2.109
43274,2S,EE,Brown,Right,20.0,20.002,2.14
43274,2S,WW,Brown,Right,20.0,20.005,2.278
43274,2S,EE,Brown,Right,20.0,20.005,2.137
43274,2S,WW,Brown,Right,20.0,20.013,2.15
43274,2S,EE,Brown,Right,20.0,20.015,2.136
43274,2S,WW,Brown,Right,20.0,20.01,2.153
43274,2S,EE,Brown,Right,20.0,20.01,2.135
43274,2S,WW,Brown,Right,20.0,20.01,2.142
43274,2S,EE,Brown,Right,20.0,20.036,2.139
43274,2S,WW,Brown,Right,20.0,20.02,2.129
43274,2S,EE,Brown,Right,20.0,20.037,2.14
43274,2S,WW,Brown,Right,20.0,20.018,2.158
43275,2S,EE,Brown,Right,20.0,20.003,2.15
43275,2S,WW,Brown,Right,20.0,20.007,2.177
43275,2S,EE,Brown,Right,20.0,20.01,2.15
43275,2S,WW,Brown,Right,20.0,20.025,2.165
43275,2S,EE,Brown,Right,20.0,20.024,2.157
43275,2S,WW,Brown,Right,20.0,20.018,2.137
43275,2S,EE,Brown,Right,20.0,20.008,2.143
43275,2S,WW,Brown,Right,20.0,20.021,2.21
43275,2S,EE,Brown,Right,20.0,20.042,2.156
43275,2S,WW,Brown,Right,20.0,20.023,2.15
43275,2S,EE,Brown,Right,20.0,20.05,2.158
43275,2S,WW,Brown,Right,20.0,20.084,2.087
43256,PSS,EE,Perugia,Left,20.0,20.0,3.445
43256,PSS,WW,Perugia,Left,20.0,20.0,2.618
43256,PSS,EE,Perugia,Left,20.0,20.0,3.57
43256,PSS,WW,Perugia,Left,20.0,20.0,2.612
43256,PSS,EE,Perugia,Left,20.0,20.0,3.535
43256,PSS,WW,Perugia,Left,20.0,20.0,2.619
43256,PSS,EE,Perugia,Left,20.0,20.0,3.539
43256,PSS,WW,Perugia,Left,20.0,20.0,2.631
43256,PSS,EE,Perugia,Left,20.0,20.0,3.494
43256,PSS,WW,Perugia,Left,20.0,20.0,2.61
43256,PSS,EE,Perugia,Left,20.0,20.0,3.466
43256,PSS,WW,Perugia,Left,20.0,20.0,2.605
43256,PSS,EE,Perugia,Left,20.0,20.0,2.56
43256,PSS,WW,Perugia,Left,20.0,20.0,2.613
43256,PSS,EE,Perugia,Left,20.0,20.0,3.143
43256,PSS,WW,Perugia,Left,20.0,20.0,2.619
43257,PSS,EE,Perugia,Left,20.0,20.0,2.616
43257,PSS,WW,Perugia,Left,20.0,20.0,2.598
43257,PSS,EE,Perugia,Left,20.0,20.0,2.621
43257,PSS,WW,Perugia,Left,20.0,20.0,2.617
43257,PSS,EE,Perugia,Left,20.0,20.0,2.624
43257,PSS,WW,Perugia,Left,20.0,20.0,2.617
43257,PSS,EE,Perugia,Left,20.0,20.0,2.627
43257,PSS,WW,Perugia,Left,20.0,20.0,2.596
43257,PSS,EE,Perugia,Left,20.0,20.0,2.6
43257,PSS,WW,Perugia,Left,20.0,20.0,2.603
43257,PSS,EE,Perugia,Left,20.0,20.0,2.605
43257,PSS,WW,Perugia,Left,20.0,20.0,2.677
43257,PSS,EE,Perugia,Left,20.0,20.0,2.617
43257,PSS,WW,Perugia,Left,20.0,20.0,2.647
43257,PSS,EE,Perugia,Left,20.0,20.0,2.622
43257,PSS,WW,Perugia,Left,20.0,20.0,2.598
43276,2S,EE,Brown,Right,20.0,20.005,2.171
43276,2S,WW,Brown,Right,20.0,19.9,2.263
43276,2S,EE,Brown,Right,20.0,20.006,2.132
43276,2S,WW,Brown,Right,20.0,20.013,2.262
43276,2S,EE,Brown,Right,20.0,19.982,2.273
43276,2S,WW,Brown,Right,20.0,19.993,2.28
43276,2S,EE,Brown,Right,20.0,20.046,2.204
43276,2S,WW,Brown,Right,20.0,20.026,2.251
43276,2S,EE,Brown,Right,20.0,20.006,2.127
43276,2S,WW,Brown,Right,20.0,20.011,2.28
43276,2S,EE,Brown,Right,20.0,20.005,2.149
43276,2S,WW,Brown,Right,20.0,20.006,2.208
43276,2S,EE,Brown,Right,20.0,20.028,2.206
43276,2S,WW,Brown,Right,20.0,20.02,2.292
43276,2S,EE,Brown,Right,20.0,20.025,2.202
43276,2S,WW,Brown,Right,20.0,20.03,2.301
43277,2S,EE,Brown,Right,20.0,20.008,2.196
43277,2S,WW,Brown,Right,20.0,20.018,2.27
43277,2S,EE,Brown,Right,20.0,20.008,2.19
43277,2S,WW,Brown,Right,20.0,20.01,2.161
43277,2S,EE,Brown,Right,20.0,20.043,2.196
43277,2S,WW,Brown,Right,20.0,20.023,2.2
43277,2S,EE,Brown,Right,20.0,20.039,2.202
43277,2S,WW,Brown,Right,20.0,20.022,2.325
43277,2S,EE,Brown,Right,20.0,20.011,2.19
43277,2S,WW,Brown,Right,20.0,20.025,2.358
43277,2S,EE,Brown,Right,20.0,20.008,2.17
43277,2S,WW,Brown,Right,20.0,20.01,2.18
43277,2S,EE,Brown,Right,20.0,20.044,2.189
43277,2S,WW,Brown,Right,20.0,20.033,2.188
43277,2S,EE,Brown,Right,20.0,20.043,2.189
43277,2S,WW,Brown,Right,20.0,20.025,2.185
43278,2S,EE,Perugia,Left,20.0,20.0,2.665
43278,2S,WW,Perugia,Left,20.0,20.0,2.661
43278,2S,EE,Perugia,Left,20.0,20.0,2.666
43278,2S,WW,Perugia,Left,20.0,20.0,2.661
43278,2S,EE,Perugia,Left,20.0,20.0,2.667
43278,2S,WW,Perugia,Left,20.0,20.0,2.665
43278,2S,EE,Perugia,Left,20.0,20.0,2.665
43278,2S,WW,Perugia,Left,20.0,20.0,2.671
43278,2S,EE,Perugia,Left,20.0,20.0,2.674
43278,2S,WW,Perugia,Left,20.0,20.0,2.672
43278,2S,EE,Perugia,Left,20.0,20.0,2.665
43278,2S,WW,Perugia,Left,20.0,20.0,2.665
43278,2S,EE,Perugia,Left,20.0,20.0,2.662
43278,2S,WW,Perugia,Left,20.0,20.0,2.658
43278,2S,EE,Perugia,Left,20.0,20.0,2.656
43278,2S,WW,Perugia,Left,20.0,20.0,2.664
43836,2S,EE,Demokritos,Left,17.7,17.7,2.838
43836,2S,WW,Demokritos,Left,17.1,17.1,2.833
43836,2S,EE,Demokritos,Left,16.8,16.8,2.848
43836,2S,WW,Demokritos,Left,17.3,17.3,2.845
43836,2S,EE,Demokritos,Left,17.1,17.1,2.833
43836,2S,WW,Demokritos,Left,18.5,18.5,2.841
43836,2S,EE,Demokritos,Left,15.7,15.7,2.821
43836,2S,WW,Demokritos,Left,16.5,16.5,2.799
43836,2S,EE,Demokritos,Left,19.0,19.0,2.84
43836,2S,WW,Demokritos,Left,16.0,16.0,2.852
43836,2S,EE,Demokritos,Left,17.5,17.5,2.877
43836,2S,WW,Demokritos,Left,18.1,18.1,2.865
43837,2S,EE,Demokritos,Left,20.0,20.0,2.867
43837,2S,WW,Demokritos,Left,20.5,20.5,2.855
43837,2S,EE,Demokritos,Left,18.4,18.4,2.812
43837,2S,WW,Demokritos,Left,19.5,19.5,2.823
43837,2S,EE,Demokritos,Left,20.0,20.0,2.837
43837,2S,WW,Demokritos,Left,20.6,20.6,2.832
43837,2S,EE,Demokritos,Left,20.6,20.6,2.858
43837,2S,WW,Demokritos,Left,20.7,20.7,2.846
43837,2S,EE,Demokritos,Left,21.2,21.2,2.857
43837,2S,WW,Demokritos,Left,21.3,21.3,2.826
43837,2S,EE,Demokritos,Left,20.8,20.8,2.799
43837,2S,WW,Demokritos,Left,21.0,21.0,2.785
43838,2S,EE,Perugia,Left,20.0,20.0,2.671
43838,2S,WW,Perugia,Left,20.0,20.0,2.669
43838,2S,EE,Perugia,Left,20.0,20.0,2.672
43838,2S,WW,Perugia,Left,20.0,20.0,2.67
43838,2S,EE,Perugia,Left,20.0,20.0,2.676
43838,2S,WW,Perugia,Left,20.0,20.0,2.664
43838,2S,EE,Perugia,Left,20.0,20.0,2.673
43838,2S,WW,Perugia,Left,20.0,20.0,2.667
43838,2S,EE,Perugia,Left,20.0,20.0,2.689
43838,2S,WW,Perugia,Left,20.0,20.0,2.667
43838,2S,EE,Perugia,Left,20.0,20.0,2.67
43838,2S,WW,Perugia,Left,20.0,20.0,2.672
43838,2S,EE,Perugia,Left,20.0,20.0,2.672
43838,2S,WW,Perugia,Left,20.0,20.0,2.672
43838,2S,EE,Perugia,Left,20.0,20.0,2.703
43838,2S,WW,Perugia,Left,20.0,20.0,2.693
44174,2S,EE,Brown,Right,20.0,20.007,2.171
44174,2S,WW,Brown,Right,20.0,20.009,2.174
44174,2S,EE,Brown,Right,20.0,20.016,2.173
44174,2S,WW,Brown,Right,20.0,20.035,2.181
44174,2S,EE,Brown,Right,20.0,20.013,2.151
44174,2S,WW,Brown,Right,20.0,20.009,2.171
44174,2S,EE,Brown,Right,20.0,20.065,2.173
44174,2S,WW,Brown,Right,20.0,20.039,2.167
44174,2S,EE,Brown,Right,20.0,20.008,2.18
44174,2S,WW,Brown,Right,20.0,20.018,2.161
44174,2S,EE,Brown,Right,20.0,20.004,2.153
44174,2S,WW,Brown,Right,20.0,20.011,2.156
44174,2S,EE,Brown,Right,20.0,20.061,2.174
44174,2S,WW,Brown,Right,20.0,20.036,2.171
44174,2S,EE,Brown,Right,20.0,20.034,2.185
44174,2S,WW,Brown,Right,20.0,20.027,2.185
44175,2S,EE,Brown,Right,20.0,20.008,2.202
44175,2S,WW,Brown,Right,20.0,20.021,2.24
44175,2S,EE,Brown,Right,20.0,20.011,2.232
44175,2S,WW,Brown,Right,20.0,20.033,2.222
44175,2S,EE,Brown,Right,20.0,20.053,2.144
44175,2S,WW,Brown,Right,20.0,20.02,2.213
44175,2S,EE,Brown,Right,20.0,20.06,2.2
44175,2S,WW,Brown,Right,20.0,20.011,2.233
44175,2S,EE,Brown,Right,20.0,20.008,2.199
44175,2S,WW,Brown,Right,20.0,20.013,2.214
44175,2S,EE,Brown,Right,20.0,20.01,2.207
44175,2S,WW,Brown,Right,20.0,20.027,2.188
44175,2S,EE,Brown,Right,20.0,20.044,2.131
44175,2S,WW,Brown,Right,20.0,20.025,2.208
44175,2S,EE,Brown,Right,20.0,20.072,2.231
44175,2S,WW,Brown,Right,20.0,20.052,2.182
44674,PSS,EE,Perugia,Left,20.0,20.0,2.625
44674,PSS,WW,Perugia,Left,20.0,20.0,2.61
44674,PSS,EE,Perugia,Left,20.0,20.0,2.628
44674,PSS,WW,Perugia,Left,20.0,20.0,2.605
44674,PSS,EE,Perugia,Left,20.0,20.0,2.626
44674,PSS,WW,Perugia,Left,20.0,20.0,2.599
44674,PSS,EE,Perugia,Left,20.0,20.0,2.598
44674,PSS,WW,Perugia,Left,20.0,20.0,2.605
44674,PSS,EE,Perugia,Left,20.0,20.0,2.615
44674,PSS,WW,Perugia,Left,20.0,20.0,2.606
44674,PSS,EE,Perugia,Left,20.0,20.0,2.584
44674,PSS,WW,Perugia,Left,20.0,20.0,2.589
44674,PSS,EE,Perugia,Left,20.0,20.0,2.611
44674,PSS,WW,Perugia,Left,20.0,20.0,2.601
44674,PSS,EE,Perugia,Left,20.0,20.0,2.63
44674,PSS,WW,Perugia,Left,20.0,20.0,2.616
44169,2S,EE,Brown,Right,20.0,20.006,2.194
44169,2S,WW,Brown,Right,20.0,20.012,2.24
44169,2S,EE,Brown,Right,20.0,20.009,2.215
44169,2S,WW,Brown,Right,20.0,20.017,2.346
44169,2S,EE,Brown,Right,20.0,20.028,2.207
44169,2S,WW,Brown,Right,20.0,20.022,2.213
44169,2S,EE,Brown,Right,20.0,20.055,2.197
44169,2S,WW,Brown,Right,20.0,20.037,2.156
44169,2S,EE,Brown,Right,20.0,20.008,2.181
44169,2S,WW,Brown,Right,20.0,20.024,2.201
44169,2S,EE,Brown,Right,20.0,20.059,2.207
44169,2S,WW,Brown,Right,20.0,20.017,2.168
44169,2S,EE,Brown,Right,20.0,20.061,2.207
44169,2S,WW,Brown,Right,20.0,20.047,2.157
44169,2S,EE,Brown,Right,20.0,20.043,2.212
44169,2S,WW,Brown,Right,20.0,20.052,2.215
44170,2S,EE,Brown,Right,20.0,20.017,2.183
44170,2S,WW,Brown,Right,20.0,20.022,2.197
44170,2S,EE,Brown,Right,20.0,20.125,2.201
44170,2S,WW,Brown,Right,20.0,20.067,2.211
44170,2S,EE,Brown,Right,20.0,20.069,2.211
44170,2S,WW,Brown,Right,20.0,20.019,2.215
44170,2S,EE,Brown,Right,20.0,20.103,2.194
44170,2S,WW,Brown,Right,20.0,20.082,2.254
