batch_number,Type,Orientation,Location,KIND_OF_HM_SET_ID,TEMP_SET_DEGC,AV_TEMP_DEGC,I600_PAMPR
48241,2S,EE,Brown,Right,20.0,20.129,0.072455
48241,2S,WW,Brown,Right,20.0,20.101,0.214573
48241,2S,EE,Brown,Right,20.0,20.058,0.344243
48241,2S,WW,Brown,Right,20.0,20.05,0.267583
48242,2S,EE,Brown,Right,20.0,20.007,0.349157
48242,2S,WW,Brown,Right,20.0,20.029,0.222842
48242,2S,EE,Brown,Right,20.0,20.015,0.419049
48242,2S,WW,Brown,Right,20.0,20.023,0.307457
48242,2S,EE,Brown,Right,20.0,20.066,0.447672
48242,2S,WW,Brown,Right,20.0,20.05,0.26013600000000003
48242,2S,EE,Brown,Right,20.0,20.044,0.442832
48242,2S,WW,Brown,Right,20.0,20.029,0.224246
48242,2S,EE,Brown,Right,20.0,20.006,0.438547
48242,2S,WW,Brown,Right,20.0,20.023,0.23866700000000002
48242,2S,EE,Brown,Right,20.0,20.006,0.406911
48242,2S,WW,Brown,Right,20.0,20.035,0.220775
48242,2S,EE,Brown,Right,20.0,20.055,0.476341
48242,2S,WW,Brown,Right,20.0,20.037,0.273118
48242,2S,EE,Brown,Right,20.0,20.08,0.383718
48242,2S,WW,Brown,Right,20.0,20.068,0.252865
48243,2S,EE,Brown,Right,20.0,20.034,0.241784
48243,2S,WW,Brown,Right,20.0,20.069,0.15674000000000002
48243,2S,EE,Brown,Right,20.0,20.136,0.20105900000000002
48243,2S,WW,Brown,Right,20.0,20.02,0.181386
48243,2S,EE,Brown,Right,20.0,20.058,0.313338
48243,2S,WW,Brown,Right,20.0,20.038,0.21399100000000001
48243,2S,EE,Brown,Right,20.0,20.03,0.32209
48243,2S,WW,Brown,Right,20.0,20.022,0.118231
48243,2S,EE,Brown,Right,20.0,20.062,0.255736
48243,2S,WW,Brown,Right,20.0,20.082,0.283982
48243,2S,EE,Brown,Right,20.0,20.013,0.32017399999999996
48243,2S,WW,Brown,Right,20.0,20.017,0.248721
48243,2S,EE,Brown,Right,20.0,20.074,0.308885
48243,2S,WW,Brown,Right,20.0,20.056,0.238125
48243,2S,EE,Brown,Right,20.0,20.027,0.354306
48243,2S,WW,Brown,Right,20.0,20.026,0.284743
48244,2S,EE,Demokritos,Left,23.1,23.1,0.408006
48244,2S,WW,Demokritos,Left,23.7,23.7,0.464549
48244,2S,EE,Demokritos,Left,24.3,24.3,0.44618
48244,2S,WW,Demokritos,Left,24.5,24.5,0.48239
48244,2S,EE,Demokritos,Left,24.2,24.2,0.455253
48244,2S,WW,Demokritos,Left,17.1,17.1,0.430579
48244,2S,EE,Demokritos,Left,21.1,21.1,0.430779
48244,2S,WW,Demokritos,Left,21.7,21.7,0.44774200000000003
48244,2S,EE,Demokritos,Left,22.2,22.2,0.415067
48244,2S,WW,Demokritos,Left,22.6,22.6,0.445664
48244,2S,EE,Demokritos,Left,18.1,18.1,0.439711
48244,2S,WW,Demokritos,Left,19.2,19.2,0.49781000000000003
48245,2S,EE,Demokritos,Left,19.4,19.4,0.453257
48245,2S,WW,Demokritos,Left,19.7,19.7,0.720013
48245,2S,EE,Demokritos,Left,18.1,18.1,0.583852
48245,2S,WW,Demokritos,Left,19.0,19.0,0.444952
48245,2S,EE,Demokritos,Left,19.8,19.8,0.6089330000000001
48245,2S,WW,Demokritos,Left,20.4,20.4,0.555545
48245,2S,EE,Demokritos,Left,20.1,20.1,0.693316
48245,2S,WW,Demokritos,Left,20.3,20.3,0.457175
48245,2S,EE,Demokritos,Left,20.9,20.9,0.47150400000000003
48245,2S,WW,Demokritos,Left,21.5,21.5,0.46581900000000004
48245,2S,EE,Demokritos,Left,20.7,20.7,0.525023
48245,2S,WW,Demokritos,Left,21.0,21.0,0.48530900000000005
48253,2S,EE,Demokritos,Left,17.2,17.2,0.149531
48253,2S,WW,Demokritos,Left,18.6,18.6,0.103128
48253,2S,EE,Demokritos,Left,19.8,19.8,0.313147
48253,2S,WW,Demokritos,Left,22.1,22.1,0.35039600000000004
48253,2S,EE,Demokritos,Left,20.7,20.7,0.229822
48253,2S,WW,Demokritos,Left,21.2,21.2,0.10131000000000001
48253,2S,EE,Demokritos,Left,20.4,20.4,0.24552600000000002
48253,2S,WW,Demokritos,Left,23.8,23.8,0.101283
48253,2S,EE,Demokritos,Left,21.4,21.4,0.30719
48253,2S,WW,Demokritos,Left,21.6,21.6,0.406932
48253,2S,EE,Demokritos,Left,22.0,22.0,0.104455
48253,2S,WW,Demokritos,Left,23.1,23.1,0.158601
48253,2S,EE,Demokritos,Left,19.3,19.3,0.369408
48253,2S,WW,Demokritos,Left,19.4,19.4,0.507578
48254,2S,EE,Demokritos,Left,21.9,21.9,0.253593
48254,2S,WW,Demokritos,Left,22.2,22.2,0.388309
48254,2S,EE,Demokritos,Left,22.0,22.0,0.368305
48254,2S,WW,Demokritos,Left,22.2,22.2,0.116261
48254,2S,EE,Demokritos,Left,19.9,19.9,0.355613
48254,2S,WW,Demokritos,Left,20.6,20.6,0.49135700000000004
48254,2S,EE,Demokritos,Left,20.1,20.1,0.376325
48254,2S,WW,Demokritos,Left,21.4,21.4,0.474024
48254,2S,EE,Demokritos,Left,21.1,21.1,0.29772899999999997
48254,2S,WW,Demokritos,Left,21.6,21.6,0.133456
48254,2S,EE,Demokritos,Left,22.1,22.1,0.32833999999999997
48254,2S,WW,Demokritos,Left,22.5,22.5,0.37418700000000005
48265,2S,EE,Demokritos,Left,17.7,17.7,0.132099
48265,2S,WW,Demokritos,Left,19.0,19.0,0.7657039999999999
48265,2S,EE,Demokritos,Left,18.1,18.1,0.372838
48265,2S,WW,Demokritos,Left,20.5,20.5,0.800297
48265,2S,EE,Demokritos,Left,19.9,19.9,0.086445
48265,2S,WW,Demokritos,Left,20.3,20.3,0.6252770000000001
48265,2S,EE,Demokritos,Left,20.9,20.9,0.327398
48265,2S,WW,Demokritos,Left,21.2,21.2,0.8170080000000001
48265,2S,EE,Demokritos,Left,19.2,19.2,0.451919
48265,2S,WW,Demokritos,Left,20.3,20.3,0.664201
48265,2S,EE,Demokritos,Left,21.4,21.4,0.48479500000000003
48265,2S,WW,Demokritos,Left,22.2,22.2,0.629246
48265,2S,EE,Demokritos,Left,18.5,18.5,0.5781540000000001
48265,2S,WW,Demokritos,Left,20.1,20.1,0.37807100000000005
48266,2S,EE,Demokritos,Left,20.6,20.6,0.33695400000000003
48266,2S,WW,Demokritos,Left,21.6,21.6,0.6288060000000001
48266,2S,EE,Demokritos,Left,22.2,22.2,0.325919
48266,2S,WW,Demokritos,Left,22.7,22.7,0.566247
48266,2S,EE,Demokritos,Left,22.6,22.6,0.258853
48266,2S,WW,Demokritos,Left,18.3,18.3,0.11504500000000001
48266,2S,EE,Demokritos,Left,21.3,21.3,0.44837200000000005
48266,2S,WW,Demokritos,Left,21.7,21.7,0.654045
48266,2S,EE,Demokritos,Left,22.0,22.0,0.09775199999999999
48266,2S,WW,Demokritos,Left,22.3,22.3,0.6853750000000001
48266,2S,EE,Demokritos,Left,19.2,19.2,0.33256
48266,2S,WW,Demokritos,Left,20.3,20.3,0.5770259999999999
