batch_number,Type,VFB_V,Location,KIND_OF_HM_SET_ID
42245,2-S,-3.034,Perugia,Left
42246,2-S,-3.071,Perugia,Left
42246,2-S,-3.077,Perugia,Left
42246,2-S,-3.1,Perugia,Left
42246,2-S,-3.126,Perugia,Left
42246,2-S,-3.071,Perugia,Left
42246,2-S,-3.139,Perugia,Left
42246,2-S,-3.078,Perugia,Left
42246,2-S,-3.171,Perugia,Left
42246,2-S,-2.964,Perugia,Left
42246,2-S,-2.99,Perugia,Left
42246,2-S,-2.943,Perugia,Left
42246,2-S,-2.978,Perugia,Left
42246,2-S,-3.022,Perugia,Left
42246,2-S,-3.038,Perugia,Left
42247,2-S,-2.878,Brown,Right
42247,2-S,-2.895,Brown,Right
42247,2-S,-2.902,Brown,Right
42247,2-S,-2.919,Brown,Right
42247,2-S,-2.888,Brown,Right
42247,2-S,-2.926,Brown,Right
42247,2-S,-2.85,Brown,Right
42247,2-S,-2.887,Brown,Right
42247,2-S,-2.779,Brown,Right
42247,2-S,-2.826,Brown,Right
42247,2-S,-2.792,Brown,Right
42247,2-S,-2.831,Brown,Right
42247,2-S,-2.753,Brown,Right
42247,2-S,-2.807,Brown,Right
42247,2-S,-2.767,Brown,Right
42247,2-S,-2.796,Brown,Right
42248,2-S,-2.851,Perugia,Left
42248,2-S,-2.87,Perugia,Left
42248,2-S,-2.9,Perugia,Left
42248,2-S,-2.865,Perugia,Left
42248,2-S,-2.885,Perugia,Left
42248,2-S,-2.89,Perugia,Left
42248,2-S,-2.912,Perugia,Left
42248,2-S,-2.872,Perugia,Left
42248,2-S,-2.714,Perugia,Left
42248,2-S,-2.787,Perugia,Left
42248,2-S,-2.765,Perugia,Left
42248,2-S,-2.8,Perugia,Left
42248,2-S,-2.771,Perugia,Left
42248,2-S,-2.794,Perugia,Left
42248,2-S,-2.816,Perugia,Left
42248,2-S,-2.835,Perugia,Left
42249,2-S,-2.848,Brown,Right
42249,2-S,-2.831,Brown,Right
42249,2-S,-2.838,Brown,Right
42249,2-S,-2.811,Brown,Right
42249,2-S,-2.915,Brown,Right
42249,2-S,-2.864,Brown,Right
42249,2-S,-2.931,Brown,Right
42249,2-S,-2.885,Brown,Right
42249,2-S,-2.77,Brown,Right
42249,2-S,-2.729,Brown,Right
42249,2-S,-2.808,Brown,Right
42249,2-S,-2.744,Brown,Right
42249,2-S,-2.827,Brown,Right
42249,2-S,-2.785,Brown,Right
42249,2-S,-2.83,Brown,Right
42249,2-S,-2.824,Brown,Right
42250,2-S,-2.97,Perugia,Left
42250,2-S,-3.04,Perugia,Left
42250,2-S,-3.07,Perugia,Left
42250,2-S,-3.037,Perugia,Left
42250,2-S,-3.077,Perugia,Left
42250,2-S,-3.082,Perugia,Left
42250,2-S,-3.05,Perugia,Left
42250,2-S,-3.03,Perugia,Left
42250,2-S,-2.904,Perugia,Left
42250,2-S,-3.037,Perugia,Left
42250,2-S,-2.926,Perugia,Left
42250,2-S,-2.987,Perugia,Left
42250,2-S,-2.918,Perugia,Left
42250,2-S,-3.01,Perugia,Left
42250,2-S,-2.968,Perugia,Left
42250,2-S,-3.057,Perugia,Left
42251,2-S,-2.585,Brown,Right
42251,2-S,-2.623,Brown,Right
42251,2-S,-2.624,Brown,Right
42251,2-S,-2.652,Brown,Right
42251,2-S,-2.693,Brown,Right
42251,2-S,-2.716,Brown,Right
42251,2-S,-2.717,Brown,Right
42251,2-S,-2.718,Brown,Right
42251,2-S,-2.718,Brown,Right
42251,2-S,-2.578,Brown,Right
42251,2-S,-2.546,Brown,Right
42251,2-S,-2.561,Brown,Right
42251,2-S,-2.551,Brown,Right
42251,2-S,-2.6,Brown,Right
42251,2-S,-2.608,Brown,Right
42251,2-S,-2.655,Brown,Right
42251,2-S,-2.643,Brown,Right
42252,2-S,2.82,HEPHY,Left
42252,2-S,2.742,HEPHY,Left
42252,2-S,2.859,HEPHY,Left
42252,2-S,2.807,HEPHY,Left
42252,2-S,2.877,HEPHY,Left
42252,2-S,2.809,HEPHY,Left
42252,2-S,2.908,HEPHY,Left
42252,2-S,2.832,HEPHY,Left
42252,2-S,2.911,HEPHY,Left
42252,2-S,2.821,HEPHY,Left
42252,2-S,2.737,HEPHY,Left
42252,2-S,2.722,HEPHY,Left
42252,2-S,2.8,HEPHY,Left
42252,2-S,2.778,HEPHY,Left
42252,2-S,2.787,HEPHY,Left
42252,2-S,2.75,HEPHY,Left
42253,2-S,-3.072,Demokritos,Left
42253,2-S,-3.555,Demokritos,Left
42253,2-S,-3.078,Demokritos,Left
42253,2-S,-3.421,Demokritos,Left
42253,2-S,-3.112,Demokritos,Left
42253,2-S,-3.233,Demokritos,Left
42253,2-S,-3.189,Demokritos,Left
42253,2-S,-3.967,Demokritos,Left
42253,2-S,-3.155,Demokritos,Left
42253,2-S,-3.578,Demokritos,Left
42254,2-S,-3.069,Demokritos,Left
42254,2-S,-3.069,Demokritos,Left
42254,2-S,-3.209,Demokritos,Left
42254,2-S,-3.209,Demokritos,Left
42254,2-S,-3.073,Demokritos,Left
42254,2-S,-3.073,Demokritos,Left
42254,2-S,-3.498,Demokritos,Left
42254,2-S,-3.498,Demokritos,Left
42254,2-S,-3.097,Demokritos,Left
42254,2-S,-3.097,Demokritos,Left
42254,2-S,-3.167,Demokritos,Left
42254,2-S,-3.167,Demokritos,Left
42254,2-S,-3.009,Demokritos,Left
42254,2-S,-3.009,Demokritos,Left
42254,2-S,-3.106,Demokritos,Left
42254,2-S,-3.106,Demokritos,Left
42254,2-S,-3.301,Demokritos,Left
42254,2-S,-3.289,Demokritos,Left
42254,2-S,-3.289,Demokritos,Left
42255,2-S,-2.965,Demokritos,Left
42255,2-S,-3.054,Demokritos,Left
42255,2-S,-3.15,Demokritos,Left
42255,2-S,-3.066,Demokritos,Left
42255,2-S,-2.987,Demokritos,Left
42255,2-S,-3.04,Demokritos,Left
42255,2-S,-2.978,Demokritos,Left
42255,2-S,-2.963,Demokritos,Left
42255,2-S,-2.927,Demokritos,Left
42255,2-S,-2.899,Demokritos,Left
42256,2-S,-3.039,Brown,Right
42256,2-S,-2.945,Brown,Right
42256,2-S,-3.04,Brown,Right
42256,2-S,-2.951,Brown,Right
42256,2-S,-3.079,Brown,Right
42256,2-S,-2.972,Brown,Right
42256,2-S,-3.111,Brown,Right
42256,2-S,-2.999,Brown,Right
42256,2-S,-3.075,Brown,Right
42256,2-S,-2.983,Brown,Right
42256,2-S,-2.989,Brown,Right
42256,2-S,-2.865,Brown,Right
42256,2-S,-3.009,Brown,Right
42256,2-S,-2.915,Brown,Right
42256,2-S,-2.953,Brown,Right
42256,2-S,-2.9,Brown,Right
42257,2-S,-3.277,Brown,Right
42257,2-S,-3.234,Brown,Right
42257,2-S,-2.772,Brown,Right
42257,2-S,-3.183,Brown,Right
42257,2-S,-2.764,Brown,Right
42257,2-S,-3.008,Brown,Right
42257,2-S,-2.771,Brown,Right
42257,2-S,-2.978,Brown,Right
42257,2-S,-2.772,Brown,Right
42257,2-S,-3.787,Brown,Right
42257,2-S,-3.885,Brown,Right
42257,2-S,-2.627,Brown,Right
42257,2-S,-3.458,Brown,Right
42257,2-S,-3.756,Brown,Right
42257,2-S,-2.638,Brown,Right
42257,2-S,-3.44,Brown,Right
42257,2-S,-3.388,Brown,Right
42257,2-S,-2.685,Brown,Right
42257,2-S,-3.101,Brown,Right
42257,2-S,-3.391,Brown,Right
42257,2-S,-2.738,Brown,Right
42258,PSP,-4.618,Perugia,Left
42258,PSP,-4.618,Perugia,Left
42258,PSP,-3.949,Perugia,Left
42258,PSP,-4.734,Perugia,Left
42258,PSP,-4.03,Perugia,Left
42258,PSP,-4.893,Perugia,Left
42258,PSP,-4.893,Perugia,Left
42258,PSP,-4.893,Perugia,Left
42258,PSP,-4.176,Perugia,Left
42258,PSP,-4.937,Perugia,Left
42258,PSP,-4.195,Perugia,Left
42258,PSP,-4.195,Perugia,Left
42258,PSP,-4.373,Perugia,Left
42258,PSP,-4.373,Perugia,Left
42258,PSP,-3.944,Perugia,Left
42258,PSP,-4.507,Perugia,Left
42258,PSP,-4.507,Perugia,Left
42258,PSP,-4.507,Perugia,Left
42258,PSP,-4.507,Perugia,Left
42258,PSP,-3.93,Perugia,Left
42258,PSP,-3.93,Perugia,Left
42258,PSP,-4.6,Perugia,Left
42258,PSP,-4.6,Perugia,Left
42258,PSP,-4.639,Perugia,Left
42258,PSP,-3.92,Perugia,Left
42259,PSP,-5.176,Perugia,Left
42259,PSP,-5.176,Perugia,Left
42259,PSP,-4.7,Perugia,Left
42259,PSP,-5.248,Perugia,Left
42259,PSP,-4.865,Perugia,Left
42259,PSP,-5.262,Perugia,Left
42259,PSP,-4.941,Perugia,Left
42259,PSP,-5.229,Perugia,Left
42259,PSP,-4.984,Perugia,Left
42259,PSP,-5.206,Perugia,Left
42259,PSP,-5.206,Perugia,Left
42259,PSP,-5.206,Perugia,Left
42259,PSP,-5.206,Perugia,Left
42259,PSP,-5.206,Perugia,Left
42259,PSP,-5.206,Perugia,Left
42259,PSP,-4.574,Perugia,Left
42259,PSP,-4.482,Perugia,Left
42259,PSP,-4.482,Perugia,Left
42259,PSP,-4.482,Perugia,Left
42259,PSP,-4.538,Perugia,Left
42259,PSP,-5.115,Perugia,Left
42259,PSP,-4.626,Perugia,Left
42259,PSP,-5.08,Perugia,Left
42259,PSP,-4.535,Perugia,Left
42259,PSP,-4.535,Perugia,Left
42648,PSS,2.353,HEPHY,Left
42648,PSS,2.386,HEPHY,Left
42648,PSS,2.414,HEPHY,Left
42648,PSS,2.45,HEPHY,Left
42648,PSS,2.431,HEPHY,Left
42648,PSS,2.516,HEPHY,Left
42648,PSS,2.423,HEPHY,Left
42648,PSS,2.524,HEPHY,Left
42648,PSS,2.43,HEPHY,Left
42648,PSS,2.522,HEPHY,Left
42648,PSS,2.425,HEPHY,Left
42648,PSS,2.529,HEPHY,Left
42648,PSS,2.399,HEPHY,Left
42648,PSS,2.444,HEPHY,Left
42648,PSS,2.408,HEPHY,Left
42648,PSS,2.433,HEPHY,Left
42648,PSS,2.378,HEPHY,Left
42648,PSS,2.433,HEPHY,Left
42648,PSS,2.373,HEPHY,Left
42648,PSS,2.446,HEPHY,Left
42649,PSS,-2.929,Perugia,Left
42649,PSS,-3.085,Perugia,Left
42649,PSS,-2.922,Perugia,Left
42649,PSS,-3.057,Perugia,Left
42649,PSS,-2.911,Perugia,Left
42649,PSS,-3.035,Perugia,Left
42649,PSS,-3.035,Perugia,Left
42649,PSS,-2.919,Perugia,Left
42649,PSS,-3.027,Perugia,Left
42649,PSS,-2.891,Perugia,Left
42649,PSS,-2.995,Perugia,Left
42649,PSS,-2.856,Perugia,Left
42649,PSS,-2.948,Perugia,Left
42649,PSS,-2.886,Perugia,Left
42649,PSS,-3.09,Perugia,Left
42649,PSS,-2.89,Perugia,Left
42649,PSS,-3.066,Perugia,Left
42650,2-S,2.931,HEPHY,Left
42650,2-S,3.165,HEPHY,Left
42650,2-S,2.967,HEPHY,Left
42650,2-S,3.111,HEPHY,Left
42650,2-S,2.998,HEPHY,Left
42650,2-S,3.046,HEPHY,Left
42650,2-S,2.985,HEPHY,Left
42650,2-S,3.052,HEPHY,Left
42650,2-S,2.919,HEPHY,Left
42650,2-S,3.399,HEPHY,Left
42650,2-S,2.87,HEPHY,Left
42650,2-S,6.037,HEPHY,Left
42650,2-S,2.882,HEPHY,Left
42650,2-S,-1.943,HEPHY,Left
42650,2-S,3.217,HEPHY,Left
42651,2-S,-2.776,Perugia,Left
42651,2-S,-2.792,Perugia,Left
42651,2-S,-2.786,Perugia,Left
42651,2-S,-2.778,Perugia,Left
42651,2-S,-2.798,Perugia,Left
42651,2-S,-2.876,Perugia,Left
42651,2-S,-2.833,Perugia,Left
42651,2-S,-2.878,Perugia,Left
42651,2-S,-2.654,Perugia,Left
42651,2-S,-2.678,Perugia,Left
42651,2-S,-2.666,Perugia,Left
42651,2-S,-2.736,Perugia,Left
42651,2-S,-2.677,Perugia,Left
42651,2-S,-2.728,Perugia,Left
42651,2-S,-2.712,Perugia,Left
42651,2-S,-2.788,Perugia,Left
42652,2-S,-2.724,Perugia,Left
42652,2-S,-2.796,Perugia,Left
42652,2-S,-2.741,Perugia,Left
42652,2-S,-2.894,Perugia,Left
42652,2-S,-2.763,Perugia,Left
42652,2-S,-2.873,Perugia,Left
42652,2-S,-2.772,Perugia,Left
42652,2-S,-2.869,Perugia,Left
42652,2-S,-2.624,Perugia,Left
42652,2-S,-2.733,Perugia,Left
42652,2-S,-2.685,Perugia,Left
42652,2-S,-2.757,Perugia,Left
42652,2-S,-2.699,Perugia,Left
42652,2-S,-2.846,Perugia,Left
42652,2-S,-2.718,Perugia,Left
42652,2-S,-2.8,Perugia,Left
42653,2-S,3.108,HEPHY,Left
42653,2-S,3.058,HEPHY,Left
42653,2-S,3.107,HEPHY,Left
42653,2-S,3.088,HEPHY,Left
42653,2-S,3.105,HEPHY,Left
42653,2-S,3.069,HEPHY,Left
42653,2-S,3.144,HEPHY,Left
42653,2-S,3.102,HEPHY,Left
42653,2-S,3.142,HEPHY,Left
42653,2-S,3.073,HEPHY,Left
42653,2-S,2.97,HEPHY,Left
42653,2-S,3.024,HEPHY,Left
42653,2-S,3.031,HEPHY,Left
42653,2-S,3.052,HEPHY,Left
42653,2-S,3.073,HEPHY,Left
42653,2-S,3.05,HEPHY,Left
42654,2-S,2.992,HEPHY,Left
42654,2-S,-2.05,HEPHY,Left
42654,2-S,3.007,HEPHY,Left
42654,2-S,2.976,HEPHY,Left
42654,2-S,3.217,HEPHY,Left
42654,2-S,2.968,HEPHY,Left
42654,2-S,3.122,HEPHY,Left
42654,2-S,2.938,HEPHY,Left
42654,2-S,3.087,HEPHY,Left
42654,2-S,3.076,HEPHY,Left
42654,2-S,3.653,HEPHY,Left
42654,2-S,3.684,HEPHY,Left
42654,2-S,-1.96,HEPHY,Left
42654,2-S,2.983,HEPHY,Left
42654,2-S,3.528,HEPHY,Left
42655,2-S,3.071,HEPHY,Left
42655,2-S,2.961,HEPHY,Left
42655,2-S,3.118,HEPHY,Left
42655,2-S,2.989,HEPHY,Left
42655,2-S,3.123,HEPHY,Left
42655,2-S,3.124,HEPHY,Left
42655,2-S,3.116,HEPHY,Left
42655,2-S,2.996,HEPHY,Left
42655,2-S,3.057,HEPHY,Left
42655,2-S,2.965,HEPHY,Left
42655,2-S,2.985,HEPHY,Left
42655,2-S,2.912,HEPHY,Left
42655,2-S,3.027,HEPHY,Left
42655,2-S,2.96,HEPHY,Left
42655,2-S,2.924,HEPHY,Left
42655,2-S,3.018,HEPHY,Left
42656,2-S,2.679,HEPHY,Left
42656,2-S,2.661,HEPHY,Left
42656,2-S,2.762,HEPHY,Left
42656,2-S,2.697,HEPHY,Left
42656,2-S,2.797,HEPHY,Left
42656,2-S,2.795,HEPHY,Left
42656,2-S,2.975,HEPHY,Left
42656,2-S,3.016,HEPHY,Left
42656,2-S,2.824,HEPHY,Left
42656,2-S,2.792,HEPHY,Left
42656,2-S,2.817,HEPHY,Left
42656,2-S,2.781,HEPHY,Left
42656,2-S,2.931,HEPHY,Left
42656,2-S,2.923,HEPHY,Left
42656,2-S,2.923,HEPHY,Left
42656,2-S,2.905,HEPHY,Left
42657,2-S,-3.197,Demokritos,Left
42657,2-S,-3.295,Demokritos,Left
42657,2-S,-3.272,Demokritos,Left
42657,2-S,-3.239,Demokritos,Left
42657,2-S,-3.405,Demokritos,Left
42657,2-S,-3.299,Demokritos,Left
42657,2-S,-3.32,Demokritos,Left
42657,2-S,-3.18,Demokritos,Left
42657,2-S,-3.087,Demokritos,Left
42657,2-S,-3.132,Demokritos,Left
42657,2-S,-3.266,Demokritos,Left
42657,2-S,-3.236,Demokritos,Left
42657,2-S,-3.364,Demokritos,Left
42657,2-S,-3.308,Demokritos,Left
42658,2-S,-2.87,Demokritos,Left
42658,2-S,-3.325,Demokritos,Left
42658,2-S,-2.855,Demokritos,Left
42658,2-S,-3.224,Demokritos,Left
42658,2-S,-3.063,Demokritos,Left
42658,2-S,-2.871,Demokritos,Left
42658,2-S,-2.947,Demokritos,Left
42658,2-S,-3.469,Demokritos,Left
42658,2-S,-3.677,Demokritos,Left
42658,2-S,-2.943,Demokritos,Left
42658,2-S,-3.133,Demokritos,Left
42658,2-S,-3.044,Demokritos,Left
42658,2-S,-2.926,Demokritos,Left
42658,2-S,-3.172,Demokritos,Left
42659,2-S,-2.985,Demokritos,Left
42659,2-S,-3.13,Demokritos,Left
42659,2-S,-3.003,Demokritos,Left
42659,2-S,-3.218,Demokritos,Left
42659,2-S,-3.251,Demokritos,Left
42659,2-S,-3.22,Demokritos,Left
42659,2-S,-2.921,Demokritos,Left
42659,2-S,-3.257,Demokritos,Left
42659,2-S,-3.039,Demokritos,Left
42659,2-S,-2.989,Demokritos,Left
42659,2-S,-2.962,Demokritos,Left
42659,2-S,-2.978,Demokritos,Left
42659,2-S,-3.364,Demokritos,Left
42659,2-S,-3.234,Demokritos,Left
42660,PSP,-4.778,Perugia,Left
42660,PSP,-4.096,Perugia,Left
42660,PSP,-4.888,Perugia,Left
42660,PSP,-4.888,Perugia,Left
42660,PSP,-4.098,Perugia,Left
42660,PSP,-5.0,Perugia,Left
42660,PSP,-4.236,Perugia,Left
42660,PSP,-4.955,Perugia,Left
42660,PSP,-4.229,Perugia,Left
42660,PSP,-4.31,Perugia,Left
42660,PSP,-3.858,Perugia,Left
42660,PSP,-4.592,Perugia,Left
42660,PSP,-4.592,Perugia,Left
42660,PSP,-4.047,Perugia,Left
42660,PSP,-4.629,Perugia,Left
42660,PSP,-4.003,Perugia,Left
42660,PSP,-4.003,Perugia,Left
42660,PSP,-4.707,Perugia,Left
42660,PSP,-3.908,Perugia,Left
42660,PSP,-3.908,Perugia,Left
42660,PSP,-3.908,Perugia,Left
42899,PSS,-2.793,Perugia,Left
42899,PSS,-2.817,Perugia,Left
42899,PSS,-2.814,Perugia,Left
42899,PSS,-2.839,Perugia,Left
42899,PSS,-2.822,Perugia,Left
42899,PSS,-2.743,Perugia,Left
42899,PSS,-2.896,Perugia,Left
42899,PSS,-2.869,Perugia,Left
42899,PSS,-2.662,Perugia,Left
42899,PSS,-2.715,Perugia,Left
42899,PSS,-2.678,Perugia,Left
42899,PSS,-2.687,Perugia,Left
42899,PSS,-2.736,Perugia,Left
42899,PSS,-2.659,Perugia,Left
42899,PSS,-2.77,Perugia,Left
42899,PSS,-2.771,Perugia,Left
42900,PSS,2.44,HEPHY,Left
42900,PSS,2.468,HEPHY,Left
42900,PSS,2.533,HEPHY,Left
42900,PSS,2.544,HEPHY,Left
42900,PSS,2.515,HEPHY,Left
42900,PSS,2.549,HEPHY,Left
42900,PSS,2.573,HEPHY,Left
42900,PSS,2.613,HEPHY,Left
42900,PSS,2.583,HEPHY,Left
42900,PSS,2.63,HEPHY,Left
42900,PSS,2.599,HEPHY,Left
42900,PSS,2.634,HEPHY,Left
42900,PSS,2.416,HEPHY,Left
42900,PSS,2.452,HEPHY,Left
42900,PSS,2.444,HEPHY,Left
42900,PSS,2.445,HEPHY,Left
42900,PSS,2.445,HEPHY,Left
42900,PSS,2.489,HEPHY,Left
42900,PSS,2.491,HEPHY,Left
42900,PSS,2.513,HEPHY,Left
42901,2-S,-3.118,Demokritos,Left
42901,2-S,-3.513,Demokritos,Left
42901,2-S,-3.109,Demokritos,Left
42901,2-S,-3.214,Demokritos,Left
42901,2-S,-3.222,Demokritos,Left
42901,2-S,-3.208,Demokritos,Left
42901,2-S,-3.233,Demokritos,Left
42901,2-S,-3.264,Demokritos,Left
42901,2-S,-3.177,Demokritos,Left
42901,2-S,-3.075,Demokritos,Left
42901,2-S,-3.196,Demokritos,Left
42901,2-S,-3.056,Demokritos,Left
42901,2-S,-3.135,Demokritos,Left
42901,2-S,-3.165,Demokritos,Left
42902,2-S,-3.324,Brown,Right
42902,2-S,-2.794,Brown,Right
42902,2-S,-3.118,Brown,Right
42902,2-S,-2.783,Brown,Right
42902,2-S,-3.1,Brown,Right
42902,2-S,-2.811,Brown,Right
42902,2-S,-2.945,Brown,Right
42902,2-S,-2.781,Brown,Right
42902,2-S,-2.951,Brown,Right
42902,2-S,-2.839,Brown,Right
42902,2-S,-2.9,Brown,Right
42902,2-S,-2.814,Brown,Right
42902,2-S,-3.277,Brown,Right
42902,2-S,-2.688,Brown,Right
42902,2-S,-3.528,Brown,Right
42902,2-S,-2.759,Brown,Right
42903,2-S,-2.232,Brown,Right
42903,2-S,-2.227,Brown,Right
42903,2-S,-2.257,Brown,Right
42903,2-S,-2.257,Brown,Right
42903,2-S,-2.382,Brown,Right
42903,2-S,-2.349,Brown,Right
42903,2-S,-2.344,Brown,Right
42903,2-S,-2.32,Brown,Right
42903,2-S,-2.428,Brown,Right
42903,2-S,-2.366,Brown,Right
42903,2-S,-2.192,Brown,Right
42903,2-S,-2.223,Brown,Right
42903,2-S,-2.226,Brown,Right
42903,2-S,-2.24,Brown,Right
42903,2-S,-2.198,Brown,Right
42903,2-S,-2.217,Brown,Right
42904,2-S,-3.265,Brown,Right
42904,2-S,-2.919,Brown,Right
42904,2-S,-3.336,Brown,Right
42904,2-S,-2.989,Brown,Right
42904,2-S,-3.08,Brown,Right
42904,2-S,-3.014,Brown,Right
42904,2-S,-3.006,Brown,Right
42904,2-S,-2.984,Brown,Right
42904,2-S,-2.93,Brown,Right
42904,2-S,-2.995,Brown,Right
42904,2-S,-3.954,Brown,Right
42904,2-S,-2.812,Brown,Right
42904,2-S,-3.704,Brown,Right
42904,2-S,-2.842,Brown,Right
42904,2-S,-3.498,Brown,Right
42904,2-S,-2.9,Brown,Right
42905,2-S,-3.005,Brown,Right
42905,2-S,-3.067,Brown,Right
42905,2-S,-2.958,Brown,Right
42905,2-S,-2.996,Brown,Right
42905,2-S,-3.048,Brown,Right
42905,2-S,-3.114,Brown,Right
42905,2-S,-3.074,Brown,Right
42905,2-S,-3.122,Brown,Right
42905,2-S,-3.014,Brown,Right
42905,2-S,-3.102,Brown,Right
42905,2-S,-2.881,Brown,Right
42905,2-S,-2.941,Brown,Right
42905,2-S,-2.907,Brown,Right
42905,2-S,-2.981,Brown,Right
42905,2-S,-2.931,Brown,Right
42905,2-S,-3.019,Brown,Right
42906,2-S,-3.089,Demokritos,Left
42906,2-S,-3.168,Demokritos,Left
42906,2-S,-3.093,Demokritos,Left
42906,2-S,-3.566,Demokritos,Left
42906,2-S,-3.409,Demokritos,Left
42906,2-S,-3.135,Demokritos,Left
42906,2-S,-3.344,Demokritos,Left
42906,2-S,-3.217,Demokritos,Left
42906,2-S,-4.815,Demokritos,Left
42906,2-S,-4.466,Demokritos,Left
42906,2-S,-3.104,Demokritos,Left
42906,2-S,-3.743,Demokritos,Left
42906,2-S,-3.227,Demokritos,Left
42906,2-S,-3.202,Demokritos,Left
42907,2-S,-3.114,Demokritos,Left
42907,2-S,-3.333,Demokritos,Left
42907,2-S,-3.151,Demokritos,Left
42907,2-S,-3.229,Demokritos,Left
42907,2-S,-3.27,Demokritos,Left
42907,2-S,-3.277,Demokritos,Left
42907,2-S,-3.11,Demokritos,Left
42907,2-S,-3.342,Demokritos,Left
42907,2-S,-3.193,Demokritos,Left
42907,2-S,-3.213,Demokritos,Left
42907,2-S,-3.248,Demokritos,Left
42907,2-S,-3.238,Demokritos,Left
42907,2-S,-3.245,Demokritos,Left
42907,2-S,-3.337,Demokritos,Left
42908,2-S,-3.073,Brown,Right
42908,2-S,-3.085,Brown,Right
42908,2-S,-3.037,Brown,Right
42908,2-S,-3.158,Brown,Right
42908,2-S,-3.074,Brown,Right
42908,2-S,-3.167,Brown,Right
42908,2-S,-3.103,Brown,Right
42908,2-S,-3.159,Brown,Right
42908,2-S,-3.021,Brown,Right
42908,2-S,-3.13,Brown,Right
42908,2-S,-2.903,Brown,Right
42908,2-S,-2.953,Brown,Right
42908,2-S,-2.915,Brown,Right
42908,2-S,-2.996,Brown,Right
42908,2-S,-2.939,Brown,Right
42908,2-S,-3.011,Brown,Right
42909,2-S,-3.045,Brown,Right
42909,2-S,-2.824,Brown,Right
42909,2-S,-2.961,Brown,Right
42909,2-S,-2.859,Brown,Right
42909,2-S,-2.969,Brown,Right
42909,2-S,-2.905,Brown,Right
42909,2-S,-2.897,Brown,Right
42909,2-S,-2.86,Brown,Right
42909,2-S,-2.809,Brown,Right
42909,2-S,-2.849,Brown,Right
42909,2-S,-3.38,Brown,Right
42909,2-S,-2.737,Brown,Right
42909,2-S,-3.099,Brown,Right
42909,2-S,-2.766,Brown,Right
42909,2-S,-3.013,Brown,Right
42909,2-S,-2.776,Brown,Right
42910,2-S,2.968,HEPHY,Left
42910,2-S,3.035,HEPHY,Left
42910,2-S,2.968,HEPHY,Left
42910,2-S,2.987,HEPHY,Left
42910,2-S,2.975,HEPHY,Left
42910,2-S,2.996,HEPHY,Left
42910,2-S,3.015,HEPHY,Left
42910,2-S,3.105,HEPHY,Left
42910,2-S,2.908,HEPHY,Left
42910,2-S,3.012,HEPHY,Left
42910,2-S,2.865,HEPHY,Left
42910,2-S,2.949,HEPHY,Left
42910,2-S,2.884,HEPHY,Left
42910,2-S,2.869,HEPHY,Left
42910,2-S,2.935,HEPHY,Left
42910,2-S,3.026,HEPHY,Left
42911,2-S,3.15,HEPHY,Left
42911,2-S,3.131,HEPHY,Left
42911,2-S,3.189,HEPHY,Left
42911,2-S,3.218,HEPHY,Left
42911,2-S,3.147,HEPHY,Left
42911,2-S,3.032,HEPHY,Left
42911,2-S,3.119,HEPHY,Left
42911,2-S,3.229,HEPHY,Left
42911,2-S,3.105,HEPHY,Left
42911,2-S,3.116,HEPHY,Left
42911,2-S,2.991,HEPHY,Left
42911,2-S,3.019,HEPHY,Left
42911,2-S,2.962,HEPHY,Left
42911,2-S,3.008,HEPHY,Left
42911,2-S,3.043,HEPHY,Left
42911,2-S,3.086,HEPHY,Left
42912,PSP,-5.358,Demokritos,Left
42912,PSP,-5.269,Demokritos,Left
42912,PSP,-5.444,Demokritos,Left
42912,PSP,-4.993,Demokritos,Left
42912,PSP,-5.523,Demokritos,Left
42912,PSP,-5.232,Demokritos,Left
42912,PSP,-5.732,Demokritos,Left
42912,PSP,-5.274,Demokritos,Left
42912,PSP,-5.664,Demokritos,Left
42912,PSP,-4.853,Demokritos,Left
42912,PSP,-5.789,Demokritos,Left
42912,PSP,-4.74,Demokritos,Left
42912,PSP,-5.962,Demokritos,Left
42912,PSP,-4.708,Demokritos,Left
42912,PSP,-5.595,Demokritos,Left
42912,PSP,-4.852,Demokritos,Left
42913,PSP,-5.043,Demokritos,Left
42913,PSP,-4.353,Demokritos,Left
42913,PSP,-5.03,Demokritos,Left
42913,PSP,-4.529,Demokritos,Left
42913,PSP,-5.633,Demokritos,Left
42913,PSP,-4.514,Demokritos,Left
42913,PSP,-5.772,Demokritos,Left
42913,PSP,-4.537,Demokritos,Left
42913,PSP,-5.853,Demokritos,Left
42913,PSP,-4.411,Demokritos,Left
42913,PSP,-4.845,Demokritos,Left
42913,PSP,-4.124,Demokritos,Left
42913,PSP,-5.024,Demokritos,Left
42913,PSP,-4.289,Demokritos,Left
42913,PSP,-5.076,Demokritos,Left
42913,PSP,-4.259,Demokritos,Left
42914,PSP,-5.027,Demokritos,Left
42914,PSP,-4.789,Demokritos,Left
42914,PSP,-5.312,Demokritos,Left
42914,PSP,-5.072,Demokritos,Left
42914,PSP,-5.085,Demokritos,Left
42914,PSP,-4.797,Demokritos,Left
42914,PSP,-5.551,Demokritos,Left
42914,PSP,-5.287,Demokritos,Left
42914,PSP,-5.295,Demokritos,Left
42914,PSP,-4.656,Demokritos,Left
42914,PSP,-5.706,Demokritos,Left
42914,PSP,-4.89,Demokritos,Left
