batch_number,Type,Orientation,AGGREGATED_COND_DATA_SET_ID,PART_ID,PART_NAME_LABEL,VTH_V,PART_NAME_LABEL.1,KIND_OF_HM_FLUTE_ID,KIND_OF_HM_STRUCT_ID,KIND_OF_HM_CONFIG_ID,KIND_OF_HM_SET_ID,PROCEDURE_TYPE,EQUIPMENT,WAITING_TIME_S,AC_FREQ_HZ,AC_AMPL_V,CORR_OPEN_PFRD,TEMP_SET_DEGC,AV_TEMP_DEGC,FILE_NAME,Location
34332,2S,EE,826035,28364,34332_024_2-S_HM_EE,3.962,34332_024_2-S_HM_EE,PQC1,FET_2S,Not Used,Right,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34332_024_2-S_HM_E_flute1_R_FET_29_9_2020_15h25m57s.txt,Perugia
34332,2S,WW,824733,28367,34332_024_2-S_HM_WW,3.962,34332_024_2-S_HM_WW,PQC1,FET_2S,Not Used,Right,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34332_024_2-S_HM_W_flute1_R_FET_29_9_2020_12h6m22s.txt,Perugia
34332,2S,WW,825060,28367,34332_024_2-S_HM_WW,3.915,34332_024_2-S_HM_WW,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34332_024_2-S_HM_W_flute1_L_FET_29_9_2020_12h36m10s.txt,Perugia
34332,2S,EE,825396,28388,34332_031_2-S_HM_EE,4.1,34332_031_2-S_HM_EE,PQC1,FET_2S,Not Used,Right,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34332_031_2-S_HM_E_flute1_R_FET_29_9_2020_17h6m32s.txt,Perugia
34332,2S,WW,824640,28391,34332_031_2-S_HM_WW,4.16,34332_031_2-S_HM_WW,PQC1,FET_2S,Not Used,Right,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34332_031_2-S_HM_W_flute1_R_FET_30_9_2020_11h14m36s.txt,Perugia
34332,2S,WW,825078,28391,34332_031_2-S_HM_WW,3.821,34332_031_2-S_HM_WW,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34332_031_2-S_HM_W_flute1_L_FET_30_9_2020_8h56m47s.txt,Perugia
34332,2S,EE,824325,28412,34332_038_2-S_HM_EE,4.171,34332_038_2-S_HM_EE,PQC1,FET_2S,Not Used,Right,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34332_038_2-S_HM_E_flute1_R_FET_30_9_2020_13h10m42s.txt,Perugia
34332,2S,EE,825789,28412,34332_038_2-S_HM_EE,4.171,34332_038_2-S_HM_EE,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34332_038_2-S_HM_E_flute1_L_FET_30_9_2020_11h59m26s.txt,Perugia
34332,2S,WW,824607,28415,34332_038_2-S_HM_WW,3.931,34332_038_2-S_HM_WW,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34332_038_2-S_HM_W_flute1_L_FET_30_9_2020_15h10m39s.txt,Perugia
34332,2S,WW,825507,28415,34332_038_2-S_HM_WW,4.133,34332_038_2-S_HM_WW,PQC1,FET_2S,Not Used,Right,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34332_038_2-S_HM_W_flute1_R_FET_30_9_2020_16h57m15s.txt,Perugia
34332,2S,EE,824874,28432,34332_044_2-S_HM_EE,4.106,34332_044_2-S_HM_EE,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34332_044_2-S_HM_E_flute1_L_FET_1_10_2020_11h54m4s.txt,Perugia
34332,2S,EE,826326,28432,34332_044_2-S_HM_EE,4.132,34332_044_2-S_HM_EE,PQC1,FET_2S,Not Used,Right,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34332_044_2-S_HM_E_flute1_R_FET_5_10_2020_9h3m45s.txt,Perugia
34332,2S,WW,825081,28435,34332_044_2-S_HM_WW,3.675,34332_044_2-S_HM_WW,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34332_044_2-S_HM_W_flute1_L_FET_1_10_2020_8h56m30s.txt,Perugia
34332,2S,WW,825462,28435,34332_044_2-S_HM_WW,4.098,34332_044_2-S_HM_WW,PQC1,FET_2S,Not Used,Right,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34332_044_2-S_HM_W_flute1_R_FET_1_10_2020_11h1m26s.txt,Perugia
34332,2S,EE,825870,28448,34332_049_2-S_HM_EE,4.085,34332_049_2-S_HM_EE,PQC1,FET_2S,Not Used,Right,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34332_049_2-S_HM_E_flute1_R_FET_5_10_2020_10h29m59s.txt,Perugia
34332,2S,EE,825990,28448,34332_049_2-S_HM_EE,4.074,34332_049_2-S_HM_EE,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34332_049_2-S_HM_E_flute1_L_FET_5_10_2020_11h56m52s.txt,Perugia
34332,2S,WW,825387,28451,34332_049_2-S_HM_WW,3.826,34332_049_2-S_HM_WW,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34332_049_2-S_HM_W_flute1_L_FET_5_10_2020_12h54m50s.txt,Perugia
34332,2S,WW,826089,28451,34332_049_2-S_HM_WW,4.084,34332_049_2-S_HM_WW,PQC1,FET_2S,Not Used,Right,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34332_049_2-S_HM_W_flute1_R_FET_5_10_2020_15h6m44s.txt,Perugia
34346,2S,EE,821594,28800,34346_001_2-S_HM_EE,3.909,34346_001_2-S_HM_EE,PQC1,FET_2S,Not Used,Right,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34346_001_2-S_HM_E_flute1_R_FET_6_10_2020_11h16m1s.txt,Perugia
34346,2S,WW,822347,28803,34346_001_2-S_HM_WW,3.882,34346_001_2-S_HM_WW,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34346_001_2-S_HM_W_flute1_L_FET_6_10_2020_15h47m12s.txt,Perugia
34346,2S,WW,823625,28803,34346_001_2-S_HM_WW,3.858,34346_001_2-S_HM_WW,PQC1,FET_2S,Not Used,Right,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34346_001_2-S_HM_W_flute1_R_FET_6_10_2020_17h11m44s.txt,Perugia
34346,2S,EE,821471,28808,34346_004_2-S_HM_EE,3.809,34346_004_2-S_HM_EE,PQC1,FET_2S,Not Used,Right,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34346_004_2-S_HM_E_flute1_R_FET_16_10_2020_8h59m24s.txt,Perugia
34346,2S,EE,822698,28808,34346_004_2-S_HM_EE,3.791,34346_004_2-S_HM_EE,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34346_004_2-S_HM_E_flute1_L_FET_16_10_2020_10h36m5s.txt,Perugia
34346,2S,WW,823136,28811,34346_004_2-S_HM_WW,3.751,34346_004_2-S_HM_WW,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34346_004_2-S_HM_W_flute1_L_FET_16_10_2020_12h1m13s.txt,Perugia
34346,2S,WW,823466,28811,34346_004_2-S_HM_WW,3.748,34346_004_2-S_HM_WW,PQC1,FET_2S,Not Used,Right,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34346_004_2-S_HM_W_flute1_R_FET_16_10_2020_12h52m24s.txt,Perugia
34346,2S,EE,821990,28824,34346_008_2-S_HM_EE,3.797,34346_008_2-S_HM_EE,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34346_008_2-S_HM_E_flute1_L_FET_7_10_2020_12h48m39s.txt,Perugia
34346,2S,EE,823865,28824,34346_008_2-S_HM_EE,3.798,34346_008_2-S_HM_EE,PQC1,FET_2S,Not Used,Right,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34346_008_2-S_HM_E_flute1_R_FET_7_10_2020_15h4m29s.txt,Perugia
34346,2S,WW,822875,28827,34346_008_2-S_HM_WW,3.776,34346_008_2-S_HM_WW,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34346_008_2-S_HM_W_flute1_L_FET_7_10_2020_11h10m34s.txt,Perugia
34346,2S,WW,822884,28827,34346_008_2-S_HM_WW,3.791,34346_008_2-S_HM_WW,PQC1,FET_2S,Not Used,Right,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34346_008_2-S_HM_W_flute1_R_FET_7_10_2020_9h3m11s.txt,Perugia
34346,2S,EE,821795,28836,34346_012_2-S_HM_EE,3.711,34346_012_2-S_HM_EE,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34346_012_2-S_HM_E_flute1_L_FET_21_10_2020_11h19m10s.txt,Perugia
34346,2S,EE,823868,28836,34346_012_2-S_HM_EE,3.759,34346_012_2-S_HM_EE,PQC1,FET_2S,Not Used,Right,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34346_012_2-S_HM_E_flute1_R_FET_21_10_2020_9h28m13s.txt,Perugia
34346,2S,WW,821837,28839,34346_012_2-S_HM_WW,3.703,34346_012_2-S_HM_WW,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34346_012_2-S_HM_W_flute1_L_FET_21_10_2020_12h26m43s.txt,Perugia
34346,2S,EE,823490,28848,34346_016_2-S_HM_EE,3.76,34346_016_2-S_HM_EE,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34346_016_2-S_HM_E_flute1_L_FET_9_10_2020_12h21m8s.txt,Perugia
34346,2S,EE,823898,28848,34346_016_2-S_HM_EE,3.828,34346_016_2-S_HM_EE,PQC1,FET_2S,Not Used,Right,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34346_016_2-S_HM_E_flute1_R_FET_9_10_2020_12h56m30s.txt,Perugia
34346,2S,WW,821888,28851,34346_016_2-S_HM_WW,3.778,34346_016_2-S_HM_WW,PQC1,FET_2S,Not Used,Right,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34346_016_2-S_HM_W_flute1_R_FET_9_10_2020_8h53m17s.txt,Perugia
34346,2S,WW,823604,28851,34346_016_2-S_HM_WW,3.79,34346_016_2-S_HM_WW,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34346_016_2-S_HM_W_flute1_L_FET_9_10_2020_10h36m9s.txt,Perugia
34346,2S,EE,821831,28868,34346_022_2-S_HM_EE,3.656,34346_022_2-S_HM_EE,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34346_022_2-S_HM_E_flute1_L_FET_12_10_2020_11h55m28s.txt,Perugia
34346,2S,EE,823160,28868,34346_022_2-S_HM_EE,3.719,34346_022_2-S_HM_EE,PQC1,FET_2S,Not Used,Right,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34346_022_2-S_HM_E_flute1_R_FET_12_10_2020_14h52m12s.txt,Perugia
34346,2S,WW,821753,28871,34346_022_2-S_HM_WW,3.68,34346_022_2-S_HM_WW,PQC1,FET_2S,Not Used,Right,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34346_022_2-S_HM_W_flute1_R_FET_12_10_2020_8h50m56s.txt,Perugia
34346,2S,WW,821972,28871,34346_022_2-S_HM_WW,3.67,34346_022_2-S_HM_WW,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34346_022_2-S_HM_W_flute1_L_FET_12_10_2020_10h30m12s.txt,Perugia
34346,2S,EE,822455,28876,34346_026_2-S_HM_EE,3.884,34346_026_2-S_HM_EE,PQC1,FET_2S,Not Used,Right,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34346_026_2-S_HM_E_flute1_R_FET_21_10_2020_15h8m44s.txt,Perugia
34346,2S,EE,823691,28876,34346_026_2-S_HM_EE,3.864,34346_026_2-S_HM_EE,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34346_026_2-S_HM_E_flute1_L_FET_21_10_2020_16h46m48s.txt,Perugia
34346,2S,WW,823088,28879,34346_026_2-S_HM_WW,3.891,34346_026_2-S_HM_WW,PQC1,FET_2S,Not Used,Right,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34346_026_2-S_HM_W_flute1_R_FET_23_10_2020_11h3m57s.txt,Perugia
34346,2S,WW,823592,28879,34346_026_2-S_HM_WW,3.877,34346_026_2-S_HM_WW,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34346_026_2-S_HM_W_flute1_L_FET_23_10_2020_9h10m15s.txt,Perugia
34346,2S,EE,822209,28896,34346_037_2-S_HM_EE,3.82,34346_037_2-S_HM_EE,PQC1,FET_2S,Not Used,Right,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34346_037_2-S_HM_E_flute1_R_FET_12_10_2020_15h33m12s.txt,Perugia
34346,2S,EE,823292,28896,34346_037_2-S_HM_EE,3.779,34346_037_2-S_HM_EE,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34346_037_2-S_HM_E_flute1_L_FET_12_10_2020_16h46m24s.txt,Perugia
34346,2S,WW,822473,28899,34346_037_2-S_HM_WW,3.805,34346_037_2-S_HM_WW,PQC1,FET_2S,Not Used,Right,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34346_037_2-S_HM_W_flute1_R_FET_13_10_2020_10h21m40s.txt,Perugia
34346,2S,WW,822959,28899,34346_037_2-S_HM_WW,3.817,34346_037_2-S_HM_WW,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34346_037_2-S_HM_W_flute1_L_FET_13_10_2020_8h57m51s.txt,Perugia
34346,2S,EE,821618,28916,34346_042_2-S_HM_EE,3.801,34346_042_2-S_HM_EE,PQC1,FET_2S,Not Used,Right,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34346_042_2-S_HM_E_flute1_R_FET_13_10_2020_16h13m20s.txt,Perugia
34346,2S,EE,822539,28916,34346_042_2-S_HM_EE,3.81,34346_042_2-S_HM_EE,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34346_042_2-S_HM_E_flute1_L_FET_13_10_2020_14h42m44s.txt,Perugia
34346,2S,WW,821735,28919,34346_042_2-S_HM_WW,3.824,34346_042_2-S_HM_WW,PQC1,FET_2S,Not Used,Right,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34346_042_2-S_HM_W_flute1_R_FET_13_10_2020_11h12m17s.txt,Perugia
34346,2S,WW,821897,28919,34346_042_2-S_HM_WW,3.833,34346_042_2-S_HM_WW,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34346_042_2-S_HM_W_flute1_L_FET_13_10_2020_12h46m31s.txt,Perugia
34346,2S,EE,823169,28940,34346_049_2-S_HM_EE,3.944,34346_049_2-S_HM_EE,PQC1,FET_2S,Not Used,Right,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34346_049_2-S_HM_E_flute1_R_FET_13_10_2020_16h53m14s.txt,Perugia
34346,2S,EE,823325,28940,34346_049_2-S_HM_EE,3.92,34346_049_2-S_HM_EE,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34346_049_2-S_HM_E_flute1_L_FET_14_10_2020_10h42m31s.txt,Perugia
34346,2S,EE,823832,28940,34346_049_2-S_HM_EE,3.97,34346_049_2-S_HM_EE,PQC1,FET_2S,Not Used,Right,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34346_049_2-S_HM_E_flute1_R_FET_14_10_2020_9h49m34s.txt,Perugia
34346,2S,WW,823358,28943,34346_049_2-S_HM_WW,3.955,34346_049_2-S_HM_WW,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34346_049_2-S_HM_W_flute1_L_FET_13_10_2020_18h16m23s.txt,Perugia
34348,2S,EE,820405,28960,34348_001_2-S_HM_EE,4.092,34348_001_2-S_HM_EE,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34348_001_2-S_HM_E_flute1_L_FET_23_10_2020_11h45m1s.txt,Perugia
34348,2S,WW,820750,28963,34348_001_2-S_HM_WW,3.174,34348_001_2-S_HM_WW,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34348_001_2-S_HM_W_flute1_L_FET_23_10_2020_12h55m24s.txt,Perugia
34348,2S,EE,819838,28964,34348_002_2-S_HM_EE,4.057,34348_002_2-S_HM_EE,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34348_002_2-S_HM_E_flute1_L_FET_26_10_2020_10h23m11s.txt,Perugia
34348,2S,EE,820525,28964,34348_002_2-S_HM_EE,4.032,34348_002_2-S_HM_EE,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34348_002_2-S_HM_E_flute1_L_FET_6_11_2020_9h42m17s.txt,Perugia
34348,2S,WW,820864,28967,34348_002_2-S_HM_WW,3.105,34348_002_2-S_HM_WW,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34348_002_2-S_HM_W_flute1_L_FET_26_10_2020_9h3m38s.txt,Perugia
34348,2S,EE,820105,28968,34348_004_2-S_HM_EE,4.105,34348_004_2-S_HM_EE,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34348_004_2-S_HM_E_flute1_L_FET_26_10_2020_14h41m11s.txt,Perugia
34348,2S,EE,821071,28968,34348_004_2-S_HM_EE,4.105,34348_004_2-S_HM_EE,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34348_004_2-S_HM_E_flute1_L_FET_26_10_2020_14h26m37s.txt,Perugia
34348,2S,EE,821074,28968,34348_004_2-S_HM_EE,4.105,34348_004_2-S_HM_EE,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34348_004_2-S_HM_E_flute1_L_FET_26_10_2020_14h38m31s.txt,Perugia
34348,2S,WW,820975,28971,34348_004_2-S_HM_WW,2.973,34348_004_2-S_HM_WW,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34348_004_2-S_HM_W_flute1_L_FET_26_10_2020_12h15m51s.txt,Perugia
34348,2S,EE,820537,28972,34348_005_2-S_HM_EE,4.135,34348_005_2-S_HM_EE,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34348_005_2-S_HM_E_flute1_L_FET_26_10_2020_16h56m16s.txt,Perugia
34348,2S,WW,819802,28975,34348_005_2-S_HM_WW,2.979,34348_005_2-S_HM_WW,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34348_005_2-S_HM_W_flute1_L_FET_26_10_2020_15h41m30s.txt,Perugia
34348,2S,EE,820174,29380,34348_007_2-S_HM_EE,4.139,34348_007_2-S_HM_EE,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34348_007_2-S_HM_E_flute1_L_FET_27_10_2020_10h29m44s.txt,Perugia
34348,2S,WW,821311,29383,34348_007_2-S_HM_WW,2.994,34348_007_2-S_HM_WW,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34348_007_2-S_HM_W_flute1_L_FET_27_10_2020_8h51m14s.txt,Perugia
34348,2S,EE,820741,29384,34348_009_2-S_HM_EE,4.143,34348_009_2-S_HM_EE,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34348_009_2-S_HM_E_flute1_L_FET_27_10_2020_11h42m24s.txt,Perugia
34348,2S,WW,820198,29387,34348_009_2-S_HM_WW,2.932,34348_009_2-S_HM_WW,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34348_009_2-S_HM_W_flute1_L_FET_27_10_2020_12h58m36s.txt,Perugia
34348,2S,EE,820981,29388,34348_012_2-S_HM_EE,4.182,34348_012_2-S_HM_EE,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34348_012_2-S_HM_E_flute1_L_FET_27_10_2020_16h10m39s.txt,Perugia
34348,2S,WW,820321,29391,34348_012_2-S_HM_WW,3.269,34348_012_2-S_HM_WW,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34348_012_2-S_HM_W_flute1_L_FET_27_10_2020_14h23m40s.txt,Perugia
34348,2S,EE,820555,29392,34348_013_2-S_HM_EE,4.257,34348_013_2-S_HM_EE,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34348_013_2-S_HM_E_flute1_L_FET_4_11_2020_14h44m27s.txt,Perugia
34348,2S,WW,819757,29395,34348_013_2-S_HM_WW,3.538,34348_013_2-S_HM_WW,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34348_013_2-S_HM_W_flute1_L_FET_5_11_2020_9h18m45s.txt,Perugia
34348,2S,WW,819844,29415,34348_018_2-S_HM_WW,3.384,34348_018_2-S_HM_WW,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34348_018_2-S_HM_W_flute1_L_FET_5_11_2020_12h28m38s.txt,Perugia
34348,2S,EE,819994,29428,34348_022_2-S_HM_EE,4.162,34348_022_2-S_HM_EE,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34348_022_2-S_HM_E_flute1_L_FET_5_11_2020_15h12m18s.txt,Perugia
34348,2S,WW,820336,29431,34348_022_2-S_HM_WW,3.629,34348_022_2-S_HM_WW,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34348_022_2-S_HM_W_flute1_L_FET_5_11_2020_14h11m48s.txt,Perugia
34348,2S,WW,820006,29439,34348_027_2-S_HM_WW,1.764,34348_027_2-S_HM_WW,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34348_027_2-S_HM_W_flute1_L_FET_6_11_2020_11h18m8s.txt,Perugia
34348,2S,EE,821173,29440,34348_038_2-S_HM_EE,4.314,34348_038_2-S_HM_EE,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34348_038_2-S_HM_E_flute1_L_FET_6_11_2020_14h10m10s.txt,Perugia
34348,2S,WW,820294,29443,34348_038_2-S_HM_WW,2.706,34348_038_2-S_HM_WW,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_34348_038_2-S_HM_W_flute1_L_FET_6_11_2020_12h33m14s.txt,Perugia
34331,2S,EE,1998748,29800,34331_001_2-S_HM_EE,4.108,34331_001_2-S_HM_EE,PQC1,FET_PSS,Not Used,Right,FET1,PQC_HM_POSITION 3,0.01,,,,20.0,20.064,Test_HPK_VPX34331_001_2-S_HM_EE_East_South_PQC1_FET1_FETPSs_trans_Run01_09_11_2020_09_25_31_PM.txt,Brown
34331,2S,EE,2000287,29800,34331_001_2-S_HM_EE,4.073,34331_001_2-S_HM_EE,PQC1,FET_PSS,Not Used,Left,FET1,PQC_HM_POSITION 3,0.01,,,,20.0,20.106,Test_HPK_VPX34331_001_2-S_HM_EE_East_North_PQC1_FET1_FETPSs_trans_Run01_09_14_2020_05_07_56_PM.txt,Brown
34331,2S,WW,2000257,29803,34331_001_2-S_HM_WW,4.046,34331_001_2-S_HM_WW,PQC1,FET_PSS,Not Used,Left,FET1,PQC_HM_POSITION 4,0.01,,,,20.0,20.101,Test_HPK_VPX34331_001_2-S_HM_WW_West_South_PQC1_FET1_FETPSs_trans_Run01_09_14_2020_06_30_30_PM.txt,Brown
34331,2S,WW,2000767,29803,34331_001_2-S_HM_WW,4.06,34331_001_2-S_HM_WW,PQC1,FET_PSS,Not Used,Right,FET1,PQC_HM_POSITION 4,0.01,,,,20.0,20.091,Test_HPK_VPX34331_001_2-S_HM_WW_West_North_PQC1_FET1_FETPSs_trans_Run01_09_11_2020_10_47_52_PM.txt,Brown
34331,2S,EE,2002414,29804,34331_002_2-S_HM_EE,4.167,34331_002_2-S_HM_EE,PQC1,FET_PSS,Not Used,Right,FET1,PQC_HM_POSITION 1,0.01,,,,20.0,20.154,Test_HPK_VPX34331_002_2-S_HM_EE_East_South_PQC1_FET1_FETPSs_trans_Run01_09_15_2020_04_35_22_PM.txt,Brown
34331,2S,WW,2002300,29807,34331_002_2-S_HM_WW,4.104,34331_002_2-S_HM_WW,PQC1,FET_PSS,Not Used,Right,FET1,PQC_HM_POSITION 2,0.01,,,,20.0,20.029,Test_HPK_VPX34331_002_2-S_HM_WW_West_North_PQC1_FET1_FETPSs_trans_Run01_09_15_2020_05_58_14_PM.txt,Brown
34331,2S,EE,2002078,29808,34331_004_2-S_HM_EE,4.106,34331_004_2-S_HM_EE,PQC1,FET_PSS,Not Used,Right,FET1,PQC_HM_POSITION 3,0.01,,,,20.0,20.077,Test_HPK_VPX34331_004_2-S_HM_EE_East_South_PQC1_FET1_FETPSs_trans_Run01_09_15_2020_07_20_36_PM.txt,Brown
34331,2S,WW,2001148,29811,34331_004_2-S_HM_WW,4.082,34331_004_2-S_HM_WW,PQC1,FET_PSS,Not Used,Right,FET1,PQC_HM_POSITION 4,0.01,,,,20.0,20.111,Test_HPK_VPX34331_004_2-S_HM_WW_West_North_PQC1_FET1_FETPSs_trans_Run01_09_16_2020_10_49_20_AM.txt,Brown
34331,2S,EE,2001658,29812,34331_006_2-S_HM_EE,4.056,34331_006_2-S_HM_EE,PQC1,FET_PSS,Not Used,Right,FET1,PQC_HM_POSITION 1,0.01,,,,20.0,20.031,Test_HPK_VPX34331_006_2-S_HM_EE_East_South_PQC1_FET1_FETPSs_trans_Run01_09_17_2020_03_18_54_PM.txt,Brown
