batch_number,Type,Orientation,Location,KIND_OF_HM_SET_ID,TEMP_SET_DEGC,AV_TEMP_DEGC,CACC_PFRD
47365,2S,WW,Brown,Right,20.0,20.144,83.217
47365,2S,EE,Brown,Right,20.0,20.219,82.826
47365,2S,WW,Brown,Right,20.0,20.222,83.32
47366,2S,EE,Brown,Right,20.0,20.107,81.881
47366,2S,WW,Brown,Right,20.0,20.128,82.467
47366,2S,EE,Brown,Right,20.0,20.085,81.776
47366,2S,WW,Brown,Right,20.0,20.099,81.995
47366,2S,EE,Brown,Right,20.0,20.114,81.388
47366,2S,WW,Brown,Right,20.0,20.132,81.999
47366,2S,EE,Brown,Right,20.0,20.133,81.321
47366,2S,WW,Brown,Right,20.0,20.137,82.226
47366,2S,EE,Brown,Right,20.0,20.106,81.658
47366,2S,WW,Brown,Right,20.0,20.124,82.151
47366,2S,EE,Brown,Right,20.0,20.118,81.822
47366,2S,WW,Brown,Right,20.0,20.137,82.348
47366,2S,EE,Brown,Right,20.0,20.159,81.925
47366,2S,WW,Brown,Right,20.0,20.163,82.422
47366,2S,EE,Brown,Right,20.0,20.166,81.887
47366,2S,WW,Brown,Right,20.0,20.166,82.609
47369,2S,EE,Demokritos,Left,25.3,25.3,86.082
47369,2S,WW,Demokritos,Left,24.1,24.1,85.131
47369,2S,EE,Demokritos,Left,25.9,25.9,86.088
47369,2S,WW,Demokritos,Left,25.1,25.1,84.913
47369,2S,EE,Demokritos,Left,23.9,23.9,86.106
47369,2S,WW,Demokritos,Left,23.4,23.4,84.832
47369,2S,EE,Demokritos,Left,23.1,23.1,86.282
47369,2S,WW,Demokritos,Left,22.9,22.9,85.463
47369,2S,EE,Demokritos,Left,24.1,24.1,85.357
47369,2S,WW,Demokritos,Left,23.9,23.9,85.672
47369,2S,EE,Demokritos,Left,22.9,22.9,86.474
47369,2S,WW,Demokritos,Left,22.9,22.9,86.071
47369,2S,EE,Demokritos,Left,23.9,23.9,85.802
47369,2S,WW,Demokritos,Left,23.3,23.3,85.792
47370,2S,EE,Demokritos,Left,21.7,21.7,85.839
47370,2S,WW,Demokritos,Left,21.5,21.5,84.982
47370,2S,EE,Demokritos,Left,22.3,22.3,86.386
47370,2S,WW,Demokritos,Left,22.9,22.9,85.335
47370,2S,EE,Demokritos,Left,21.2,21.2,86.428
47370,2S,WW,Demokritos,Left,21.2,21.2,85.767
47370,2S,EE,Demokritos,Left,22.5,22.5,86.482
47370,2S,WW,Demokritos,Left,22.2,22.2,86.064
47370,2S,EE,Demokritos,Left,21.2,21.2,86.422
47370,2S,WW,Demokritos,Left,21.0,21.0,86.191
47371,2S,EE,HEPHY,Left,,,82.973
47371,2S,WW,HEPHY,Left,,,81.728
47371,2S,EE,HEPHY,Left,,,82.863
47371,2S,WW,HEPHY,Left,,,81.238
47371,2S,EE,HEPHY,Left,,,82.765
47371,2S,WW,HEPHY,Left,,,81.643
47371,2S,EE,HEPHY,Left,,,82.819
47371,2S,WW,HEPHY,Left,,,81.631
47371,2S,EE,HEPHY,Left,,,82.398
47371,2S,WW,HEPHY,Left,,,81.813
47371,2S,EE,HEPHY,Left,,,83.006
47371,2S,WW,HEPHY,Left,,,82.264
47371,2S,EE,HEPHY,Left,,,82.557
47371,2S,WW,HEPHY,Left,,,82.264
47371,2S,EE,HEPHY,Left,,,82.788
47371,2S,WW,HEPHY,Left,,,82.212
47372,2S,EE,HEPHY,Left,,,81.837
47372,2S,WW,HEPHY,Left,,,80.935
47372,2S,EE,HEPHY,Left,,,82.463
47372,2S,WW,HEPHY,Left,,,81.504
47372,2S,EE,HEPHY,Left,,,82.252
47372,2S,WW,HEPHY,Left,,,81.527
47372,2S,EE,HEPHY,Left,,,82.493
47372,2S,WW,HEPHY,Left,,,81.694
47372,2S,EE,HEPHY,Left,,,82.363
47372,2S,WW,HEPHY,Left,,,81.767
47372,2S,EE,HEPHY,Left,,,82.697
47372,2S,WW,HEPHY,Left,,,82.052
47372,2S,EE,HEPHY,Left,,,82.714
47372,2S,WW,HEPHY,Left,,,82.228
47372,2S,EE,HEPHY,Left,,,82.85
47372,2S,WW,HEPHY,Left,,,82.186
47373,2S,EE,HEPHY,Left,,,83.836
47373,2S,WW,HEPHY,Left,,,82.783
47373,2S,EE,HEPHY,Left,,,83.789
47373,2S,WW,HEPHY,Left,,,82.455
47373,2S,EE,HEPHY,Left,,,83.963
47373,2S,WW,HEPHY,Left,,,82.634
47373,2S,EE,HEPHY,Left,,,83.779
47373,2S,WW,HEPHY,Left,,,83.025
47373,2S,EE,HEPHY,Left,,,84.03
47373,2S,WW,HEPHY,Left,,,83.016
47373,2S,EE,HEPHY,Left,,,83.895
47373,2S,WW,HEPHY,Left,,,82.223
47373,2S,EE,HEPHY,Left,,,84.322
47373,2S,WW,HEPHY,Left,,,83.994
47373,2S,EE,HEPHY,Left,,,84.482
47373,2S,WW,HEPHY,Left,,,83.65
47374,2S,EE,HEPHY,Left,,,84.178
47374,2S,WW,HEPHY,Left,,,83.284
47374,2S,EE,HEPHY,Left,,,84.418
47374,2S,WW,HEPHY,Left,,,83.987
47374,2S,EE,HEPHY,Left,,,84.325
47374,2S,WW,HEPHY,Left,,,83.978
47374,2S,EE,HEPHY,Left,,,84.655
47374,2S,WW,HEPHY,Left,,,84.334
47374,2S,EE,HEPHY,Left,,,84.302
47374,2S,WW,HEPHY,Left,,,84.177
47374,2S,EE,HEPHY,Left,,,84.381
47374,2S,WW,HEPHY,Left,,,83.717
47374,2S,EE,HEPHY,Left,,,84.687
47374,2S,WW,HEPHY,Left,,,84.68
47374,2S,EE,HEPHY,Left,,,84.059
47374,2S,WW,HEPHY,Left,,,84.709
47375,2S,EE,Brown,Right,20.0,20.091,83.809
47375,2S,WW,Brown,Right,20.0,20.126,84.652
47375,2S,EE,Brown,Right,20.0,20.137,83.701
47375,2S,WW,Brown,Right,20.0,20.145,84.319
47375,2S,EE,Brown,Right,20.0,20.165,83.334
47375,2S,WW,Brown,Right,20.0,20.17,84.42
47375,2S,EE,Brown,Right,20.0,20.173,83.583
47375,2S,WW,Brown,Right,20.0,20.177,84.614
47375,2S,EE,Brown,Right,20.0,20.068,83.918
47375,2S,WW,Brown,Right,20.0,20.083,84.614
47375,2S,EE,Brown,Right,20.0,20.114,83.5
47375,2S,WW,Brown,Right,20.0,20.136,84.414
47375,2S,EE,Brown,Right,20.0,20.122,84.324
47375,2S,WW,Brown,Right,20.0,20.133,84.917
47375,2S,EE,Brown,Right,20.0,20.167,84.331
47375,2S,WW,Brown,Right,20.0,20.166,84.939
47376,2S,EE,Brown,Right,20.0,20.122,84.059
47376,2S,WW,Brown,Right,20.0,20.156,84.793
47376,2S,EE,Brown,Right,20.0,20.09,84.364
47376,2S,WW,Brown,Right,20.0,20.131,84.49
47376,2S,EE,Brown,Right,20.0,20.192,83.963
47376,2S,WW,Brown,Right,20.0,20.192,84.597
47376,2S,EE,Brown,Right,20.0,20.148,84.087
47376,2S,WW,Brown,Right,20.0,20.162,84.707
47376,2S,EE,Brown,Right,20.0,20.141,84.476
47376,2S,WW,Brown,Right,20.0,20.126,84.78
47376,2S,EE,Brown,Right,20.0,20.129,84.033
47376,2S,WW,Brown,Right,20.0,20.158,84.579
47376,2S,EE,Brown,Right,20.0,20.162,84.564
47376,2S,WW,Brown,Right,20.0,20.162,84.659
47376,2S,EE,Brown,Right,20.0,20.188,84.531
47376,2S,WW,Brown,Right,20.0,20.19,84.757
48211,PSS,EE,HEPHY,Left,,,82.639
48211,PSS,WW,HEPHY,Left,,,81.034
48211,PSS,EE,HEPHY,Left,,,82.791
48211,PSS,WW,HEPHY,Left,,,80.916
48211,PSS,EE,HEPHY,Left,,,82.796
48211,PSS,WW,HEPHY,Left,,,81.873
48211,PSS,EE,HEPHY,Left,,,82.944
48211,PSS,WW,HEPHY,Left,,,82.144
48211,PSS,EE,HEPHY,Left,,,83.034
48211,PSS,WW,HEPHY,Left,,,82.272
48211,PSS,EE,HEPHY,Left,,,82.892
48211,PSS,WW,HEPHY,Left,,,82.541
48211,PSS,EE,HEPHY,Left,,,83.064
48211,PSS,WW,HEPHY,Left,,,81.829
48211,PSS,EE,HEPHY,Left,,,83.369
48211,PSS,WW,HEPHY,Left,,,82.413
48212,PSS,EE,HEPHY,Left,,,82.902
48212,PSS,WW,HEPHY,Left,,,81.188
48212,PSS,EE,HEPHY,Left,,,82.596
48212,PSS,WW,HEPHY,Left,,,82.186
48212,PSS,EE,HEPHY,Left,,,83.072
48212,PSS,WW,HEPHY,Left,,,82.344
48212,PSS,EE,HEPHY,Left,,,83.128
48212,PSS,WW,HEPHY,Left,,,82.586
48212,PSS,EE,HEPHY,Left,,,83.096
48212,PSS,WW,HEPHY,Left,,,82.466
48212,PSS,EE,HEPHY,Left,,,82.82
48212,PSS,WW,HEPHY,Left,,,83.028
48212,PSS,EE,HEPHY,Left,,,83.207
48212,PSS,WW,HEPHY,Left,,,83.349
48212,PSS,EE,HEPHY,Left,,,82.942
48212,PSS,WW,HEPHY,Left,,,82.696
47991,2S,EE,Brown,Right,20.0,20.004,86.918
47991,2S,WW,Brown,Right,20.0,20.007,87.372
47991,2S,EE,Brown,Right,20.0,20.034,87.287
47991,2S,WW,Brown,Right,20.0,20.004,87.418
47991,2S,EE,Brown,Right,20.0,20.036,87.105
47991,2S,WW,Brown,Right,20.0,20.049,87.455
47991,2S,EE,Brown,Right,20.0,20.016,87.201
47991,2S,WW,Brown,Right,20.0,20.02,87.792
47991,2S,EE,Brown,Right,20.0,20.031,87.502
47991,2S,WW,Brown,Right,20.0,20.043,87.76
47991,2S,EE,Brown,Right,20.0,20.049,87.822
47991,2S,WW,Brown,Right,20.0,20.057,87.982
47991,2S,EE,Brown,Right,20.0,20.082,87.528
47991,2S,WW,Brown,Right,20.0,20.083,87.896
47991,2S,EE,Brown,Right,20.0,20.082,87.705
47991,2S,WW,Brown,Right,20.0,20.083,87.848
47992,2S,EE,Brown,Right,20.0,20.007,85.604
47992,2S,WW,Brown,Right,20.0,20.019,86.704
47992,2S,EE,Brown,Right,20.0,20.005,86.349
47992,2S,WW,Brown,Right,20.0,20.042,86.735
47992,2S,EE,Brown,Right,20.0,20.051,86.022
47992,2S,WW,Brown,Right,20.0,20.069,87.219
47992,2S,EE,Brown,Right,20.0,20.101,86.268
47992,2S,WW,Brown,Right,20.0,20.132,86.786
47992,2S,EE,Brown,Right,20.0,20.055,86.785
47992,2S,WW,Brown,Right,20.0,20.068,87.257
47992,2S,EE,Brown,Right,20.0,20.137,86.941
47992,2S,WW,Brown,Right,20.0,20.189,87.355
47992,2S,EE,Brown,Right,20.0,20.1,86.866
47992,2S,WW,Brown,Right,20.0,20.114,87.531
47992,2S,EE,Brown,Right,20.0,20.237,87.202
47992,2S,WW,Brown,Right,20.0,20.244,87.486
48216,2S,EE,Brown,Right,20.0,20.14,85.374
48216,2S,WW,Brown,Right,20.0,20.205,85.28
48216,2S,EE,Brown,Right,20.0,20.17,85.421
48216,2S,WW,Brown,Right,20.0,20.203,85.405
48216,2S,EE,Brown,Right,20.0,20.248,85.483
48216,2S,WW,Brown,Right,20.0,20.167,85.83
48216,2S,EE,Brown,Right,20.0,20.235,85.32
48216,2S,WW,Brown,Right,20.0,20.245,85.866
48216,2S,EE,Brown,Right,20.0,20.091,85.631
48216,2S,WW,Brown,Right,20.0,20.126,85.846
48216,2S,EE,Brown,Right,20.0,20.087,86.031
48216,2S,WW,Brown,Right,20.0,20.11,85.807
48216,2S,EE,Brown,Right,20.0,20.152,85.885
48216,2S,WW,Brown,Right,20.0,20.159,85.932
48216,2S,EE,Brown,Right,20.0,20.145,86.141
48216,2S,WW,Brown,Right,20.0,20.15,86.016
48217,2S,EE,Brown,Right,20.0,20.109,82.031
48217,2S,WW,Brown,Right,20.0,20.104,83.104
48217,2S,EE,Brown,Right,20.0,20.126,82.068
48217,2S,WW,Brown,Right,20.0,20.124,83.089
48217,2S,EE,Brown,Right,20.0,20.171,82.126
48217,2S,WW,Brown,Right,20.0,20.151,82.893
48217,2S,EE,Brown,Right,20.0,20.155,82.419
48217,2S,WW,Brown,Right,20.0,20.158,82.869
48217,2S,EE,Brown,Right,20.0,20.073,82.331
48217,2S,WW,Brown,Right,20.0,20.089,83.206
48217,2S,EE,Brown,Right,20.0,20.138,82.386
48217,2S,WW,Brown,Right,20.0,20.121,83.206
48217,2S,EE,Brown,Right,20.0,20.119,82.138
48217,2S,WW,Brown,Right,20.0,20.125,83.184
48217,2S,EE,Brown,Right,20.0,20.143,82.801
48217,2S,WW,Brown,Right,20.0,20.145,83.417
48218,2S,EE,HEPHY,Left,,,82.683
48218,2S,WW,HEPHY,Left,,,81.754
48218,2S,EE,HEPHY,Left,,,82.534
48218,2S,WW,HEPHY,Left,,,81.342
48218,2S,EE,HEPHY,Left,,,82.632
48218,2S,WW,HEPHY,Left,,,81.956
48218,2S,EE,HEPHY,Left,,,83.055
48218,2S,WW,HEPHY,Left,,,82.205
48218,2S,EE,HEPHY,Left,,,82.96
48218,2S,WW,HEPHY,Left,,,82.244
48218,2S,EE,HEPHY,Left,,,82.984
48218,2S,WW,HEPHY,Left,,,82.447
48218,2S,EE,HEPHY,Left,,,82.885
48218,2S,WW,HEPHY,Left,,,82.574
48218,2S,EE,HEPHY,Left,,,82.481
48218,2S,WW,HEPHY,Left,,,82.399
48219,2S,EE,HEPHY,Left,,,79.969
48219,2S,WW,HEPHY,Left,,,78.575
48219,2S,EE,HEPHY,Left,,,80.09
48219,2S,WW,HEPHY,Left,,,78.784
48219,2S,EE,HEPHY,Left,,,79.935
48219,2S,WW,HEPHY,Left,,,78.808
48219,2S,EE,HEPHY,Left,,,80.059
48219,2S,WW,HEPHY,Left,,,79.359
48219,2S,EE,HEPHY,Left,,,80.133
48219,2S,WW,HEPHY,Left,,,79.092
48219,2S,EE,HEPHY,Left,,,80.126
48219,2S,WW,HEPHY,Left,,,79.548
48219,2S,EE,HEPHY,Left,,,80.224
48219,2S,WW,HEPHY,Left,,,79.643
48219,2S,EE,HEPHY,Left,,,80.297
48219,2S,WW,HEPHY,Left,,,79.291
47545,PSP,EE,HEPHY,Left,,,83.099
47545,PSP,WW,HEPHY,Left,,,82.52
47545,PSP,EE,HEPHY,Left,,,82.61
47545,PSP,WW,HEPHY,Left,,,81.335
47545,PSP,EE,HEPHY,Left,,,81.767
47545,PSP,WW,HEPHY,Left,,,82.461
47545,PSP,EE,HEPHY,Left,,,83.06
47545,PSP,WW,HEPHY,Left,,,82.322
47545,PSP,EE,HEPHY,Left,,,83.199
47545,PSP,WW,HEPHY,Left,,,81.656
47545,PSP,EE,HEPHY,Left,,,82.91
47545,PSP,WW,HEPHY,Left,,,82.443
47545,PSP,EE,HEPHY,Left,,,82.493
47545,PSP,EE,HEPHY,Left,,,83.046
47545,PSP,WW,HEPHY,Left,,,82.566
47547,PSP,EE,HEPHY,Left,,,83.182
47547,PSP,WW,HEPHY,Left,,,82.958
47547,PSP,EE,HEPHY,Left,,,83.216
47547,PSP,WW,HEPHY,Left,,,82.828
47547,PSP,EE,HEPHY,Left,,,83.291
47547,PSP,WW,HEPHY,Left,,,83.153
47547,PSP,EE,HEPHY,Left,,,82.969
47547,PSP,WW,HEPHY,Left,,,82.834
47547,PSP,EE,HEPHY,Left,,,83.508
47547,PSP,WW,HEPHY,Left,,,82.837
47547,PSP,EE,HEPHY,Left,,,83.681
47547,PSP,WW,HEPHY,Left,,,83.508
47547,PSP,EE,HEPHY,Left,,,83.283
47547,PSP,WW,HEPHY,Left,,,83.621
47547,PSP,EE,HEPHY,Left,,,84.027
47547,PSP,WW,HEPHY,Left,,,84.229
48207,PSS,EE,HEPHY,Left,,,85.94
48207,PSS,WW,HEPHY,Left,,,84.237
48207,PSS,EE,HEPHY,Left,,,84.879
48207,PSS,WW,HEPHY,Left,,,83.937
48207,PSS,EE,HEPHY,Left,,,85.368
48207,PSS,WW,HEPHY,Left,,,84.139
48207,PSS,EE,HEPHY,Left,,,85.511
48207,PSS,WW,HEPHY,Left,,,84.363
48207,PSS,EE,HEPHY,Left,,,85.684
48207,PSS,WW,HEPHY,Left,,,84.577
48207,PSS,EE,HEPHY,Left,,,85.593
48207,PSS,WW,HEPHY,Left,,,84.887
48207,PSS,EE,HEPHY,Left,,,85.901
48207,PSS,WW,HEPHY,Left,,,84.943
48207,PSS,EE,HEPHY,Left,,,85.944
48207,PSS,WW,HEPHY,Left,,,84.725
48208,PSS,EE,HEPHY,Left,,,87.836
48208,PSS,WW,HEPHY,Left,,,86.591
48208,PSS,EE,HEPHY,Left,,,87.308
48208,PSS,WW,HEPHY,Left,,,86.176
48208,PSS,EE,HEPHY,Left,,,87.341
48208,PSS,WW,HEPHY,Left,,,86.691
48208,PSS,EE,HEPHY,Left,,,87.651
48208,PSS,WW,HEPHY,Left,,,86.526
48208,PSS,EE,HEPHY,Left,,,87.797
48208,PSS,WW,HEPHY,Left,,,86.744
48208,PSS,EE,HEPHY,Left,,,87.698
48208,PSS,WW,HEPHY,Left,,,87.08
48208,PSS,EE,HEPHY,Left,,,88.099
48208,PSS,WW,HEPHY,Left,,,87.24
48208,PSS,EE,HEPHY,Left,,,87.745
48208,PSS,WW,HEPHY,Left,,,86.948
48228,2S,EE,Demokritos,Left,22.0,22.0,89.175
48228,2S,WW,Demokritos,Left,21.9,21.9,88.037
48228,2S,EE,Demokritos,Left,21.5,21.5,89.404
48228,2S,WW,Demokritos,Left,20.8,20.8,88.755
48228,2S,EE,Demokritos,Left,20.3,20.3,89.729
48228,2S,WW,Demokritos,Left,21.1,21.1,88.78
48228,2S,EE,Demokritos,Left,20.8,20.8,88.579
48228,2S,WW,Demokritos,Left,21.9,21.9,88.779
48228,2S,EE,Demokritos,Left,23.5,23.5,89.576
48228,2S,WW,Demokritos,Left,24.2,24.2,88.99
48228,2S,EE,Demokritos,Left,23.0,23.0,89.332
48228,2S,WW,Demokritos,Left,23.7,23.7,89.135
48228,2S,EE,Demokritos,Left,24.0,24.0,89.457
48228,2S,WW,Demokritos,Left,24.2,24.2,89.022
48229,2S,EE,Demokritos,Left,21.9,21.9,86.815
48229,2S,WW,Demokritos,Left,22.2,22.2,85.251
48229,2S,EE,Demokritos,Left,22.3,22.3,86.571
48229,2S,WW,Demokritos,Left,23.4,23.4,85.178
48229,2S,EE,Demokritos,Left,22.5,22.5,86.574
48229,2S,WW,Demokritos,Left,22.7,22.7,85.464
48229,2S,EE,Demokritos,Left,20.9,20.9,86.892
48229,2S,WW,Demokritos,Left,21.0,21.0,85.95
48229,2S,EE,Demokritos,Left,24.2,24.2,86.88
48229,2S,WW,Demokritos,Left,21.9,21.9,85.851
48229,2S,EE,Demokritos,Left,21.5,21.5,87.044
48229,2S,WW,Demokritos,Left,21.6,21.6,86.377
48229,2S,EE,Demokritos,Left,22.4,22.4,87.08
48229,2S,WW,Demokritos,Left,22.8,22.8,86.421
48230,2S,EE,Demokritos,Left,22.9,22.9,89.265
48230,2S,WW,Demokritos,Left,23.3,23.3,88.181
48230,2S,EE,Demokritos,Left,21.1,21.1,89.694
48230,2S,WW,Demokritos,Left,20.8,20.8,88.683
48230,2S,EE,Demokritos,Left,23.0,23.0,89.919
48230,2S,WW,Demokritos,Left,22.3,22.3,88.493
48230,2S,EE,Demokritos,Left,21.8,21.8,89.867
48230,2S,WW,Demokritos,Left,22.8,22.8,89.11
48230,2S,EE,Demokritos,Left,22.3,22.3,89.942
48230,2S,WW,Demokritos,Left,22.7,22.7,89.175
48230,2S,EE,Demokritos,Left,21.2,21.2,89.907
48230,2S,WW,Demokritos,Left,22.4,22.4,89.159
48231,2S,EE,Demokritos,Left,20.1,20.1,87.958
48231,2S,WW,Demokritos,Left,20.7,20.7,86.821
48231,2S,EE,Demokritos,Left,21.0,21.0,88.265
48231,2S,WW,Demokritos,Left,21.4,21.4,87.313
48231,2S,EE,Demokritos,Left,22.5,22.5,88.08
48231,2S,WW,Demokritos,Left,19.4,19.4,87.325
48231,2S,EE,Demokritos,Left,18.9,18.9,88.406
48231,2S,WW,Demokritos,Left,19.3,19.3,87.037
48231,2S,EE,Demokritos,Left,20.5,20.5,88.012
48231,2S,WW,Demokritos,Left,21.2,21.2,87.273
48231,2S,EE,Demokritos,Left,20.3,20.3,88.291
48231,2S,WW,Demokritos,Left,21.6,21.6,87.592
48231,2S,EE,Demokritos,Left,22.0,22.0,87.998
48231,2S,WW,Demokritos,Left,19.9,19.9,87.073
48232,2S,EE,HEPHY,Left,,,85.73
48232,2S,WW,HEPHY,Left,,,84.254
48232,2S,EE,HEPHY,Left,,,85.287
48232,2S,WW,HEPHY,Left,,,83.655
48232,2S,EE,HEPHY,Left,,,85.57
48232,2S,WW,HEPHY,Left,,,83.473
48232,2S,EE,HEPHY,Left,,,85.432
48232,2S,WW,HEPHY,Left,,,83.854
48232,2S,EE,HEPHY,Left,,,85.431
48232,2S,WW,HEPHY,Left,,,84.577
48232,2S,EE,HEPHY,Left,,,85.574
48232,2S,WW,HEPHY,Left,,,84.649
48232,2S,EE,HEPHY,Left,,,85.467
48232,2S,WW,HEPHY,Left,,,84.621
48232,2S,EE,HEPHY,Left,,,85.267
48232,2S,WW,HEPHY,Left,,,85.005
48233,2S,EE,HEPHY,Left,,,85.445
48233,2S,WW,HEPHY,Left,,,83.815
48233,2S,EE,HEPHY,Left,,,85.256
48233,2S,WW,HEPHY,Left,,,84.283
48233,2S,EE,HEPHY,Left,,,85.128
48233,2S,WW,HEPHY,Left,,,84.118
48233,2S,EE,HEPHY,Left,,,85.481
48233,2S,WW,HEPHY,Left,,,84.185
48233,2S,EE,HEPHY,Left,,,85.41
48233,2S,WW,HEPHY,Left,,,84.743
48233,2S,EE,HEPHY,Left,,,85.598
48233,2S,WW,HEPHY,Left,,,85.109
48233,2S,EE,HEPHY,Left,,,85.789
48233,2S,WW,HEPHY,Left,,,85.191
48233,2S,EE,HEPHY,Left,,,86.018
48233,2S,WW,HEPHY,Left,,,84.885
48235,2S,EE,Brown,Right,20.0,20.088,84.72
48235,2S,WW,Brown,Right,20.0,20.119,85.763
48235,2S,EE,Brown,Right,20.0,20.075,85.514
48235,2S,WW,Brown,Right,20.0,20.109,85.576
48235,2S,EE,Brown,Right,20.0,20.116,84.65
48235,2S,WW,Brown,Right,20.0,20.131,85.85
48235,2S,EE,Brown,Right,20.0,20.131,85.107
48235,2S,WW,Brown,Right,20.0,20.127,85.524
48235,2S,EE,Brown,Right,20.0,20.054,85.713
48235,2S,WW,Brown,Right,20.0,20.077,86.009
48235,2S,EE,Brown,Right,20.0,20.085,85.428
48235,2S,WW,Brown,Right,20.0,20.098,86.162
48235,2S,EE,Brown,Right,20.0,20.113,85.427
48235,2S,WW,Brown,Right,20.0,20.127,86.58
48235,2S,EE,Brown,Right,20.0,20.118,85.548
48235,2S,WW,Brown,Right,20.0,20.113,86.233
48236,2S,EE,Brown,Right,20.0,20.078,84.549
48236,2S,WW,Brown,Right,20.0,20.086,85.855
48236,2S,EE,Brown,Right,20.0,20.105,84.607
48236,2S,WW,Brown,Right,20.0,20.117,85.463
48236,2S,EE,Brown,Right,20.0,20.117,84.322
48236,2S,WW,Brown,Right,20.0,20.132,85.334
48236,2S,EE,Brown,Right,20.0,20.149,84.248
48236,2S,WW,Brown,Right,20.0,20.152,85.394
48236,2S,EE,Brown,Right,20.0,20.08,84.503
48236,2S,WW,Brown,Right,20.0,20.1,85.222
48236,2S,EE,Brown,Right,20.0,20.092,85.6
48236,2S,WW,Brown,Right,20.0,20.137,85.826
48236,2S,EE,Brown,Right,20.0,20.145,85.499
48236,2S,WW,Brown,Right,20.0,20.159,85.807
48236,2S,EE,Brown,Right,20.0,20.167,84.794
48236,2S,WW,Brown,Right,20.0,20.169,85.726
48237,2S,EE,Brown,Right,20.0,20.104,87.243
48237,2S,WW,Brown,Right,20.0,20.112,88.321
48237,2S,EE,Brown,Right,20.0,20.044,87.065
48237,2S,WW,Brown,Right,20.0,20.049,88.128
48237,2S,EE,Brown,Right,20.0,20.144,86.871
48237,2S,WW,Brown,Right,20.0,20.154,88.231
48237,2S,EE,Brown,Right,20.0,20.081,87.011
48237,2S,WW,Brown,Right,20.0,20.088,88.048
48237,2S,EE,Brown,Right,20.0,20.01,87.399
48237,2S,WW,Brown,Right,20.0,20.033,88.448
48237,2S,EE,Brown,Right,20.0,20.048,87.714
48237,2S,WW,Brown,Right,20.0,20.063,88.839
48237,2S,EE,Brown,Right,20.0,20.08,87.911
48237,2S,WW,Brown,Right,20.0,20.093,88.823
48237,2S,EE,Brown,Right,20.0,20.089,88.107
48237,2S,WW,Brown,Right,20.0,20.1,88.813
48238,2S,EE,Brown,Right,20.0,20.097,87.385
48238,2S,WW,Brown,Right,20.0,20.119,88.436
48238,2S,EE,Brown,Right,20.0,20.106,87.819
48238,2S,WW,Brown,Right,20.0,20.152,87.687
48238,2S,EE,Brown,Right,20.0,20.16,87.405
48238,2S,WW,Brown,Right,20.0,20.171,88.348
48238,2S,EE,Brown,Right,20.0,20.172,87.174
48238,2S,WW,Brown,Right,20.0,20.17,88.526
48238,2S,EE,Brown,Right,20.0,20.135,87.461
48238,2S,WW,Brown,Right,20.0,20.14,88.659
48238,2S,EE,Brown,Right,20.0,20.082,88.109
48238,2S,WW,Brown,Right,20.0,20.119,88.648
48238,2S,EE,Brown,Right,20.0,20.179,88.106
48238,2S,WW,Brown,Right,20.0,20.179,88.732
48238,2S,EE,Brown,Right,20.0,20.167,88.045
48238,2S,WW,Brown,Right,20.0,20.091,88.773
48209,PSS,EE,Demokritos,Left,21.9,21.9,87.323
48209,PSS,WW,Demokritos,Left,22.2,22.2,86.07
48209,PSS,EE,Demokritos,Left,22.4,22.4,87.308
48209,PSS,WW,Demokritos,Left,22.8,22.8,85.785
48209,PSS,EE,Demokritos,Left,19.8,19.8,87.173
48209,PSS,WW,Demokritos,Left,21.0,21.0,85.859
48209,PSS,EE,Demokritos,Left,21.9,21.9,87.511
48209,PSS,WW,Demokritos,Left,22.3,22.3,86.081
48209,PSS,EE,Demokritos,Left,23.2,23.2,87.661
48209,PSS,WW,Demokritos,Left,23.5,23.5,86.244
48209,PSS,EE,Demokritos,Left,22.8,22.8,87.484
48209,PSS,WW,Demokritos,Left,23.1,23.1,86.69
48209,PSS,EE,Demokritos,Left,20.6,20.6,87.645
48209,PSS,WW,Demokritos,Left,21.4,21.4,86.999
48209,PSS,EE,Demokritos,Left,23.6,23.6,87.917
48209,PSS,WW,Demokritos,Left,19.7,19.7,86.62
48210,PSS,EE,Demokritos,Left,23.3,23.3,87.609
48210,PSS,WW,Demokritos,Left,23.4,23.4,86.179
48210,PSS,EE,Demokritos,Left,22.0,22.0,87.264
48210,PSS,WW,Demokritos,Left,22.3,22.3,86.003
48210,PSS,EE,Demokritos,Left,22.7,22.7,87.373
48210,PSS,WW,Demokritos,Left,22.9,22.9,85.967
48210,PSS,EE,Demokritos,Left,19.4,19.4,87.457
48210,PSS,WW,Demokritos,Left,20.2,20.2,86.072
48210,PSS,EE,Demokritos,Left,21.0,21.0,87.602
48210,PSS,WW,Demokritos,Left,21.6,21.6,86.525
48210,PSS,EE,Demokritos,Left,22.0,22.0,87.31
48210,PSS,WW,Demokritos,Left,22.4,22.4,86.418
48210,PSS,EE,Demokritos,Left,21.0,21.0,87.843
48210,PSS,WW,Demokritos,Left,18.9,18.9,86.51
48210,PSS,EE,Demokritos,Left,19.8,19.8,87.646
48210,PSS,WW,Demokritos,Left,20.4,20.4,86.928
48239,2S,EE,Demokritos,Left,22.2,22.2,89.567
48239,2S,WW,Demokritos,Left,23.0,23.0,88.838
48239,2S,EE,Demokritos,Left,22.2,22.2,90.296
48239,2S,WW,Demokritos,Left,22.5,22.5,89.141
