batch_number,Type,Orientation,Location,KIND_OF_HM_SET_ID,TEMP_SET_DEGC,AV_TEMP_DEGC,VFB_V
48223,2S,WW,Perugia,Left,20.0,20.0,-3.068
48223,2S,EE,Perugia,Left,20.0,20.0,-2.932
48223,2S,WW,Perugia,Left,20.0,20.0,-3.102
48223,2S,EE,Perugia,Left,20.0,20.0,-2.945
48223,2S,WW,Perugia,Left,20.0,20.0,-3.119
48224,2S,EE,Perugia,Left,20.0,20.0,-3.189
48224,2S,WW,Perugia,Left,20.0,20.0,-3.156
48224,2S,EE,Perugia,Left,20.0,20.0,-3.23
48224,2S,WW,Perugia,Left,20.0,20.0,-3.204
48224,2S,EE,Perugia,Left,20.0,20.0,-3.157
48224,2S,WW,Perugia,Left,20.0,20.0,-3.261
47545,PSP,EE,HEPHY,Left,,,-4.95
47545,PSP,WW,HEPHY,Left,,,-4.02
47545,PSP,EE,HEPHY,Left,,,-5.136
47545,PSP,WW,HEPHY,Left,,,-4.12
47545,PSP,EE,HEPHY,Left,,,-5.288
47545,PSP,WW,HEPHY,Left,,,-4.197
47545,PSP,EE,HEPHY,Left,,,-5.259
47545,PSP,WW,HEPHY,Left,,,-4.291
47545,PSP,EE,HEPHY,Left,,,-5.281
47545,PSP,WW,HEPHY,Left,,,-4.309
47545,PSP,EE,HEPHY,Left,,,-4.925
47545,PSP,WW,HEPHY,Left,,,-4.019
47545,PSP,EE,HEPHY,Left,,,-5.176
47545,PSP,EE,HEPHY,Left,,,-5.196
47545,PSP,WW,HEPHY,Left,,,-4.034
47547,PSP,EE,HEPHY,Left,,,-5.123
47547,PSP,WW,HEPHY,Left,,,-4.054
47547,PSP,EE,HEPHY,Left,,,-5.16
47547,PSP,WW,HEPHY,Left,,,-4.062
47547,PSP,EE,HEPHY,Left,,,-5.277
47547,PSP,WW,HEPHY,Left,,,-4.164
47547,PSP,EE,HEPHY,Left,,,-5.355
47547,PSP,WW,HEPHY,Left,,,-4.27
47547,PSP,EE,HEPHY,Left,,,-5.457
47547,PSP,WW,HEPHY,Left,,,-4.732
47547,PSP,EE,HEPHY,Left,,,-5.08
47547,PSP,WW,HEPHY,Left,,,-4.084
47547,PSP,EE,HEPHY,Left,,,-4.93
47547,PSP,WW,HEPHY,Left,,,-4.011
47547,PSP,EE,HEPHY,Left,,,-4.808
47547,PSP,WW,HEPHY,Left,,,-3.978
48207,PSS,EE,HEPHY,Left,,,-3.07
48207,PSS,WW,HEPHY,Left,,,-3.103
48207,PSS,EE,HEPHY,Left,,,-3.134
48207,PSS,WW,HEPHY,Left,,,-3.131
48207,PSS,EE,HEPHY,Left,,,-3.094
48207,PSS,WW,HEPHY,Left,,,-3.125
48207,PSS,EE,HEPHY,Left,,,-3.095
48207,PSS,WW,HEPHY,Left,,,-3.166
48207,PSS,EE,HEPHY,Left,,,-3.127
48207,PSS,WW,HEPHY,Left,,,-3.182
48207,PSS,EE,HEPHY,Left,,,-3.008
48207,PSS,WW,HEPHY,Left,,,-2.971
48207,PSS,EE,HEPHY,Left,,,-3.008
48207,PSS,WW,HEPHY,Left,,,-3.002
48207,PSS,EE,HEPHY,Left,,,-3.022
48207,PSS,WW,HEPHY,Left,,,-3.102
48208,PSS,EE,HEPHY,Left,,,-3.021
48208,PSS,WW,HEPHY,Left,,,-3.19
48208,PSS,EE,HEPHY,Left,,,-3.09
48208,PSS,WW,HEPHY,Left,,,-3.182
48208,PSS,EE,HEPHY,Left,,,-3.099
48208,PSS,WW,HEPHY,Left,,,-3.179
48208,PSS,EE,HEPHY,Left,,,-3.119
48208,PSS,WW,HEPHY,Left,,,-3.199
48208,PSS,EE,HEPHY,Left,,,-2.908
48208,PSS,WW,HEPHY,Left,,,-3.164
48208,PSS,EE,HEPHY,Left,,,-2.968
48208,PSS,WW,HEPHY,Left,,,-3.133
48208,PSS,EE,HEPHY,Left,,,-2.982
48208,PSS,WW,HEPHY,Left,,,-3.16
48208,PSS,EE,HEPHY,Left,,,-3.035
48208,PSS,WW,HEPHY,Left,,,-3.242
48224,2S,EE,Perugia,Left,20.0,20.0,-3.278
48224,2S,WW,Perugia,Left,20.0,20.0,-3.32
48224,2S,EE,Perugia,Left,20.0,20.0,-3.055
48224,2S,WW,Perugia,Left,20.0,20.0,-3.069
48224,2S,EE,Perugia,Left,20.0,20.0,-3.065
48224,2S,WW,Perugia,Left,20.0,20.0,-3.06
48224,2S,EE,Perugia,Left,20.0,20.0,-3.045
48224,2S,WW,Perugia,Left,20.0,20.0,-3.066
48224,2S,EE,Perugia,Left,20.0,20.0,-3.122
48224,2S,WW,Perugia,Left,20.0,20.0,-3.12
48225,2S,EE,Perugia,Left,20.0,20.0,-2.944
48225,2S,WW,Perugia,Left,20.0,20.0,-2.973
48225,2S,EE,Perugia,Left,20.0,20.0,-2.982
48225,2S,EE,Perugia,Left,20.0,20.0,-3.016
48225,2S,WW,Perugia,Left,20.0,20.0,-3.021
48225,2S,EE,Perugia,Left,20.0,20.0,-3.041
48225,2S,WW,Perugia,Left,20.0,20.0,-3.124
48225,2S,EE,Perugia,Left,20.0,20.0,-2.748
48225,2S,WW,Perugia,Left,20.0,20.0,-2.767
48225,2S,EE,Perugia,Left,20.0,20.0,-2.801
48225,2S,WW,Perugia,Left,20.0,20.0,-2.78
48225,2S,EE,Perugia,Left,20.0,20.0,-2.802
48225,2S,WW,Perugia,Left,20.0,20.0,-2.79
48225,2S,EE,Perugia,Left,20.0,20.0,-2.89
48225,2S,WW,Perugia,Left,20.0,20.0,-2.91
48226,2S,EE,Perugia,Left,20.0,20.0,-2.736
48226,2S,EE,Perugia,Left,20.0,20.0,-2.888
48226,2S,WW,Perugia,Left,20.0,20.0,-2.874
48226,2S,EE,Perugia,Left,20.0,20.0,-2.906
48226,2S,WW,Perugia,Left,20.0,20.0,-2.874
48226,2S,EE,Perugia,Left,20.0,20.0,-2.921
48226,2S,WW,Perugia,Left,20.0,20.0,-2.906
48226,2S,EE,Perugia,Left,20.0,20.0,-2.987
48226,2S,WW,Perugia,Left,20.0,20.0,-2.939
48226,2S,WW,Perugia,Left,20.0,20.0,-2.733
48226,2S,EE,Perugia,Left,20.0,20.0,-2.823
48226,2S,WW,Perugia,Left,20.0,20.0,-2.79
48226,2S,EE,Perugia,Left,20.0,20.0,-2.913
48226,2S,WW,Perugia,Left,20.0,20.0,-2.811
48226,2S,EE,Perugia,Left,20.0,20.0,-2.797
48226,2S,WW,Perugia,Left,20.0,20.0,-2.784
48227,2S,EE,Perugia,Left,20.0,20.0,-2.869
48227,2S,WW,Perugia,Left,20.0,20.0,-2.875
48227,2S,WW,Perugia,Left,20.0,20.0,-2.806
48227,2S,EE,Perugia,Left,20.0,20.0,-2.868
48227,2S,WW,Perugia,Left,20.0,20.0,-2.888
48227,2S,EE,Perugia,Left,20.0,20.0,-2.929
48227,2S,WW,Perugia,Left,20.0,20.0,-2.873
48227,2S,EE,Perugia,Left,20.0,20.0,-2.95
48227,2S,WW,Perugia,Left,20.0,20.0,-2.915
48227,2S,EE,Perugia,Left,20.0,20.0,-3.068
48227,2S,WW,Perugia,Left,20.0,20.0,-3.025
48227,2S,EE,Perugia,Left,20.0,20.0,-2.816
48227,2S,WW,Perugia,Left,20.0,20.0,-2.835
48227,2S,EE,Perugia,Left,20.0,20.0,-2.792
48227,2S,WW,Perugia,Left,20.0,20.0,-2.834
48227,2S,EE,Perugia,Left,20.0,20.0,-2.674
48228,2S,EE,Demokritos,Left,22.0,22.0,-3.143
48228,2S,WW,Demokritos,Left,21.9,21.9,-3.438
48228,2S,EE,Demokritos,Left,21.5,21.5,-3.116
48228,2S,WW,Demokritos,Left,20.8,20.8,-3.315
48228,2S,EE,Demokritos,Left,20.3,20.3,-3.29
48228,2S,WW,Demokritos,Left,21.1,21.1,-3.214
48228,2S,EE,Demokritos,Left,20.8,20.8,-3.455
48228,2S,WW,Demokritos,Left,21.9,21.9,-3.275
48228,2S,EE,Demokritos,Left,23.5,23.5,-3.1
48228,2S,WW,Demokritos,Left,24.2,24.2,-3.357
48228,2S,EE,Demokritos,Left,23.0,23.0,-3.201
48228,2S,WW,Demokritos,Left,23.7,23.7,-3.321
48228,2S,EE,Demokritos,Left,24.0,24.0,-3.131
48228,2S,WW,Demokritos,Left,24.2,24.2,-3.093
48229,2S,EE,Demokritos,Left,21.9,21.9,-2.226
48229,2S,WW,Demokritos,Left,22.2,22.2,-2.827
48229,2S,EE,Demokritos,Left,22.3,22.3,-2.196
48229,2S,WW,Demokritos,Left,23.4,23.4,-2.923
48229,2S,EE,Demokritos,Left,22.5,22.5,-2.359
48229,2S,WW,Demokritos,Left,22.7,22.7,-3.754
48229,2S,EE,Demokritos,Left,20.9,20.9,-2.227
48229,2S,WW,Demokritos,Left,21.0,21.0,-2.964
48229,2S,EE,Demokritos,Left,24.2,24.2,-2.878
48229,2S,WW,Demokritos,Left,21.9,21.9,-3.003
48229,2S,EE,Demokritos,Left,21.5,21.5,-2.255
48229,2S,WW,Demokritos,Left,21.6,21.6,-2.797
48229,2S,EE,Demokritos,Left,22.4,22.4,-2.205
48229,2S,WW,Demokritos,Left,22.8,22.8,-2.75
48230,2S,EE,Demokritos,Left,22.9,22.9,-3.019
48230,2S,WW,Demokritos,Left,23.3,23.3,-3.122
48230,2S,EE,Demokritos,Left,21.1,21.1,-2.944
48230,2S,WW,Demokritos,Left,20.8,20.8,-3.121
48230,2S,EE,Demokritos,Left,23.0,23.0,-3.124
48230,2S,WW,Demokritos,Left,22.3,22.3,-3.171
48230,2S,EE,Demokritos,Left,21.8,21.8,-3.182
48230,2S,WW,Demokritos,Left,22.8,22.8,-3.1
48230,2S,EE,Demokritos,Left,22.3,22.3,-3.031
48230,2S,WW,Demokritos,Left,22.7,22.7,-3.061
48230,2S,EE,Demokritos,Left,21.2,21.2,-3.086
48230,2S,WW,Demokritos,Left,22.4,22.4,-3.111
48231,2S,EE,Demokritos,Left,20.1,20.1,-2.833
48231,2S,WW,Demokritos,Left,20.7,20.7,-3.124
48231,2S,EE,Demokritos,Left,21.0,21.0,-2.806
48231,2S,WW,Demokritos,Left,21.4,21.4,-2.947
48231,2S,EE,Demokritos,Left,22.5,22.5,-2.979
48231,2S,WW,Demokritos,Left,19.4,19.4,-3.102
48231,2S,EE,Demokritos,Left,18.9,18.9,-2.932
48231,2S,WW,Demokritos,Left,19.3,19.3,-3.116
48231,2S,EE,Demokritos,Left,20.5,20.5,-3.052
48231,2S,WW,Demokritos,Left,21.2,21.2,-3.031
48231,2S,EE,Demokritos,Left,20.3,20.3,-3.122
48231,2S,WW,Demokritos,Left,21.6,21.6,-3.008
48231,2S,EE,Demokritos,Left,22.0,22.0,-2.864
48231,2S,WW,Demokritos,Left,19.9,19.9,-3.218
48232,2S,EE,HEPHY,Left,,,-3.007
48232,2S,WW,HEPHY,Left,,,-3.091
48232,2S,EE,HEPHY,Left,,,-3.083
48232,2S,WW,HEPHY,Left,,,-3.105
48232,2S,EE,HEPHY,Left,,,-3.091
48232,2S,WW,HEPHY,Left,,,-3.159
48232,2S,EE,HEPHY,Left,,,-3.142
48232,2S,WW,HEPHY,Left,,,-3.193
48232,2S,EE,HEPHY,Left,,,-2.935
48232,2S,WW,HEPHY,Left,,,-2.961
48232,2S,EE,HEPHY,Left,,,-2.95
48232,2S,WW,HEPHY,Left,,,-2.967
48232,2S,EE,HEPHY,Left,,,-3.01
48232,2S,WW,HEPHY,Left,,,-3.033
48232,2S,EE,HEPHY,Left,,,-3.034
48232,2S,WW,HEPHY,Left,,,-3.083
48233,2S,EE,HEPHY,Left,,,-2.788
48233,2S,WW,HEPHY,Left,,,-2.935
48233,2S,EE,HEPHY,Left,,,-2.794
48233,2S,WW,HEPHY,Left,,,-2.922
48233,2S,EE,HEPHY,Left,,,-2.772
48233,2S,WW,HEPHY,Left,,,-2.904
48233,2S,EE,HEPHY,Left,,,-2.871
48233,2S,WW,HEPHY,Left,,,-2.963
48233,2S,EE,HEPHY,Left,,,-2.673
48233,2S,WW,HEPHY,Left,,,-2.881
48233,2S,EE,HEPHY,Left,,,-2.701
48233,2S,WW,HEPHY,Left,,,-2.802
48233,2S,EE,HEPHY,Left,,,-2.74
48233,2S,WW,HEPHY,Left,,,-2.862
48233,2S,EE,HEPHY,Left,,,-2.755
48233,2S,WW,HEPHY,Left,,,-2.908
48235,2S,EE,Brown,Right,20.0,20.088,-3.19
48235,2S,WW,Brown,Right,20.0,20.119,-3.106
48235,2S,EE,Brown,Right,20.0,20.075,-3.132
48235,2S,WW,Brown,Right,20.0,20.109,-3.139
48235,2S,EE,Brown,Right,20.0,20.116,-3.221
48235,2S,WW,Brown,Right,20.0,20.131,-3.131
48235,2S,EE,Brown,Right,20.0,20.131,-3.222
48235,2S,WW,Brown,Right,20.0,20.127,-3.158
48235,2S,EE,Brown,Right,20.0,20.054,-3.035
48235,2S,WW,Brown,Right,20.0,20.077,-2.973
48235,2S,EE,Brown,Right,20.0,20.085,-3.027
48235,2S,WW,Brown,Right,20.0,20.098,-2.996
48235,2S,EE,Brown,Right,20.0,20.113,-3.117
48235,2S,WW,Brown,Right,20.0,20.127,-3.036
48235,2S,EE,Brown,Right,20.0,20.118,-3.058
48235,2S,WW,Brown,Right,20.0,20.113,-3.037
48236,2S,EE,Brown,Right,20.0,20.078,-2.903
48236,2S,WW,Brown,Right,20.0,20.086,-2.917
48236,2S,EE,Brown,Right,20.0,20.105,-2.922
48236,2S,WW,Brown,Right,20.0,20.117,-2.93
48236,2S,EE,Brown,Right,20.0,20.117,-2.927
48236,2S,WW,Brown,Right,20.0,20.132,-2.95
48236,2S,EE,Brown,Right,20.0,20.149,-3.014
48236,2S,WW,Brown,Right,20.0,20.152,-2.995
48236,2S,EE,Brown,Right,20.0,20.08,-3.056
48236,2S,WW,Brown,Right,20.0,20.1,-3.105
48236,2S,EE,Brown,Right,20.0,20.092,-2.716
48236,2S,WW,Brown,Right,20.0,20.137,-2.707
48236,2S,EE,Brown,Right,20.0,20.145,-2.798
48236,2S,WW,Brown,Right,20.0,20.159,-2.794
48236,2S,EE,Brown,Right,20.0,20.167,-2.789
48236,2S,WW,Brown,Right,20.0,20.169,-2.823
48237,2S,EE,Brown,Right,20.0,20.104,-2.775
48237,2S,WW,Brown,Right,20.0,20.112,-2.773
48237,2S,EE,Brown,Right,20.0,20.044,-2.81
48237,2S,WW,Brown,Right,20.0,20.049,-2.813
48237,2S,EE,Brown,Right,20.0,20.144,-2.847
48237,2S,WW,Brown,Right,20.0,20.154,-2.836
48237,2S,EE,Brown,Right,20.0,20.081,-2.874
48237,2S,WW,Brown,Right,20.0,20.088,-2.863
48237,2S,EE,Brown,Right,20.0,20.01,-2.634
48237,2S,WW,Brown,Right,20.0,20.033,-2.636
48237,2S,EE,Brown,Right,20.0,20.048,-2.613
48237,2S,WW,Brown,Right,20.0,20.063,-2.63
48237,2S,EE,Brown,Right,20.0,20.08,-2.7
48237,2S,WW,Brown,Right,20.0,20.093,-2.689
48237,2S,EE,Brown,Right,20.0,20.089,-2.722
48237,2S,WW,Brown,Right,20.0,20.1,-2.73
48238,2S,EE,Brown,Right,20.0,20.097,-3.012
48238,2S,WW,Brown,Right,20.0,20.119,-2.979
48238,2S,EE,Brown,Right,20.0,20.106,-3.048
48238,2S,WW,Brown,Right,20.0,20.152,-3.035
48238,2S,EE,Brown,Right,20.0,20.16,-3.035
48238,2S,WW,Brown,Right,20.0,20.171,-3.006
48238,2S,EE,Brown,Right,20.0,20.172,-3.083
48238,2S,WW,Brown,Right,20.0,20.17,-3.037
48238,2S,EE,Brown,Right,20.0,20.135,-3.09
48238,2S,WW,Brown,Right,20.0,20.14,-3.039
48238,2S,EE,Brown,Right,20.0,20.082,-2.864
48238,2S,WW,Brown,Right,20.0,20.119,-2.858
48238,2S,EE,Brown,Right,20.0,20.179,-2.947
48238,2S,WW,Brown,Right,20.0,20.179,-2.94
48238,2S,EE,Brown,Right,20.0,20.167,-2.932
48238,2S,WW,Brown,Right,20.0,20.091,-2.9
48209,PSS,EE,Demokritos,Left,21.9,21.9,-3.034
48209,PSS,WW,Demokritos,Left,22.2,22.2,-3.395
48209,PSS,EE,Demokritos,Left,22.4,22.4,-3.139
48209,PSS,WW,Demokritos,Left,22.8,22.8,-3.38
48209,PSS,EE,Demokritos,Left,19.8,19.8,-3.076
48209,PSS,WW,Demokritos,Left,21.0,21.0,-3.426
48209,PSS,EE,Demokritos,Left,21.9,21.9,-3.247
48209,PSS,WW,Demokritos,Left,22.3,22.3,-3.462
48209,PSS,EE,Demokritos,Left,23.2,23.2,-3.177
48209,PSS,WW,Demokritos,Left,23.5,23.5,-3.282
48209,PSS,EE,Demokritos,Left,22.8,22.8,-3.126
48209,PSS,WW,Demokritos,Left,23.1,23.1,-3.212
48209,PSS,EE,Demokritos,Left,20.6,20.6,-3.116
48209,PSS,WW,Demokritos,Left,21.4,21.4,-3.346
48209,PSS,EE,Demokritos,Left,23.6,23.6,-3.295
48209,PSS,WW,Demokritos,Left,19.7,19.7,-3.308
48210,PSS,EE,Demokritos,Left,23.3,23.3,-3.012
48210,PSS,WW,Demokritos,Left,23.4,23.4,-3.323
48210,PSS,EE,Demokritos,Left,22.0,22.0,-2.896
48210,PSS,WW,Demokritos,Left,22.3,22.3,-3.088
48210,PSS,EE,Demokritos,Left,22.7,22.7,-3.138
48210,PSS,WW,Demokritos,Left,22.9,22.9,-3.113
48210,PSS,EE,Demokritos,Left,19.4,19.4,-2.939
48210,PSS,WW,Demokritos,Left,20.2,20.2,-3.004
48210,PSS,EE,Demokritos,Left,21.0,21.0,-2.867
48210,PSS,WW,Demokritos,Left,21.6,21.6,-2.907
48210,PSS,EE,Demokritos,Left,22.0,22.0,-3.017
48210,PSS,WW,Demokritos,Left,22.4,22.4,-2.997
48210,PSS,EE,Demokritos,Left,21.0,21.0,-2.93
48210,PSS,WW,Demokritos,Left,18.9,18.9,-2.94
48210,PSS,EE,Demokritos,Left,19.8,19.8,-3.001
48210,PSS,WW,Demokritos,Left,20.4,20.4,-3.017
48239,2S,EE,Demokritos,Left,22.2,22.2,-3.025
48239,2S,WW,Demokritos,Left,23.0,23.0,-3.283
48239,2S,EE,Demokritos,Left,22.2,22.2,-3.06
48239,2S,WW,Demokritos,Left,22.5,22.5,-3.21
48239,2S,EE,Demokritos,Left,23.3,23.3,-3.075
48239,2S,WW,Demokritos,Left,23.5,23.5,-3.382
48239,2S,EE,Demokritos,Left,20.1,20.1,-3.109
48239,2S,WW,Demokritos,Left,21.6,21.6,-3.129
48239,2S,EE,Demokritos,Left,23.7,23.7,-3.155
48239,2S,WW,Demokritos,Left,24.0,24.0,-3.152
48240,2S,EE,Brown,Right,20.0,20.018,-2.516
48240,2S,WW,Brown,Right,20.0,20.009,-2.554
48240,2S,EE,Brown,Right,20.0,20.026,-2.555
48240,2S,WW,Brown,Right,20.0,20.043,-2.624
48240,2S,EE,Brown,Right,20.0,20.026,-2.617
48240,2S,WW,Brown,Right,20.0,20.036,-2.679
48240,2S,EE,Brown,Right,20.0,20.077,-2.598
48240,2S,WW,Brown,Right,20.0,20.076,-2.679
48240,2S,EE,Brown,Right,20.0,20.007,-2.457
48240,2S,WW,Brown,Right,20.0,20.027,-2.48
48240,2S,EE,Brown,Right,20.0,20.031,-2.498
48240,2S,WW,Brown,Right,20.0,20.059,-2.506
48240,2S,EE,Brown,Right,20.0,20.062,-2.499
48240,2S,WW,Brown,Right,20.0,20.072,-2.534
48240,2S,EE,Brown,Right,20.0,20.088,-2.489
48240,2S,WW,Brown,Right,20.0,20.1,-2.531
48241,2S,EE,Brown,Right,20.0,20.063,-2.754
48241,2S,WW,Brown,Right,20.0,20.057,-2.857
48241,2S,EE,Brown,Right,20.0,20.105,-2.8
48241,2S,WW,Brown,Right,20.0,20.077,-2.922
48241,2S,EE,Brown,Right,20.0,20.091,-2.8
48241,2S,WW,Brown,Right,20.0,20.102,-2.893
48241,2S,EE,Brown,Right,20.0,20.105,-2.837
48241,2S,WW,Brown,Right,20.0,20.107,-2.953
48241,2S,EE,Brown,Right,20.0,20.041,-2.608
48241,2S,WW,Brown,Right,20.0,20.055,-2.703
48241,2S,EE,Brown,Right,20.0,20.013,-2.621
48241,2S,WW,Brown,Right,20.0,20.024,-2.742
48241,2S,EE,Brown,Right,20.0,20.134,-2.738
48241,2S,WW,Brown,Right,20.0,20.126,-2.865
48241,2S,EE,Brown,Right,20.0,20.055,-2.726
48241,2S,WW,Brown,Right,20.0,20.07,-2.826
48242,2S,EE,Brown,Right,20.0,20.01,-2.774
48242,2S,WW,Brown,Right,20.0,20.035,-2.815
48242,2S,EE,Brown,Right,20.0,20.057,-2.799
48242,2S,WW,Brown,Right,20.0,20.036,-2.823
48242,2S,EE,Brown,Right,20.0,20.065,-2.828
48242,2S,WW,Brown,Right,20.0,20.071,-2.84
48242,2S,EE,Brown,Right,20.0,20.044,-2.891
48242,2S,WW,Brown,Right,20.0,20.05,-2.836
48242,2S,EE,Brown,Right,20.0,20.005,-2.931
48242,2S,WW,Brown,Right,20.0,20.027,-2.927
48242,2S,EE,Brown,Right,20.0,20.084,-2.936
48242,2S,WW,Brown,Right,20.0,20.039,-2.914
48242,2S,EE,Brown,Right,20.0,20.054,-2.677
48242,2S,WW,Brown,Right,20.0,20.055,-2.721
48242,2S,EE,Brown,Right,20.0,20.079,-2.694
48242,2S,WW,Brown,Right,20.0,20.09,-2.726
48243,2S,EE,Brown,Right,20.0,20.012,-2.76
48243,2S,WW,Brown,Right,20.0,20.016,-2.815
48243,2S,EE,Brown,Right,20.0,20.006,-2.851
48243,2S,WW,Brown,Right,20.0,20.003,-2.903
48243,2S,EE,Brown,Right,20.0,20.036,-2.868
48243,2S,WW,Brown,Right,20.0,20.031,-2.909
48243,2S,EE,Brown,Right,20.0,20.01,-2.892
48243,2S,WW,Brown,Right,20.0,20.013,-2.936
48243,2S,EE,Brown,Right,20.0,20.028,-2.726
48243,2S,WW,Brown,Right,20.0,20.021,-2.768
48243,2S,EE,Brown,Right,20.0,20.047,-2.577
48243,2S,WW,Brown,Right,20.0,20.031,-2.661
48243,2S,EE,Brown,Right,20.0,20.043,-2.687
48243,2S,WW,Brown,Right,20.0,20.069,-2.728
48243,2S,EE,Brown,Right,20.0,20.055,-2.729
48243,2S,WW,Brown,Right,20.0,20.044,-2.792
48244,2S,EE,Demokritos,Left,22.9,22.9,-3.269
48244,2S,WW,Demokritos,Left,23.6,23.6,-3.657
48244,2S,EE,Demokritos,Left,24.2,24.2,-3.282
48244,2S,WW,Demokritos,Left,24.4,24.4,-3.623
48244,2S,EE,Demokritos,Left,24.0,24.0,-3.936
48244,2S,WW,Demokritos,Left,17.4,17.4,-3.604
48244,2S,EE,Demokritos,Left,20.6,20.6,-3.343
48244,2S,WW,Demokritos,Left,21.4,21.4,-3.473
48244,2S,EE,Demokritos,Left,22.0,22.0,-3.2
48244,2S,WW,Demokritos,Left,22.5,22.5,-3.58
48244,2S,EE,Demokritos,Left,17.8,17.8,-3.448
48244,2S,WW,Demokritos,Left,19.0,19.0,-3.866
48245,2S,EE,Demokritos,Left,19.3,19.3,-3.452
48245,2S,WW,Demokritos,Left,19.6,19.6,-3.688
48245,2S,EE,Demokritos,Left,17.1,17.1,-3.457
48245,2S,WW,Demokritos,Left,19.7,19.7,-3.618
48245,2S,EE,Demokritos,Left,19.1,19.1,-3.747
48245,2S,WW,Demokritos,Left,20.1,20.1,-4.32
48245,2S,EE,Demokritos,Left,19.8,19.8,-3.576
48245,2S,WW,Demokritos,Left,20.2,20.2,-4.031
48245,2S,EE,Demokritos,Left,20.7,20.7,-3.414
48245,2S,WW,Demokritos,Left,21.3,21.3,-3.538
48245,2S,EE,Demokritos,Left,20.5,20.5,-3.645
48245,2S,WW,Demokritos,Left,21.1,21.1,-3.684
48246,2S,EE,Perugia,Left,20.0,20.0,-2.942
48246,2S,WW,Perugia,Left,20.0,20.0,-3.16
48246,2S,EE,Perugia,Left,20.0,20.0,-2.959
48246,2S,WW,Perugia,Left,20.0,20.0,-3.193
48246,2S,EE,Perugia,Left,20.0,20.0,-2.978
48246,2S,WW,Perugia,Left,20.0,20.0,-3.14
48246,2S,EE,Perugia,Left,20.0,20.0,-2.996
48246,2S,WW,Perugia,Left,20.0,20.0,-3.127
48246,2S,EE,Perugia,Left,20.0,20.0,-2.83
48246,2S,WW,Perugia,Left,20.0,20.0,-3.153
48246,2S,EE,Perugia,Left,20.0,20.0,-2.862
48246,2S,WW,Perugia,Left,20.0,20.0,-3.077
48246,2S,EE,Perugia,Left,20.0,20.0,-2.856
48246,2S,WW,Perugia,Left,20.0,20.0,-3.043
48246,2S,EE,Perugia,Left,20.0,20.0,-2.911
48246,2S,WW,Perugia,Left,20.0,20.0,-3.055
48247,2S,EE,HEPHY,Left,,,-3.1
48247,2S,WW,HEPHY,Left,,,-3.101
48247,2S,EE,HEPHY,Left,,,-3.207
48247,2S,WW,HEPHY,Left,,,-3.215
48247,2S,EE,HEPHY,Left,,,-3.286
48247,2S,WW,HEPHY,Left,,,-3.281
48247,2S,EE,HEPHY,Left,,,-2.933
48247,2S,WW,HEPHY,Left,,,-2.906
48247,2S,EE,HEPHY,Left,,,-3.002
48247,2S,WW,HEPHY,Left,,,-2.984
48247,2S,EE,HEPHY,Left,,,-3.036
48247,2S,WW,HEPHY,Left,,,-3.019
48247,2S,EE,HEPHY,Left,,,-3.023
48247,2S,WW,HEPHY,Left,,,-3.014
48247,2S,EE,HEPHY,Left,,,-3.082
48247,2S,WW,HEPHY,Left,,,-3.082
48248,2S,EE,HEPHY,Left,,,-2.876
48248,2S,WW,HEPHY,Left,,,-3.003
48248,2S,EE,HEPHY,Left,,,-2.866
48248,2S,WW,HEPHY,Left,,,-2.964
48248,2S,EE,HEPHY,Left,,,-2.928
48248,2S,WW,HEPHY,Left,,,-3.022
48248,2S,EE,HEPHY,Left,,,-3.012
48248,2S,WW,HEPHY,Left,,,-3.134
48248,2S,EE,HEPHY,Left,,,-2.754
48248,2S,WW,HEPHY,Left,,,-2.833
48248,2S,EE,HEPHY,Left,,,-2.826
48248,2S,WW,HEPHY,Left,,,-2.911
48248,2S,EE,HEPHY,Left,,,-2.851
48248,2S,WW,HEPHY,Left,,,-2.921
48248,2S,EE,HEPHY,Left,,,-2.828
48248,2S,WW,HEPHY,Left,,,-2.905
48249,2S,EE,HEPHY,Left,,,-2.383
48249,2S,WW,HEPHY,Left,,,-2.491
48249,2S,EE,HEPHY,Left,,,-2.472
48249,2S,WW,HEPHY,Left,,,-2.564
48249,2S,EE,HEPHY,Left,,,-2.525
48249,2S,WW,HEPHY,Left,,,-2.619
48249,2S,EE,HEPHY,Left,,,-2.498
48249,2S,WW,HEPHY,Left,,,-2.603
48249,2S,EE,HEPHY,Left,,,-2.34
48249,2S,WW,HEPHY,Left,,,-2.526
48249,2S,EE,HEPHY,Left,,,-2.31
48249,2S,WW,HEPHY,Left,,,-2.441
48249,2S,EE,HEPHY,Left,,,-2.241
48249,2S,WW,HEPHY,Left,,,-2.392
48249,2S,EE,HEPHY,Left,,,-2.261
48249,2S,WW,HEPHY,Left,,,-2.444
48250,2S,EE,HEPHY,Left,,,-2.08
48250,2S,WW,HEPHY,Left,,,-2.244
48250,2S,EE,HEPHY,Left,,,-2.098
48250,2S,WW,HEPHY,Left,,,-2.296
48250,2S,EE,HEPHY,Left,,,-2.123
48250,2S,WW,HEPHY,Left,,,-2.314
48250,2S,EE,HEPHY,Left,,,-2.132
48250,2S,WW,HEPHY,Left,,,-2.358
48250,2S,EE,HEPHY,Left,,,-1.957
48250,2S,WW,HEPHY,Left,,,-2.069
48250,2S,EE,HEPHY,Left,,,-2.008
48250,2S,WW,HEPHY,Left,,,-2.124
